,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
3776,5,Madilyn McCarty,Nicole DeBolt,Marina Chavez,Lela Mcintosh,UNF,Mercer,1549,20180407
3777,1,Sophie Peel,Kacy Ogden,Morgan Dees,Katie Krawczyk,Jacksonville,Mercer,1550,20180407
3778,2,Lela Mcintosh,Gracie Garanich,Lauren Petersen,Mallory Mattingly,Mercer,Jacksonville,1550,20180407
3779,3,Amber Gibson,Jessica Johnson,Savannah Siegrist,Shelby Babowicz,Jacksonville,Mercer,1550,20180407
3780,4,Kylie Keeling,Elli Merchant,Shaylee Befus,Bethany Salapek,Mercer,Jacksonville,1550,20180407
3781,5,Emilee Wissmach,Marina Chavez,Forfeit  1,Forfeit  2,Mercer,Jacksonville,1550,20180407
3782,1,Emily Fedonczak,Nichole LeFevre,Julia Ferraro,Lyssette Serna,San Diego City College,Huntingdon,1551,20180407
3783,2,Alexis Creasman,Bria Rochelle,Brielle McKinnon,Bree Reid,Huntingdon,San Diego City College,1551,20180407
3784,3,Lexie DeVuyst,Shelby McAllister,Izzy DeNardi,Shatha Julima,San Diego City College,Huntingdon,1551,20180407
3785,4,Cheyenne Scarborough,Addison Genard,Malea Weakland,Mariah Wonders,Huntingdon,San Diego City College,1551,20180407
3786,5,Amy Tyma,Kaitlyn Carter,Marissa Thomas,Isabella Rubio,Huntingdon,San Diego City College,1551,20180407
3787,1,Payton Gidney,Julie Vujnovich,Hailey Lake,Danielle Ged,Spring Hill College,Lincoln Memorial,1552,20180407
3788,2,Brittany  Bilotti,Sarah Senft,Abby Cash,Lindsey Nartker,Spring Hill College,Lincoln Memorial,1552,20180407
3789,3,Caroline Herrera,Allison Weimer,Rylee Storms,Erica Whiteaker,Spring Hill College,Lincoln Memorial,1552,20180407
3790,4,Taylor Hurst,Catherine Milwee,Danielle Stachura,Kai Wesemann,Spring Hill College,Lincoln Memorial,1552,20180407
3791,5,Emmarose Neibert,Emily Sullivan,Tone Gill,Beka Wachob,Spring Hill College,Lincoln Memorial,1552,20180407
3792,1,Sorrel  Houghton,Melissa Elias,Jenya Kruglova,Anna Garrett,Saint Leo,Tampa,1553,20180407
3793,2,Gabbi Pacatte,Katie McKiel,Jamee Townsend,Brooke Turner,Tampa,Saint Leo,1553,20180407
3794,3,Nicole Dominguez,Leigh Buttner,Reggie Van Devender,Nina Vattovaz,Tampa,Saint Leo,1553,20180407
3795,4,Nylah Demps,Taylor George,Britt Sederholm,Paloma Da Silva,Tampa,Saint Leo,1553,20180407
3796,5,Sarah Moore,Alexandra Misca,Annabella Arcari,Allie Daul,Tampa,Saint Leo,1553,20180407
3797,1,Annika Schwartz,Trang Christensen,Alexandra Gonzalez,Ashley Kube,Stevenson,Warner,1554,20180407
3798,2,Katie Leftridge,Lauren Weaver,Keana Smalls,Shelby McCulley,Warner,Stevenson,1554,20180407
3799,3,Darian Hileman,Jessi Freeman,Cheyenne Miller,Madison Kleinmeier,Stevenson,Warner,1554,20180407
3800,4,Julie Nightwine, Victoria  Prokic,Chelsea Forbes,Marissa Intoppa,Stevenson,Warner,1554,20180407
3801,5,Emily Castro,Lizi Cudal,Becca Bowlin,Vanessa Boitnott,Warner,Stevenson,1554,20180407
3802,1,Sarah Bolton,Marion Couraud,Emily Fedonczak,Nichole LeFevre,Missouri Baptist University,Huntingdon,1555,20180407
3803,2,Kamden Maas,Mallory Moran,Alexis Creasman,Bria Rochelle,Missouri Baptist University,Huntingdon,1555,20180407
3804,3,Rachel  Poole,Maggie Sorensen,Lexie DeVuyst,Shelby McAllister,Missouri Baptist University,Huntingdon,1555,20180407
3805,4,Kelly Wilson,Sarah Wilson,Cheyenne Scarborough,Addison Genard,Missouri Baptist University,Huntingdon,1555,20180407
3806,5,Caterina Cigarini,Rachel Luebbers,Kaitlyn Carter,Amy Tyma,Missouri Baptist University,Huntingdon,1555,20180407
3807,1,Alexandra Gonzalez,Ashley Kube,Julia Ferraro,Lyssette Serna,Warner,San Diego City College,1556,20180407
3808,2,Shelby McCulley,Keana Smalls,Bree Reid,Brielle McKinnon,Warner,San Diego City College,1556,20180407
3809,3,Madison Kleinmeier,Cheyenne Miller,Izzy DeNardi,Shatha Julima,San Diego City College,Warner,1556,20180407
3810,4,Chelsea Forbes,Marissa Intoppa,Mariah Wonders,Malea Weakland,Warner,San Diego City College,1556,20180407
3811,5,Vanessa Boitnott,Becca Bowlin,Elise Sanzeri,Marissa Thomas,Warner,San Diego City College,1556,20180407
3812,1,Sorrel  Houghton,Melissa Elias,Allie Geary,Anna Tovo,Tampa,Florida Southern,1557,20180407
3813,2,Gabbi Pacatte,Katie McKiel,Sydney Marshall,Makena Wilson,Tampa,Florida Southern,1557,20180407
3814,3,Nicole Dominguez,Leigh Buttner,Lauren Kenny,Nicole Mattson,Tampa,Florida Southern,1557,20180407
3815,4,Taylor George,Nylah Demps,Gabbi Fresh,Kayla Trefren,Tampa,Florida Southern,1557,20180407
3816,5,Alexandra Misca,Sarah Moore,Courtney Charneco,Katie Bergeron,Tampa,Florida Southern,1557,20180407
3817,1,Kwyn Johnson,Mia Rivera,Kayla Tinker,Gabby Morrison,ASU,Vanguard,1558,20180407
3818,2,Frances Giedraitis,Halle Parker,Kelli Dowell,Hannah Holder,ASU,Vanguard,1558,20180407
3819,3,Sydney Palmer,Ellyson Lundberg,Dani Erdelatz,Charity Dennis,ASU,Vanguard,1558,20180407
3820,4,Cierra Flood,Katie Cross,Eliana Johnson,Karly Cantu,ASU,Vanguard,1558,20180407
3821,5,Kate  Baldwin,Samantha Plaster,Bree Bolton,Karli Burk,ASU,Vanguard,1558,20180407
3822,1,Gabby Atchley,Whitney Walker,Danielle Ged,Hailey Lake,Texas A&M; Kingsville,Lincoln Memorial,1559,20180407
3823,2,Macy Berg,Madison Brabham,Abby Cash,Lindsey Nartker,Texas A&M; Kingsville,Lincoln Memorial,1559,20180407
3824,3,Erin Umbel,Tenley Housler,Rylee Storms,Erica Whiteaker,Texas A&M; Kingsville,Lincoln Memorial,1559,20180407
3825,4,Kyra Henderson ,Haley Hutchinson ,Danielle Stachura,Kai Wesemann,Texas A&M; Kingsville,Lincoln Memorial,1559,20180407
3826,5,Loren Washington,Madeleine  Sims,Tone Gill,Beka Wachob,Texas A&M; Kingsville,Lincoln Memorial,1559,20180407
3827,1,Jenya Kruglova,Anna Garrett,Danielle Ged,Hailey Lake,Saint Leo,Lincoln Memorial,1560,20180408
3828,2,Brooke Turner,Jamee Townsend,Abby Cash,Lindsey Nartker,Lincoln Memorial,Saint Leo,1560,20180408
3829,3,Reggie Van Devender,Nina Vattovaz,Erica Whiteaker,Rylee Storms,Saint Leo,Lincoln Memorial,1560,20180408
3830,4,Paloma Da Silva,Britt Sederholm,Kai Wesemann,Danielle Stachura,Saint Leo,Lincoln Memorial,1560,20180408
3831,5,Annabella Arcari,Allie Daul,Tone Gill,Beka Wachob,Lincoln Memorial,Saint Leo,1560,20180408
3832,1,Gabby Atchley,Whitney Walker,Payton Gidney,Julie Vujnovich,Texas A&M; Kingsville,Spring Hill College,1561,20180408
3833,2,Macy Berg,Madison Brabham,Brittany  Bilotti,Sarah Senft,Texas A&M; Kingsville,Spring Hill College,1561,20180408
3834,3,Erin Umbel,Tenley Housler,Caroline Herrera,Allison Weimer,Texas A&M; Kingsville,Spring Hill College,1561,20180408
3835,4,Kyra Henderson ,Haley Hutchinson ,Catherine Milwee,Taylor Hurst,Spring Hill College,Texas A&M; Kingsville,1561,20180408
3836,5,Loren Washington,Madeleine  Sims,Emmarose Neibert,Emily Sullivan,Spring Hill College,Texas A&M; Kingsville,1561,20180408
3837,1,Paula Hoffman,Kaitlyn Sibson,Sorrel  Houghton,Melissa Elias,Eckerd ,Tampa,1562,20180408
3838,2,Savanna Cary,Mackenzie Redner,Gabbi Pacatte,Katie McKiel,Eckerd ,Tampa,1562,20180408
3839,3,Arielle Erillo,Madison  Whiting,Leigh Buttner,Nicole Dominguez,Eckerd ,Tampa,1562,20180408
3840,4,Rachel Cornatzer,Jordan Duffy,Nylah Demps,Taylor George,Eckerd ,Tampa,1562,20180408
3841,5,Stephanie Bogda,Kali Boatwright,Sarah Moore,Alexandra Misca,Tampa,Eckerd ,1562,20180408
3842,1,Claire Coppola,Kristen Nuss,Aly Brinkley,Jessica Martinez,LSU,Central Arkansas,1563,20180408
3843,2,Haleigh Nelson,Ashley Allmer,Kimberly Schnars,Stephanie Pollnow,LSU,Central Arkansas,1563,20180408
3844,3,Megan Davenport,Mandi Orellana,Hayley Tippett,Megan Nash,LSU,Central Arkansas,1563,20180408
3845,4,Olivia Powers,Hunter Domanski,Delaney Driver,MC Rogers,LSU,Central Arkansas,1563,20180408
3846,5,Riley Young,Maddie Ligon,Kristine Hjembo,Colene Hamilton,LSU,Central Arkansas,1563,20180408
3847,1,Molly Turner,Hannah Towne,Jessica Wooten,Aeriel Horton,Houston Baptist,Grand Canyon,1564,20180408
3848,2,Bella Baumann,Jessica Stansfield,Kayla Armer,Tori Hinojosa,Houston Baptist,Grand Canyon,1564,20180408
3849,3,Katie Pyles,Madi Relaz,Brennan Miller,Kali Fluke,Grand Canyon,Houston Baptist,1564,20180408
3850,4,Natalie Honzovicova,Katie Sarber,Bailey Banks,Katya Silveira,Grand Canyon,Houston Baptist,1564,20180408
3851,5,Jamie  Walsh,Jessica Clark,Danielle Wheeler,Mikayla Vivens,Grand Canyon,Houston Baptist,1564,20180408
3852,1,Aly Brinkley,Jessica Martinez,Cara Sander,Victoria Corcoran,New Orleans,Central Arkansas,1565,20180408
3853,2,Hayley Tippett,Megan Nash,Rachel Kuhn,Veronica Corcoran,Central Arkansas,New Orleans,1565,20180408
3854,3,Kimberly Schnars,Stephanie Pollnow,Jordan Schumacher,Kaitlyn Grice,Central Arkansas,New Orleans,1565,20180408
3855,4,Delaney Driver,MC Rogers,Brianna Vega,Madison Miller,Central Arkansas,New Orleans,1565,20180408
3856,5,Kristine Hjembo,Colene Hamilton,Maxine Walsh,Ally Carr,Central Arkansas,New Orleans,1565,20180408
3857,1,Kaylie Mchugh,Madeline Mertz,Molly Turner,Hannah Towne,Tulane,Grand Canyon,1566,20180408
3858,2,Anna Chin,Lauren Orlich,Katie Pyles,Taylor Jarzombek,Tulane,Grand Canyon,1566,20180408
3859,3,Lan Nguyen,Tarin Mergener,Bella Baumann,Jessica Stansfield,Grand Canyon,Tulane,1566,20180408
3860,4,Gabriella Becerra,Rio Frohoff,Madi Relaz,Katie Sarber,Tulane,Grand Canyon,1566,20180408
3861,5,Addison Hermstad,Ashley Delgado,Jamie  Walsh,Jessica Clark,Grand Canyon,Tulane,1566,20180408
3862,1,Malia Carr,Shaianne Palos,Julia Ferraro,Lyssette Serna,San Diego City College,Mt San Antonio College,1567,20180408
3863,2,Sierra Lujan,Jordon Wilson,Brielle McKinnon,Bree Reid,Mt San Antonio College,San Diego City College,1567,20180408
3864,3,Lauren Quinonez,Alysha Tullar,Shatha Julima,Izzy DeNardi,San Diego City College,Mt San Antonio College,1567,20180408
3865,4,Kierra Coatney,Brianda Valdez,Malea Weakland,Mariah Wonders,Mt San Antonio College,San Diego City College,1567,20180408
3866,5,Lindsey Lane,Natalya Fajardo,Isabella Rubio,Marissa Thomas,Mt San Antonio College,San Diego City College,1567,20180408
3867,1,Trang Christensen,Annika Schwartz,Alexandra Gonzalez,Ashley Kube,Stevenson,Warner,1568,20180408
3868,2,Lauren Weaver,Katie Leftridge,Shelby McCulley,Keana Smalls,Warner,Stevenson,1568,20180408
3869,3,Darian Hileman,Jessi Freeman,Madison Kleinmeier,Cheyenne Miller,Stevenson,Warner,1568,20180408
3870,4,Julie Nightwine, Victoria  Prokic,Marissa Intoppa,Chelsea Forbes,Stevenson,Warner,1568,20180408
3871,5,Emily Castro,Lizi Cudal,Vanessa Boitnott,Becca Bowlin,Warner,Stevenson,1568,20180408
3872,1,Carlee Baxter,Amber Lake,Nichole LeFevre,Emily Fedonczak,Webber,Huntingdon,1569,20180408
3873,2,Hannah Tannone,Emily Bowen,Bria Rochelle,Alexis Creasman,Webber,Huntingdon,1569,20180408
3874,3,Salla Rautiainen,Laura Embry,Lexie DeVuyst,Shelby McAllister,Webber,Huntingdon,1569,20180408
3875,4,Kaxandra Naranjo,Molly Fusarelli,Addison Genard,Cheyenne Scarborough,Webber,Huntingdon,1569,20180408
3876,5,Teryn Mills,Jessica Terry,Kaitlyn Carter,Amy Tyma,Webber,Huntingdon,1569,20180408
3877,1,Allie Geary,Anna Tovo,Hailey Lake,Danielle Ged,Florida Southern,Lincoln Memorial,1570,20180408
3878,2,Sydney Marshall,Makena Wilson,Abby Cash,Lindsey Nartker,Lincoln Memorial,Florida Southern,1570,20180408
3879,3,Lauren Kenny,Nicole Mattson,Erica Whiteaker,Rylee Storms,Florida Southern,Lincoln Memorial,1570,20180408
3880,4,Gabbi Fresh,Kayla Trefren,Kai Wesemann,Danielle Stachura,Florida Southern,Lincoln Memorial,1570,20180408
3881,5,Katie Bergeron,Courtney Charneco,Tone Gill,Beka Wachob,Lincoln Memorial,Florida Southern,1570,20180408
3882,1,Julie Vujnovich,Payton Gidney,Sorrel  Houghton,Melissa Elias,Tampa,Spring Hill College,1571,20180408
3883,2,Brittany  Bilotti,Sarah Senft,Gabbi Pacatte,Katie McKiel,Spring Hill College,Tampa,1571,20180408
3884,3,Caroline Herrera,Allison Weimer,Nicole Dominguez,Leigh Buttner,Spring Hill College,Tampa,1571,20180408
3885,4,Catherine Milwee,Taylor Hurst,Taylor George,Nylah Demps,Spring Hill College,Tampa,1571,20180408
3886,5,Emmarose Neibert,Emily Sullivan,Sarah Moore,Alexandra Misca,Tampa,Spring Hill College,1571,20180408
3887,1,Jenya Kruglova,Anna Garrett,Allie Geary,Anna Tovo,Saint Leo,Florida Southern,1572,20180408
3888,2,Jamee Townsend,Brooke Turner,Sydney Marshall,Makena Wilson,Saint Leo,Florida Southern,1572,20180408
3889,3,Reggie Van Devender,Nina Vattovaz,Lauren Kenny,Nicole Mattson,Florida Southern,Saint Leo,1572,20180408
3890,4,Paloma Da Silva,Britt Sederholm,Kayla Trefren,Gabbi Fresh,Saint Leo,Florida Southern,1572,20180408
3891,5,Annabella Arcari,Allie Daul,Courtney Charneco,Katie Bergeron,Florida Southern,Saint Leo,1572,20180408
3892,1,Gabby Atchley,Whitney Walker,Paula Hoffman,Kaitlyn Sibson,Eckerd ,Texas A&M; Kingsville,1573,20180408
3893,2,Macy Berg,Madison Brabham,Savanna Cary,Mackenzie Redner,Texas A&M; Kingsville,Eckerd ,1573,20180408
3894,3,Erin Umbel,Tenley Housler,Arielle Erillo,Madison  Whiting,Texas A&M; Kingsville,Eckerd ,1573,20180408
3895,4,Kyra Henderson ,Haley Hutchinson ,Rachel Cornatzer,Jordan Duffy,Texas A&M; Kingsville,Eckerd ,1573,20180408
3896,5,Loren Washington,Madeleine  Sims,Stephanie Bogda,Kali Boatwright,Texas A&M; Kingsville,Eckerd ,1573,20180408
3897,1,Jordan Anderson,Kimmy Gardiner,Savannah  Slattery,McKayla Ferris,Washington,LMU,1574,20180408
3898,2,Courtney Schwan,Destiny Julye,Sara Kovac,Jessie Prichard,Washington,LMU,1574,20180408
3899,3,Carly Dehoog,Shayne Mcpherson,Emma Doud,Veronica Nederend,Washington,LMU,1574,20180408
3900,4,Anna Crabtree,Natalie Robinson,Bozena Culo,Maddie  Leiphardt ,Washington,LMU,1574,20180408
3901,5,Kara Bajema,Samantha  Drechsel,Cierra Simpson,Kristen Castellanos,LMU,Washington,1574,20180408
3902,1,Ka'iwi Schucht,Emily Maglio,Dani Barton,Adore Anae,Hawaii,Utah,1575,20180408
3903,2,Morgan Martin,Lea Monkhouse,Melissa Powell,Tawnee Luafalemana,Hawaii,Utah,1575,20180408
3904,3,Laurel Weaver,Carly Kan,Brianna Doehrmann,Kenzie Koerber,Hawaii,Utah,1575,20180408
3905,4,Amy Ozee,Ari Homayun,Bailey Choy,Berkeley Oblad,Hawaii,Utah,1575,20180408
3906,5,Paige Dreeuws,Hannah Zalopany,Laura Gauta,Phoebe  Grace,Hawaii,Utah,1575,20180408
3907,1,April Reese,Nichole LeFevre,Malia Carr,Shaianne Palos,Huntingdon,Mt San Antonio College,1576,20180408
3908,2,Bria Rochelle,Alexis Creasman,Sierra Lujan,Jordon Wilson,Huntingdon,Mt San Antonio College,1576,20180408
3909,3,Lexie DeVuyst,Shelby McAllister,Alysha Tullar,Lauren Quinonez,Mt San Antonio College,Huntingdon,1576,20180408
3910,4,Addison Genard,Cheyenne Scarborough,Kierra Coatney,Brianda Valdez,Huntingdon,Mt San Antonio College,1576,20180408
3911,5,Amy Tyma,Kaitlyn Carter,Lindsey Lane,Natalya Fajardo,Huntingdon,Mt San Antonio College,1576,20180408
3912,1,Alexandra Gonzalez,Ashley Kube,Julia Ferraro,Lyssette Serna,Warner,San Diego City College,1577,20180408
3913,3,Madison Kleinmeier,Cheyenne Miller,Izzy DeNardi,Shatha Julima,San Diego City College,Warner,1577,20180408
3914,4,Chelsea Forbes,Marissa Intoppa,Malea Weakland,Mariah Wonders,Warner,San Diego City College,1577,20180408
3915,5,Becca Bowlin,Vanessa Boitnott,Isabella Rubio,Marissa Thomas,Warner,San Diego City College,1577,20180408
3916,1,Amber Lake,Carlee Baxter,Trang Christensen,Annika Schwartz,Webber,Stevenson,1578,20180408
3917,2,Hannah Tannone,Emily Bowen,Lauren Weaver,Katie Leftridge,Webber,Stevenson,1578,20180408
3918,3,Salla Rautiainen,Laura Embry,Jessi Freeman,Darian Hileman,Webber,Stevenson,1578,20180408
3919,4,Molly Fusarelli,Kaxandra Naranjo,Julie Nightwine, Victoria  Prokic,Stevenson,Webber,1578,20180408
3920,5,Jessica Terry,Teryn Mills,Lizi Cudal,Emily Castro,Webber,Stevenson,1578,20180408
3921,1,Nicole McNamara,Megan McNamara,Andie Shelton,Skylar Wine,UCLA,Pacific,1579,20180408
3922,2,Sarah Sponcil ,Lily Justine,Kaitlyn Lines,Roni Long,UCLA,Pacific,1579,20180408
3923,3,Savvy Simo,Mac May,Katrin Gotterba,Alex Holt,UCLA,Pacific,1579,20180408
3924,4,Madi Yeomans,Elise Zappia,Emily Baptista,Maycie LaBass,UCLA,Pacific,1579,20180408
3925,5,Megan Muret,Izzy Carey,Taylor Poncetta,Ashlyn Fleming,UCLA,Pacific,1579,20180408
3926,1,Megan McNamara,Nicole McNamara,Morgan Hentz,Amelia Smith,UCLA,Stanford,1580,20180408
3927,2,Sarah Sponcil ,Lily Justine,Sunny Villapando,Courtney Bowen,UCLA,Stanford,1580,20180408
3928,3,Savvy Simo,Mac May,Kate Formico,Catherine Raquel,Stanford,UCLA,1580,20180408
3929,4,Izzy Carey,Megan Muret,Payton Chang,Caitlin Keefe,UCLA,Stanford,1580,20180408
3930,5,Madi Yeomans,Elise Zappia,Blake Sharp,Shannon Richardson,UCLA,Stanford,1580,20180408
3931,1,Madeline Mertz,Kaylie Mchugh,Jessica Martinez,Aly Brinkley,Tulane,Central Arkansas,1581,20180408
3932,2,Anna Chin,Lauren Orlich,Kimberly Schnars,Stephanie Pollnow,Tulane,Central Arkansas,1581,20180408
3933,3,Lan Nguyen,Tarin Mergener,Hayley Tippett,Megan Nash,Tulane,Central Arkansas,1581,20180408
3934,4,Gabriella Becerra,Rio Frohoff,Kristine Hjembo,Colene Hamilton,Central Arkansas,Tulane,1581,20180408
3935,5,Addison Hermstad,Ashley Delgado,Delaney Driver,MC Rogers,Tulane,Central Arkansas,1581,20180408
3936,1,Kaylie Mchugh,Madeline Mertz,Cara Sander,Victoria Corcoran,Tulane,New Orleans,1582,20180408
3937,2,Anna Chin,Lauren Orlich,Rachel Kuhn,Veronica Corcoran,New Orleans,Tulane,1582,20180408
3938,3,Lan Nguyen,Tarin Mergener,Brianna Vega,Madison Miller,Tulane,New Orleans,1582,20180408
3939,4,Gabriella Becerra,Rio Frohoff,Kaitlyn Grice,Blessings Dunn,Tulane,New Orleans,1582,20180408
3940,5,Christina  Mcafee,Briana Correa,Maxine Walsh,Ally Carr,Tulane,New Orleans,1582,20180408
3941,1,Emily Sonny,Sam Manley,Andie Shelton,Skylar Wine,Cal Poly SLO,Pacific,1583,20180408
3942,2,Taylor Nelson,Adlee Van Winden,Kaitlyn Lines,Roni Long,Cal Poly SLO,Pacific,1583,20180408
3943,3,Macy Gordon,Raeann Greisen,Katrin Gotterba,Alex Holt,Cal Poly SLO,Pacific,1583,20180408
3944,4,Hannah Hubbard,Heather Pembroke,Emily Baptista,Hanne De Schrijver,Cal Poly SLO,Pacific,1583,20180408
3945,5,Brayden Gruenewald,Jamie Stivers,Taylor Poncetta,Ashlyn Fleming,Cal Poly SLO,Pacific,1583,20180408
3946,1,Torrey Van Winden,Tia Miric,Morgan Hughes,Payton Rund,Cal Poly SLO,Saint Mary's,1584,20180408
3947,2,Sam Manley,Emily Sonny,Emily Bible,Lindsey Knudsen,Cal Poly SLO,Saint Mary's,1584,20180408
3948,3,Taylor Nelson,Adlee Van Winden,Sarah Chase,Mary Hernandez,Cal Poly SLO,Saint Mary's,1584,20180408
3949,4,Macy Gordon,Raeann Greisen,Lindsey Calvin,Kelsey Knudsen,Cal Poly SLO,Saint Mary's,1584,20180408
3950,5,Hannah Hubbard,Heather Pembroke,Madi Wilkerson,Sienna Young,Cal Poly SLO,Saint Mary's,1584,20180408
3951,1,Emily Maglio,Ka'iwi Schucht,Jordan Anderson,Kimmy Gardiner,Hawaii,Washington,1585,20180408
3952,2,Morgan Martin,Lea Monkhouse,Destiny Julye,Courtney Schwan,Hawaii,Washington,1585,20180408
3953,3,Laurel Weaver,Carly Kan,Carly Dehoog,Shayne Mcpherson,Hawaii,Washington,1585,20180408
3954,4,Ari Homayun,Amy Ozee,Anna Crabtree,Natalie Robinson,Hawaii,Washington,1585,20180408
3955,5,Hi'ilawe  Huddleston,Hannah Zalopany,Samantha  Drechsel,Kara Bajema,Hawaii,Washington,1585,20180408
3956,1,McKayla Ferris,Savannah  Slattery,Dani Barton,Adore Anae,LMU,Utah,1586,20180408
3957,2,Sara Kovac,Jessie Prichard,Melissa Powell,Tawnee Luafalemana,LMU,Utah,1586,20180408
3958,3,Bozena Culo,Maddie  Leiphardt ,Kenzie Koerber,Brianna Doehrmann,LMU,Utah,1586,20180408
3959,4,Chloe Reinig,Emma Doud,Bailey Choy,Berkeley Oblad,LMU,Utah,1586,20180408
3960,5,Cierra Simpson,Kristen Castellanos,Laura Gauta,Lauren Sproule,Utah,LMU,1586,20180408
3961,1,Morgan Hughes,Payton Rund,Amelia Smith,Morgan Hentz,Saint Mary's,Stanford,1587,20180408
3962,2,Emily Bible,Lindsey Knudsen,Courtney Bowen,Sunny Villapando,Stanford,Saint Mary's,1587,20180408
3963,3,Sarah Chase,Mary Hernandez,Kate Formico,Catherine Raquel,Saint Mary's,Stanford,1587,20180408
3964,4,Lindsey Calvin,Kelsey Knudsen,Payton Chang,Caitlin Keefe,Stanford,Saint Mary's,1587,20180408
3965,5,Madi Wilkerson,Sienna Young,Blake Sharp,Shannon Richardson,Saint Mary's,Stanford,1587,20180408
3966,1,Jessica Wooten,Aeriel Horton,Katie Will,Charis Ludtke,Houston Baptist,Jacksonville State,1588,20180302
3967,2,Tori Hinojosa,Kayla Armer,Hannah Kirk,Sadie Anderson,Houston Baptist,Jacksonville State,1588,20180302
3968,3,Bailey Banks,Katya Silveira,Sam Bogdan,Grace Jarnagin,Houston Baptist,Jacksonville State,1588,20180302
3969,4,Danielle Wheeler,Brennan Miller,Bethany Randall,Maddie Cloutier,Houston Baptist,Jacksonville State,1588,20180302
3970,5,Kali Fluke,Meagan Carter,Hailey Hughes,Shayla Schmidt,Houston Baptist,Jacksonville State,1588,20180302
3971,1,Corinne Quiggle,Deahna Kraft,Tina Graudina,Abril Bustamante,USC,Pepperdine,1589,20180410
3972,2,Madalyn Roh,Brook Bauer,Joy Dennis,Brianna Sizemore,Pepperdine,USC,1589,20180410
3973,3,Gigi Hernandez,Heidi Dyer,Terese Cannon,Sammy Slater,USC,Pepperdine,1589,20180410
3974,4,Skylar Caputo,Alexis Filippone,Jenna Belton,Haley Hallgren,Pepperdine,USC,1589,20180410
3975,5,Maddie Dilfer,Nikki Lyons,Alexandra Poletto,Katrina Kernochan,Pepperdine,USC,1589,20180410
3976,1,Andie Shelton,Skylar Wine,Kristen Mead,Hailey Lindberg,Pacific,Santa Clara,1590,20180410
3977,2,Roni Long,Kaitlyn Lines,Anna McCreadie,Gretchen Reinert,Pacific,Santa Clara,1590,20180410
3978,3,Alex Holt,Katrin Gotterba,Taylor  Odom,Tessie Powers,Pacific,Santa Clara,1590,20180410
3979,4,Emily Baptista,Hanne De Schrijver,Ngozi Nwabuzoh,Tatiana San Juan,Pacific,Santa Clara,1590,20180410
3980,5,Taylor Poncetta,Ashlyn Fleming,Erin Reineking,Michelle Gajdka,Pacific,Santa Clara,1590,20180410
3981,1,Amanda Carroll,Mackenzie Allen,Amber Lake,Carlee Baxter,FGCU,Webber,1591,20180410
3982,2,Karissa Rhoades,Katherine Puisis,Emily Bowen,Hannah Tannone,FGCU,Webber,1591,20180410
3983,3,Giovanna Borgiotti,Ashley Glickert,Laura Embry,Salla Rautiainen,FGCU,Webber,1591,20180410
3984,4,Snowy Burnam,Kayla Whetstone,Molly Fusarelli,Kaxandra Naranjo,FGCU,Webber,1591,20180410
3985,5,Alanya Ryan,Kaitlan Krivdo,Teryn Mills,Kobi Allston,Webber,FGCU,1591,20180410
3986,1,Amber Gibson,Gracie Garanich,Dora Lulic,Carla Cahill,Mercer,Coastal Carolina,1592,20180411
3987,2,Sophie Peel,Kacy Ogden,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,Mercer,1592,20180411
3988,3,Jessica Johnson,Elli Gibson,Kinga Windisch,Shelby Ladewig,Mercer,Coastal Carolina,1592,20180411
3989,4,Elli Merchant,Kylie Keeling,Tanner Gauthier,Kyla Manning,Mercer,Coastal Carolina,1592,20180411
3990,5,Lela Mcintosh,Marina Chavez,Autumn Otto,Sara Boothe,Mercer,Coastal Carolina,1592,20180411
3991,1,Sophie Peel,Kacy Ogden,Carla Cahill,Dora Lulic,Mercer,Coastal Carolina,1593,20180411
3992,2,Amber Gibson,Gracie Garanich,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,Mercer,1593,20180411
3993,3,Jessica Johnson,Elli Gibson,Kinga Windisch,Shelby Ladewig,Mercer,Coastal Carolina,1593,20180411
3994,4,Kylie Keeling,Elli Merchant,Tanner Gauthier,Kyla Manning,Mercer,Coastal Carolina,1593,20180411
3995,5,Lela Mcintosh,Marina Chavez,Sara Boothe,Autumn Otto,Coastal Carolina,Mercer,1593,20180411
3996,1,Andrea  Velasco,Madison Mader,Lauren Schaefer,Kailyn Case,Rio Hondo College ,Fullerton College,1594,20180411
3997,2,Sara  Harding,Michelle Rosas,Prescilla Gutierrez,Catherine Serna,Rio Hondo College ,Fullerton College,1594,20180411
3998,3,Michell Chavez-Valdivia,Natalie Magallon,Carlie Ortega,Andrea Lopez,Rio Hondo College ,Fullerton College,1594,20180411
3999,4,Stephanie Garcia,Felipa Moreno,Samaria Longstreet,Kristine Perez,Rio Hondo College ,Fullerton College,1594,20180411
4000,5,Madelyn Gastelum,Denyse Perez,Kendall Campos,Ashley Pruitt,Rio Hondo College ,Fullerton College,1594,20180411
4001,1,Sorrel  Houghton,Melissa Elias,Amber Lake,Carlee Baxter,Tampa,Webber,1595,20180411
4002,2,Katie McKiel,Gabbi Pacatte,Emily Bowen,Hannah Tannone,Webber,Tampa,1595,20180411
4003,3,Nicole Dominguez,Leigh Buttner,Laura Embry,Salla Rautiainen,Tampa,Webber,1595,20180411
