,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
3477,5,Brianna Doehrmann,Lauren Sproule,Kayla Long,Abbey Wilson,Utah,New Mexico,1778,20180421
3482,5,Quinci Birker,Rebecca Ingram,Savannah Siegrist,Shelby Babowicz,Stetson,Jacksonville,1779,20180421
3487,5,Mallory Waggoner,Casey Justice,Kaitlan Krivdo,Courtney VanLiew,UNF,FGCU,1780,20180421
3492,5,Savannah Siegrist,Shelby Babowicz,Lela Mcintosh,Marina Chavez,Jacksonville,Mercer,1781,20180421
3495,5,Chloe Stitt,Kaylee Taff,Beka Wachob,Tone Gill,Austin Peay State ,Lincoln Memorial,1782,20180421
3500,5,Madi Wilkerson,Sienna Young,Cierra Simpson,Kristen Castellanos,Saint Mary's,LMU,1783,20180421
3505,5,Maddie Dilfer,Nikki Lyons,Madi Wilkerson,Sienna Young,Pepperdine,Saint Mary's,1784,20180421
3510,5,Grace Campbell,Maddie Micheletti,Shannon Richardson,Blake Sharp,Cal,Stanford,1785,20180421
3515,5,Kaitlan Krivdo,Courtney VanLiew,Lela Mcintosh,Marina Chavez,Mercer,FGCU,1786,20180421
3521,5,Samantha  Drechsel,Natalie Robinson,Maya Watkins,Kylee Johnson,Washington,Boise State,1789,20180421
3526,5,Shawnee De Oliveira,Daniella Molinari,Mackenzie Mitchell,Karli Burk,Cal State Northridge,Vanguard,1790,20180421
3531,5,Shawnee De Oliveira,Daniella Molinari,Ally  Barber ,Sydney Wicks,Cal State Northridge,Cal State Bakersfield,1791,20180421
3536,5,Ally  Barber ,Sydney Wicks,Mackenzie Mitchell,Karli Burk,Cal State Bakersfield,Vanguard,1792,20180421
3541,5,Natalia Giron,Estefanie  Bethancourt,Sallianne Napolitano,Annie Pringle,FIU,UAB,1793,20180421
3546,5,Allie Elson,Ashley McGinn,Courtney Mullinax,Sarah Kelly,Georgia State,UNC Wilmington,1794,20180421
3551,5,Chloe Stitt,Kaylee Taff,Catherine Cook,Lexi Headley,Austin Peay State ,Carson-Newman,1795,20180421
3556,5,Ashley Clingan,Maddie Cloutier,Catherine Cook,Lexi Headley,Jacksonville State,Carson-Newman,1796,20180421
3561,5,Eva Torruella,Francesca Goncalves,Natalia Giron,Estefanie  Bethancourt,Florida State,FIU,1798,20180422
3564,5,Rebecca Ingram,Quinci Birker,Mallory Waggoner,Casey Justice,Stetson,UNF,1799,20180422
3569,5,Riley Young,Maddie Ligon,Caroline Skaff,Jess Vastine,LSU,South Carolina,1800,20180422
3574,5,Mackenzie  Dear,Shelby Holmes,Danielle Wheeler,Mikayla Vivens,Houston Baptist,Central Arkansas,1801,20180421
3578,5,Danielle Wheeler,Mikayla Vivens,Mackenzie  Dear,Shelby Holmes,Houston Baptist,Central Arkansas,1802,20180422
3583,5,Kimberly Schnars,Stephanie Pollnow,Sofia Resendiz,Paris Cosley,Central Arkansas,Abilene Christian,1803,20180422
3586,5,Maxine Walsh,Ally Carr,Mackenzie  Dear,Shelby Holmes,New Orleans,Central Arkansas,1804,20180421
3591,5,Mackenzie  Dear,Shelby Holmes,Maybeth Sandercox,Sofia Resendiz,Central Arkansas,Abilene Christian,1805,20180422
3596,5,Maxine Walsh,Ally Carr,MC Rogers,Delaney Driver,Central Arkansas,New Orleans,1806,20180420
3601,5,Naomi Overstreet,Jenna Krenek,Delaney Driver,MC Rogers,Texas A&M; Corpus Christi,Central Arkansas,1807,20180420
3605,5,Kaitlan Krivdo,Courtney VanLiew,Savannah Siegrist,Shelby Babowicz,Jacksonville,FGCU,1808,20180422
3608,5,Mallory Waggoner,Casey Justice,Kaitlan Krivdo,Courtney VanLiew,UNF,FGCU,1809,20180422
3611,5,Danielle Wheeler,Mikayla Vivens,Jenna Krenek,Naomi Overstreet,Houston Baptist,Texas A&M; Corpus Christi,1810,20180422
3614,5,Francesca Goncalves,Eva Torruella,Riley Young,Maddie Ligon,Florida State,LSU,1811,20180422
3617,5,Danielle Wheeler,Mikayla Vivens,Maxine Walsh,Ally Carr,Houston Baptist,New Orleans,1812,20180422
3621,5,Rebecca Ingram,Quinci Birker,Casey Justice,Mallory Waggoner,Stetson,UNF,1813,20180422
3626,5,Danielle Wheeler,Mikayla Vivens,Maxine Walsh,Ally Carr,New Orleans,Houston Baptist,1814,20180422
3631,5,Courtney Mullinax,Jaime Thomas,Gabriella Johnston,Olivia  Rook,UNC Wilmington,Texas A&M; Corpus Christi,1815,20180303
3636,5,Maxine Walsh,Ally Carr,Sofia Resendiz,Maybeth Sandercox,New Orleans,Abilene Christian,1818,20180420
3641,5,Brianna Doehrmann,Lauren Sproule,Kyra Hanawahine,Marine Hall-Poirier,Oregon,Utah,1819,20180426
3646,5,Haley Hallgren,Alexandra Poletto,Kate  Baldwin,Samantha Plaster,USC,ASU,1820,20180426
3651,5,Maddie Micheletti,Grace Campbell,Natalie Robinson,Samantha  Drechsel,Cal,Washington,1821,20180426
3656,5,Blake Sharp,Kat Anderson,Makenna Martin,Caroline Cordes,Arizona,Stanford,1822,20180426
3661,5,Izzy Carey,Megan Muret,Brianna Doehrmann,Lauren Sproule,UCLA,Utah,1823,20180426
3666,5,Samantha Plaster,Kate  Baldwin,Kyra Hanawahine,Marine Hall-Poirier,ASU,Oregon,1824,20180426
3671,5,Caroline Cordes,Makenna Martin,Brianna Doehrmann,Lauren Sproule,Arizona,Utah,1825,20180427
3675,5,Samantha  Drechsel,Natalie Robinson,Samantha Plaster,Kate  Baldwin,ASU,Washington,1826,20180427
3680,5,Natalie Robinson,Samantha  Drechsel,Samantha Plaster,Kate  Baldwin,ASU,Washington,1827,20180427
3685,5,Alexandra Poletto,Haley Hallgren,Grace Campbell,Maddie Micheletti,USC,Cal,1828,20180427
3690,5,Megan Muret,Izzy Carey,Shannon Richardson,Blake Sharp,UCLA,Stanford,1829,20180427
3695,5,Ally  Barber ,Sydney Wicks,Nicolette  Pinkney,Lauren Conati,Cal State Northridge,Cal State Bakersfield,1830,20180427
3700,5,Hannah Matt,Marisa Ramsey,Paige Swinney,Brigitte Murdock,Long Beach State,"Cal State University, Sacramento",1831,20180427
3705,5,Paige Dreeuws,Hannah Zalopany,Ally  Barber ,Sydney Wicks,Hawaii,Cal State Bakersfield,1832,20180427
3710,5,Hannah Matt,Marisa Ramsey,Heather Pembroke,Hannah Hubbard,Long Beach State,Cal Poly SLO,1833,20180427
3715,5,Maddie Micheletti,Grace Campbell,Caroline Cordes,Makenna Martin,Cal,Arizona,1834,20180427
3720,5,Natalie Robinson,Samantha  Drechsel,Shannon Richardson,Blake Sharp,Washington,Stanford,1835,20180427
3725,5,Ally  Barber ,Sydney Wicks,Paige Swinney,Brigitte Murdock,"Cal State University, Sacramento",Cal State Bakersfield,1836,20180427
3730,5,Heather Pembroke,Hannah Hubbard,Nicolette  Pinkney,Lauren Conati,Cal Poly SLO,Cal State Northridge,1837,20180427
3735,5,Izzy Carey,Megan Muret,Alexandra Poletto,Haley Hallgren,USC,UCLA,1838,20180428
3740,5,Maddie Micheletti,Grace Campbell,Samantha  Drechsel,Natalie Robinson,Cal,Washington,1839,20180428
3745,5,Alexandra Poletto,Haley Hallgren,Maddie Micheletti,Grace Campbell,USC,Cal,1840,20180428
3750,5,Hannah Zalopany,Paige Dreeuws,Hannah Matt,Marisa Ramsey,Hawaii,Long Beach State,1841,20180428
3755,5,Heather Pembroke,Hannah Hubbard,Ally  Barber ,Sydney Wicks,Cal Poly SLO,Cal State Bakersfield,1842,20180428
3760,5,Hannah Matt,Marisa Ramsey,Hannah Hubbard,Heather Pembroke,Long Beach State,Cal Poly SLO,1843,20180428
3765,5,Paige Dreeuws,Hannah Zalopany,Hannah Matt,Marisa Ramsey,Hawaii,Long Beach State,1844,20180428
3770,5,Izzy Carey,Megan Muret,Alexandra Poletto,Haley Hallgren,USC,UCLA,1845,20180428
3774,5,Izzy Carey,Megan Muret,Alexandra Poletto,Haley Hallgren,USC,UCLA,1846,20180428
3781,5,Madison Fitzpatrick,Francesca Goncalves,Jenna Belton,Maja Kaiser,Florida State,USC,1860,20180504
3787,5,Hannah Zalopany,Paige Dreeuws,Franky Harrison,Lydia Dimke,Hawaii,South Carolina,1862,20180504
3792,5,Jenna Belton,Maja Kaiser,Estefanie  Bethancourt,Natalia Giron,USC,FIU,1863,20180504
3796,5,Francesca Goncalves,Madison Fitzpatrick,Megan Muret,Izzy Carey,Florida State,UCLA,1864,20180504
3800,5,Riley Young,Maddie Ligon,Lydia Dimke,Franky Harrison,LSU,South Carolina,1865,20180504
3805,5,Paige Dreeuws,Hannah Zalopany,Nikki Lyons,Maddie Dilfer,Hawaii,Pepperdine,1866,20180504
3810,5,Jenna Belton,Maja Kaiser,Nikki Lyons,Maddie Dilfer,USC,Pepperdine,1867,20180505
3818,5,Madison Fitzpatrick,Francesca Goncalves,Paige Dreeuws,Hannah Zalopany,Florida State,Hawaii,1869,20180505
