,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
2345,4,Julie Varga,Lauren Durham,Aristea Tontai,Kalin Eske,Stetson,Coastal Carolina,1444,20180331
2350,4,Madilyn McCarty,Nicole DeBolt,Sarah Kelly,Raquel Rooney,UNF,UNC Wilmington,1445,20180331
2355,4,Allison Beckman,Lauren Freed,Madilyn McCarty,Nicole DeBolt,College of Charleston,UNF,1446,20180331
2360,4,Allison Beckman,Lauren Freed,Kaxandra Naranjo,Molly Fusarelli,College of Charleston,Webber,1447,20180331
2365,4,Kristine Hjembo,Colene Hamilton,Grace Jarnagin,Bethany Randall,Central Arkansas,Jacksonville State,1448,20180331
2372,4,Sallianne Napolitano,Gabbi Moreno,Maya Daukas,Kayla Walker,UAB,Texas A&M; Corpus Christi,1450,20180331
2377,4,Anna Grauel,Kati Smith,Kristen Williams,Brilee Henson,UNC Wilmington,Missouri Baptist University,1454,20180330
2382,4,Kayla Whetstone,Snowy Burnam,Kylie Keeling,Elli Merchant,FGCU,Mercer,1455,20180331
2387,4,Macy Gordon,Raeann Greisen,Kristyna Adamcikova,Nicci Reinking,Long Beach State,Cal Poly SLO,1456,20180401
2392,4,Zoi Konstantopoulou,Nicci Reinking,Skyler Takeda,Macey Hayden,Long Beach State,"Cal State University, Sacramento",1457,20180401
2397,4,Ashley Slay,Katelyn Theiss,Jordan Jones,Lauren Rokey,Austin Peay State ,Morehead State,1458,20180402
2402,4,Ashley Slay,Katelyn Theiss,Jordan Jones,Lauren Rokey,Austin Peay State ,Morehead State,1459,20180402
2407,4,Julie Varga,Lauren Durham,Kayla Whetstone,Snowy Burnam,Stetson,FGCU,1460,20180404
2412,4,Julie Varga,Lauren Durham,Snowy Burnam,Kayla Whetstone,Stetson,FGCU,1461,20180404
2417,4,Mac May,Elise Zappia,Nicci Reinking,Kristyna Adamcikova,UCLA,Long Beach State,1463,20180404
2422,4,Addison Hermstad,Ashley Delgado,Bailey Smith,Taylor  Meyer,Tulane,ULM,1464,20180404
2427,4,Addison Hermstad,Ashley Delgado,Bailey Smith,Taylor  Meyer,Tulane,ULM,1465,20180404
2432,4,Mac May,Elise Zappia,Katrina Kernochan,Alexandra Poletto,UCLA,USC,1466,20180404
2437,4,Grace Jarnagin,Bethany Randall,Cheyenne Scarborough,Addison Genard,Jacksonville State,Huntingdon,1467,20180403
2442,4,Nicolette  Pinkney,Lauren Conati,Eliana Johnson,Karly Cantu,Cal State Northridge,Vanguard,1469,20180405
2447,4,Nicolette  Pinkney,Lauren Conati,Jessica Diederich,Asia O'Neil,Cal State Northridge,Concordia,1470,20180405
2452,4,Lindsey Calvin,Kelsey Knudsen,Laura  Parts,Kaitlynn Zdroik,Saint Mary's,San Jose State University,1471,20180405
2457,4,Hannah Rogers,Avery Arellano,Amie  Held,Kate Novack,TCU,Georgia State,1472,20180406
2462,4,Molly McBain,Brooke Kuhlman,Nicole Navarro,Kaila Dorish,Florida State,FAU,1473,20180406
2467,4,Avery Arellano,Hannah Rogers,Sallianne Napolitano,Gabbi Moreno,TCU,UAB,1474,20180406
2472,4,Cristina Finan,Shaylee Befus,Aristea Tontai,Kalin Eske,Jacksonville,Coastal Carolina,1475,20180406
2477,4,Madilyn McCarty,Nicole DeBolt,Aristea Tontai,Kalin Eske,UNF,Coastal Carolina,1476,20180406
2482,4,Lauren Durham,Julie Varga,Lindy Dixon,Hailey Crane,Stetson,Colorado Mesa,1477,20180406
2487,4,Mia Merino,Caroline Schafer,Cierra Flood,Katie Cross,Cal,ASU,1478,20180406
2492,4,Jonny Baham,Brooke Burling,Julie Varga,Lauren Durham,Arizona,Stetson,1479,20180406
2497,4,Allie Elson,Ashley McGinn,Tressa Buckland,Kaylee McClure,UAB,Georgia State,1480,20180406
2502,4,Nicole Navarro,Kaila Dorish,Sarah Kelly,Raquel Rooney,FAU,UNC Wilmington,1481,20180406
2507,4,Brooke Kuhlman,Molly McBain,Avery Arellano,Hannah Rogers,Florida State,TCU,1482,20180406
2512,4,Brooke Kuhlman,Molly McBain,Sarah Kelly,Raquel Rooney,Florida State,UNC Wilmington,1483,20180406
2517,4,Mia Merino,Caroline Schafer,Julie Varga,Lauren Durham,Cal,Stetson,1484,20180406
2522,4,Cierra Flood,Jourdan Parnell,Natalee Todd,Samantha Ritter,ASU,Colorado Mesa,1485,20180406
2527,4,Madilyn McCarty,Nicole DeBolt,Marina Chavez,Lela Mcintosh,UNF,Mercer,1486,20180406
2532,4,Shaylee Befus,Cristina Finan,Elli Merchant,Kylie Keeling,Jacksonville,Mercer,1487,20180406
2537,4,Jonny Baham,Brooke Burling,Cierra Flood,Katie Cross,Arizona,ASU,1488,20180406
2542,4,Amie  Held,Kate Novack,Sarah Kelly,Raquel Rooney,Georgia State,UNC Wilmington,1501,20180407
2547,4,Amie  Held,Kate Novack,Sarah Kelly,Raquel Rooney,Georgia State,UNC Wilmington,1502,20180407
2551,4,Nicole Navarro,Kaila Dorish,Avery Arellano,Hannah Rogers,FAU,TCU,1503,20180407
2556,4,Ari Homayun,Amy Ozee,Bozena Culo,Maddie  Leiphardt ,Hawaii,LMU,1504,20180407
2561,4,Ari Homayun,Amy Ozee,Brianna Doehrmann,Kenzie Koerber,Hawaii,Utah,1505,20180407
2566,4,Bozena Culo,Maddie  Leiphardt ,Anna Crabtree,Natalie Robinson,Washington,LMU,1506,20180407
2571,4,Anna Crabtree,Natalie Robinson,Laura Gauta,Bailey Choy,Washington,Utah,1512,20180407
2576,4,Kekai Whitford,Chloe Reinig,Berkeley Oblad,Bailey Choy,Utah,LMU,1515,20180407
2581,4,Ari Homayun,Amy Ozee,Anna Crabtree,Natalie Robinson,Hawaii,Washington,1517,20180407
2586,4,Macy Gordon,Raeann Greisen,Payton Chang,Caitlin Keefe,Cal Poly SLO,Stanford,1521,20180407
2591,4,Elise Zappia,Mac May,Lindsey Calvin,Kelsey Knudsen,UCLA,Saint Mary's,1522,20180407
2596,4,Mac May,Elise Zappia,Macy Gordon,Raeann Greisen,Cal Poly SLO,UCLA,1523,20180407
2601,4,Payton Chang,Caitlin Keefe,Emily Baptista,Maycie LaBass,Stanford,Pacific,1524,20180407
2606,4,Kacey Nady,Sara Watanabe,Lindy Dixon,Hailey Crane,Arizona,Colorado Mesa,1525,20180407
2610,4,Mia Merino,Caroline Schafer,Lindy Dixon,Hailey Crane,Cal,Colorado Mesa,1526,20180407
2615,4,Lauren Durham,Julie Varga,Katie Cross,Cierra Flood,Stetson,ASU,1527,20180407
2620,4,Julie Varga,Lauren Durham,Karly Cantu,Eliana Johnson,Stetson,Vanguard,1528,20180407
2625,4,Nora Buvarp Lavik ,Sabrina Blackwell,Laura  Parts,Kaitlynn Zdroik,USF,San Jose State University,1529,20180407
2630,4,Makenna Martin,Kacey Nady,Mia Merino,Caroline Schafer,Arizona,Cal,1530,20180407
2635,4,Nora Buvarp Lavik ,Sabrina Blackwell,Laura  Parts,Kaitlynn Zdroik,USF,San Jose State University,1531,20180407
2640,4,Laura  Parts,Kaitlynn Zdroik,Ngozi Nwabuzoh,Tatiana San Juan,San Jose State University,Santa Clara,1532,20180407
2645,4,Sabrina Blackwell,Nora Buvarp Lavik ,Ngozi Nwabuzoh,Tatiana San Juan,Santa Clara,USF,1533,20180407
2650,4,Ashley Delgado,Addison Hermstad,Bailey Banks,Katya Silveira,Tulane,Houston Baptist,1534,20180407
2655,4,Emily Reinking,Jamie  Walsh,Delaney Driver,MC Rogers,Grand Canyon,Central Arkansas,1535,20180407
2660,4,Emmy Allen,Megan Davenport,Rio Frohoff,Gabriella Becerra,Tulane,LSU,1536,20180407
2665,4,Madilyn McCarty,Nicole DeBolt,Kalin Eske,Aristea Tontai,UNF,Coastal Carolina,1537,20180407
2669,4,Bailey Banks,Katya Silveira,Kaitlyn Grice,Jordan Schumacher,Houston Baptist,New Orleans,1538,20180407
2674,4,Shaylee Befus,Bethany Salapek,Autumn Otto,Sara Boothe,Jacksonville,Coastal Carolina,1539,20180407
2678,4,Emmy Allen,Megan Davenport,Madi Relaz,Jessica Clark,LSU,Grand Canyon,1540,20180407
2683,4,Shaylee Befus,Bethany Salapek,Autumn Otto,Sara Boothe,Jacksonville,Coastal Carolina,1541,20180407
2687,4,Emily Lopes,Mattison Degarmo,Michelle Boyd,Caitlyn Bato,Cal State Bakersfield,CSULA,1542,20180407
2692,4,Kylie Keeling,Elli Merchant,Shaylee Befus,Bethany Salapek,Mercer,Jacksonville,1543,20180407
2696,4,Skyler Takeda,Macey Hayden,Michelle Boyd,Victoria Duarte,"Cal State University, Sacramento",CSULA,1544,20180407
2701,4,Carly Beddingfield,Mercedes Pacheco,Mattison Degarmo,Emily Lopes,Cal State Bakersfield,New Mexico,1545,20180407
2706,4,Marine Hall-Poirier,Kyra Hanawahine,Kassidy Naone,Lauren Naatz,Oregon,Portland,1546,20180407
2711,4,Emily Lopes,Mattison Degarmo,Skyler Takeda,Macey Hayden,Cal State Bakersfield,"Cal State University, Sacramento",1547,20180407
2716,4,Shaylee Befus,Bethany Salapek,Autumn Otto,Sara Boothe,Jacksonville,Coastal Carolina,1548,20180407
2720,4,Mallory Waggoner,Casey Justice,Kylie Keeling,Elli Merchant,Mercer,UNF,1549,20180407
2725,4,Kylie Keeling,Elli Merchant,Shaylee Befus,Bethany Salapek,Mercer,Jacksonville,1550,20180407
2730,4,Cierra Flood,Katie Cross,Eliana Johnson,Karly Cantu,ASU,Vanguard,1558,20180407
2735,4,Olivia Powers,Hunter Domanski,Delaney Driver,MC Rogers,LSU,Central Arkansas,1563,20180408
2740,4,Natalie Honzovicova,Katie Sarber,Bailey Banks,Katya Silveira,Grand Canyon,Houston Baptist,1564,20180408
2745,4,Delaney Driver,MC Rogers,Brianna Vega,Madison Miller,Central Arkansas,New Orleans,1565,20180408
2750,4,Gabriella Becerra,Rio Frohoff,Madi Relaz,Katie Sarber,Tulane,Grand Canyon,1566,20180408
2755,4,Anna Crabtree,Natalie Robinson,Bozena Culo,Maddie  Leiphardt ,Washington,LMU,1574,20180408
2760,4,Amy Ozee,Ari Homayun,Bailey Choy,Berkeley Oblad,Hawaii,Utah,1575,20180408
2765,4,Madi Yeomans,Elise Zappia,Emily Baptista,Maycie LaBass,UCLA,Pacific,1579,20180408
2770,4,Izzy Carey,Megan Muret,Payton Chang,Caitlin Keefe,UCLA,Stanford,1580,20180408
2775,4,Gabriella Becerra,Rio Frohoff,Kristine Hjembo,Colene Hamilton,Central Arkansas,Tulane,1581,20180408
2780,4,Gabriella Becerra,Rio Frohoff,Kaitlyn Grice,Blessings Dunn,Tulane,New Orleans,1582,20180408
2785,4,Hannah Hubbard,Heather Pembroke,Emily Baptista,Hanne De Schrijver,Cal Poly SLO,Pacific,1583,20180408
2790,4,Macy Gordon,Raeann Greisen,Lindsey Calvin,Kelsey Knudsen,Cal Poly SLO,Saint Mary's,1584,20180408
2795,4,Ari Homayun,Amy Ozee,Anna Crabtree,Natalie Robinson,Hawaii,Washington,1585,20180408
2800,4,Chloe Reinig,Emma Doud,Bailey Choy,Berkeley Oblad,LMU,Utah,1586,20180408
2805,4,Lindsey Calvin,Kelsey Knudsen,Payton Chang,Caitlin Keefe,Stanford,Saint Mary's,1587,20180408
2810,4,Danielle Wheeler,Brennan Miller,Bethany Randall,Maddie Cloutier,Houston Baptist,Jacksonville State,1588,20180302
2815,4,Skylar Caputo,Alexis Filippone,Jenna Belton,Haley Hallgren,Pepperdine,USC,1589,20180410
2820,4,Emily Baptista,Hanne De Schrijver,Ngozi Nwabuzoh,Tatiana San Juan,Pacific,Santa Clara,1590,20180410
2825,4,Snowy Burnam,Kayla Whetstone,Molly Fusarelli,Kaxandra Naranjo,FGCU,Webber,1591,20180410
2829,4,Elli Merchant,Kylie Keeling,Tanner Gauthier,Kyla Manning,Mercer,Coastal Carolina,1592,20180411
2834,4,Kylie Keeling,Elli Merchant,Tanner Gauthier,Kyla Manning,Mercer,Coastal Carolina,1593,20180411
2839,4,Erin Indermill,Daniella Molinari,Emily Lopes,Mattison Degarmo,Cal State Bakersfield,Cal State Northridge,1596,20180412
2844,4,Chloe Reinig,Emma Doud,Emily Lopes,Mattison Degarmo,LMU,Cal State Bakersfield,1597,20180412
2849,4,Emma Doud,Chloe Reinig,Erin Indermill,Daniella Molinari,LMU,Cal State Northridge,1598,20180412
2854,4,Gabriella Becerra,Rio Frohoff,Allison Beckman,Lauren Freed,College of Charleston,Tulane,1599,20180413
2859,4,Natalia Giron,Estefanie  Bethancourt,Tressa Buckland,Kaylee McClure,FIU,UAB,1601,20180413
2864,4,Julia Mannisto,Carly Schneider,Tanner Gauthier,Kyla Manning,South Carolina,Coastal Carolina,1602,20180413
2869,4,Julia Mannisto,Carly Schneider,Ashley Delgado,Addison Hermstad,South Carolina,Tulane,1603,20180413
2874,4,Katinka Krahn,Alexa Richardson,Madilyn McCarty,Nicole DeBolt,Stetson,UNF,1605,20180413
2879,4,Alexa Richardson,Katinka Krahn,Savannah Siegrist,Shelby Babowicz,Stetson,Jacksonville,1606,20180413
2884,4,Snowy Burnam,Kayla Whetstone,Savannah Siegrist,Shelby Babowicz,FGCU,Jacksonville,1607,20180413
2889,4,Madilyn McCarty,Nicole DeBolt,Kayla Whetstone,Snowy Burnam,UNF,FGCU,1608,20180413
2894,4,Bailey Smith,Taylor  Meyer,Ashley Slay,Katelyn Theiss,Austin Peay State ,ULM,1609,20180413
2901,4,Delaney Driver,MC Rogers,Holland Ponthieux,Allie Kemp,Central Arkansas,ULM,1612,20180413
2906,4,Delaney Driver,MC Rogers,Ashley Slay,Katelyn Theiss,Central Arkansas,Austin Peay State ,1613,20180413
2911,4,Taylor Foley,Logan Manusky,Sarah Demmer,Caroline Finnell,College of Charleston,Missouri State,1614,20180413
2916,4,Tanner Gauthier,Kyla Manning,Sarah Demmer,Caroline Finnell,Coastal Carolina,Missouri State,1615,20180413
2921,4,Skylar Caputo,Alexis Filippone,Brooke Burling,Jonny Baham,Arizona,Pepperdine,1622,20180414
2926,4,Raeann Greisen,Macy Gordon,Caroline Cordes,Sara Watanabe,Cal Poly SLO,Arizona,1623,20180414
2931,4,Kayla Whetstone,Snowy Burnam,Madilyn McCarty,Nicole DeBolt,FGCU,UNF,1624,20180414
2936,4,Skylar Caputo,Alexis Filippone,Raeann Greisen,Macy Gordon,Pepperdine,Cal Poly SLO,1625,20180414
2941,4,Kayla Whetstone,Snowy Burnam,Savannah Siegrist,Shelby Babowicz,FGCU,Jacksonville,1626,20180414
2946,4,Kristine Hjembo,Colene Hamilton,Bailey Smith,Taylor  Meyer,Central Arkansas,ULM,1627,20180414
2951,4,Delaney Driver,MC Rogers,Kaylee Taff,Chloe Stitt,Central Arkansas,Austin Peay State ,1628,20180414
2956,4,Mariana Dal Pozzo,Taija Thomas,Tressa Buckland,Kaylee McClure,FIU,UAB,1629,20180414
2961,4,Haley Hallgren,Alexandra Poletto,Kara Bajema,Anna Crabtree,USC,Washington,1630,20180414
2966,4,Haley Hallgren,Alexandra Poletto,Payton Chang,Caitlin Keefe,USC,Stanford,1631,20180414
2971,4,Caitlin Keefe,Payton Chang,Maggie Scott,Ronika Stone,Stanford,Oregon,1632,20180414
2976,4,Caroline Schafer,Abby Waldburger,Maggie Scott,Ronika Stone,Cal,Oregon,1633,20180414
2981,4,Addison Hermstad,Ashley Delgado,Sarah Demmer,Caroline Finnell,Tulane,Missouri State,1634,20180414
2986,4,Addison Hermstad,Ashley Delgado,Shelby Ladewig,Kyla Manning,Tulane,Coastal Carolina,1635,20180414
2991,4,Carly Beddingfield,Mercedes Pacheco,Brooke Riley,Lauren Walker,New Mexico,Abilene Christian,1636,20180414
2998,4,Alexa Richardson,Katinka Krahn,Savannah Siegrist,Shelby Babowicz,Stetson,Jacksonville,1639,20180414
3003,4,Alexa Richardson,Katinka Krahn,Madilyn McCarty,Nicole DeBolt,UNF,Stetson,1640,20180414
3008,4,Jaymee-Lee Bulda,Jensen Allen,Cierra Flood,Katie Cross,Boise State,ASU,1641,20180414
3013,4,Bailey Smith,Taylor  Meyer,Ashley Slay,Katelyn Theiss,Austin Peay State ,ULM,1642,20180414
3017,4,Maddie Fella,Danielle McCarson,Marissa Chalmers,Breanna Vail,Morehead State,Ottawa,1643,20180414
3022,4,Zoi Konstantopoulou,Claire Newlander,Bailey Choy,Berkeley Oblad,Long Beach State,Utah,1644,20180414
3027,4,Allison Beckman,Lauren Freed,Shelby Ladewig,Kyla Manning,College of Charleston,Coastal Carolina,1645,20180414
3032,4,Bailey Choy,Berkeley Oblad,Mattison Degarmo,Emily Lopes,Utah,Cal State Bakersfield,1646,20180414
3037,4,Bailey Choy,Berkeley Oblad,Mattison Degarmo,Emily Lopes,Utah,Cal State Bakersfield,1647,20180414
3042,4,Aubrey Ezell,Lydia Dimke,Caroline Finnell,Sarah Demmer,South Carolina,Missouri State,1648,20180414
3047,4,Macie Tendrich,Leah Perri,Lauren Freed,Allison Beckman,South Carolina,College of Charleston,1649,20180414
3052,4,Emmy Allen,Megan Davenport,Hannah Rogers,Avery Arellano,LSU,TCU,1650,20180414
3057,4,Emmy Allen,Megan Davenport,Hannah Rogers,Avery Arellano,LSU,TCU,1651,20180414
3062,4,Hannah Rogers,Avery Arellano,Grace Jarnagin,Bethany Randall,TCU,Jacksonville State,1652,20180414
3067,4,Ari Homayun,Amy Ozee,Jensen Allen,Jaymee-Lee Bulda,Hawaii,Boise State,1653,20180414
3072,4,Molly McBain,Brooke Kuhlman,Kate Novack,Amie  Held,Florida State,Georgia State,1654,20180414
3077,4,Molly McBain,Brooke Kuhlman,Kali Fluke,Brennan Miller,Florida State,Houston Baptist,1655,20180414
3082,4,Francesca Goncalves,Eva Torruella,Blessings Dunn,Brianna Vega,Florida State,New Orleans,1656,20180414
3087,4,Hannah Matt,Marisa Ramsey,Mattison Degarmo,Emily Lopes,Long Beach State,Cal State Bakersfield,1657,20180414
3092,4,Megan Davenport,Emmy Allen,Amie  Held,Kate Novack,LSU,Georgia State,1658,20180414
3097,4,Emily Baptista,Maycie LaBass,Cianna Andrews,Hannah Meadows,Pacific,"Cal State University, Sacramento",1660,20180414
3102,4,Laura  Parts,Jamie Hirai,Emily Baptista,Maycie LaBass,San Jose State University,Pacific,1661,20180414
3107,4,Laura  Parts,Jamie Hirai,Hannah Meadows,Cianna Andrews,San Jose State University,"Cal State University, Sacramento",1662,20180414
3112,4,Ari Homayun,Amy Ozee,Katie Cross,Cierra Flood,Hawaii,ASU,1663,20180414
3117,4,Anna Crabtree,Kara Bajema,Bryce Bark,Madison Dueck,Cal,Washington,1664,20180414
3122,4,Maya Daukas,Kayla Walker,Brooke Riley,Lauren Walker,Texas A&M; Corpus Christi,Abilene Christian,1665,20180414
3127,4,Kali Fluke,Brennan Miller,Grace Jarnagin,Bethany Randall,Houston Baptist,Jacksonville State,1666,20180414
3132,4,Mia Merino,Caroline Schafer,Haley Hallgren,Alexandra Poletto,Cal,USC,1667,20180415
3137,4,Molly McBain,Brooke Kuhlman,Emmy Allen,Megan Davenport,LSU,Florida State,1668,20180415
3142,4,Kayla Walker,Maya Daukas,Yasmin Tan,Emily Nenninger,New Mexico,Texas A&M; Corpus Christi,1669,20180415
3147,4,Payton Chang,Caitlin Keefe,Mia Merino,Caroline Schafer,Cal,Stanford,1670,20180415
3152,4,Blessings Dunn,Brianna Vega,Grace Jarnagin,Bethany Randall,New Orleans,Jacksonville State,1671,20180415
3157,4,Alaina Chacon,Eva Torruella,Grace Jarnagin,Kayla Frear,Florida State,Jacksonville State,1672,20180415
3162,4,Anna Crabtree,Kara Bajema,Ronika Stone,Maggie Scott,Washington,Oregon,1673,20180415
3167,4,Alexandra Poletto,Haley Hallgren,Ronika Stone,Maggie Scott,USC,Oregon,1674,20180415
3172,4,Kate Novack,Amie  Held,Brooke Sassin,Jordan Westendorf,TCU,Georgia State,1675,20180415
3177,4,Avery Arellano,Hannah Rogers,Kali Fluke,Brennan Miller,Houston Baptist,TCU,1676,20180415
3182,4,Jaymee-Lee Bulda,Jensen Allen,Kate  Baldwin,Samantha Plaster,Boise State,ASU,1677,20180415
3187,4,Claire Newlander,Nicci Reinking,Bozena Culo,Maddie  Leiphardt ,Long Beach State,LMU,1678,20180415
3192,4,Ari Homayun,Amy Ozee,Katie Cross,Cierra Flood,Hawaii,ASU,1679,20180415
3197,4,Megan Davenport,Emmy Allen,Brennan Miller,Kali Fluke,LSU,Houston Baptist,1680,20180415
3202,4,Claire Newlander,Alexis  Patterson,Bailey Choy,Berkeley Oblad,Long Beach State,Utah,1681,20180415
3207,4,Bozena Culo,Maddie  Leiphardt ,Bailey Choy,Berkeley Oblad,LMU,Utah,1682,20180415
3212,4,Amie  Held,Kate Novack,Blessings Dunn,Brianna Vega,Georgia State,New Orleans,1683,20180415
3218,4,Caitlin Keefe,Payton Chang,Anna Crabtree,Kara Bajema,Stanford,Washington,1686,20180415
3223,4,Ari Homayun,Amy Ozee,Kylee Johnson,Maya Watkins,Hawaii,Boise State,1687,20180415
3228,4,Jenna Belton,Maja Kaiser,Zoi Konstantopoulou,Nicci Reinking,Long Beach State,USC,1707,20180417
3233,4,Kristyna Adamcikova,Hailey Harward,Natalie Honzovicova,Katie Sarber,Long Beach State,Grand Canyon,1708,20180417
3238,4,Mia Merino,Caroline Schafer,Lindsey Calvin,Kelsey Knudsen,Cal,Saint Mary's,1709,20180417
3243,4,Jenna Belton,Maja Kaiser,Katie Pyles,Madi Relaz,USC,Grand Canyon,1710,20180417
3248,4,Caroline Cordes,Makenna Martin,Cierra Flood,Katie Cross,ASU,Arizona,1711,20180418
3253,4,Elise Zappia,Madi Yeomans,Zoi Konstantopoulou,Nicci Reinking,UCLA,Long Beach State,1712,20180419
3258,4,Nicolette  Pinkney,Lauren Conati,Caitlyn Bato,Michelle Boyd,Cal State Northridge,CSULA,1713,20180419
3263,4,Katie Sarber,Natalie Honzovicova,Brianna Doehrmann,Kenzie Koerber,Grand Canyon,Utah,1714,20180419
3268,4,Brooke Kuhlman,Molly McBain,Raquel Rooney,Jaime Thomas,Florida State,UNC Wilmington,1715,20180420
3273,4,Leah Perri,Macie Tendrich,Tressa Buckland,Kaylee McClure,South Carolina,UAB,1716,20180420
3278,4,Emmy Allen,Megan Davenport,Amie  Held,Kate Novack,LSU,Georgia State,1717,20180420
3283,4,Mariana Dal Pozzo,Taija Thomas,Allison Beckman,Lauren Freed,FIU,College of Charleston,1718,20180420
3288,4,Brooke Kuhlman,Molly McBain,Nicole Navarro,Kaila Dorish,Florida State,FAU,1719,20180420
3293,4,Leah Perri,Macie Tendrich,Rio Frohoff,Gabriella Becerra,South Carolina,Tulane,1720,20180420
3298,4,Allison Beckman,Lauren Freed,Kaylee McClure,Tressa Buckland,College of Charleston,UAB,1721,20180420
3303,4,Emmy Allen,Megan Davenport,Raquel Rooney,Jaime Thomas,UNC Wilmington,LSU,1722,20180420
3308,4,Lindsey Calvin,Kelsey Knudsen,Lauren Naatz,Kassidy Naone,Saint Mary's,Portland,1723,20180420
3313,4,Bozena Culo,Maddie  Leiphardt ,Erin Reineking,Michelle Gajdka,LMU,Santa Clara,1724,20180420
3317,4,Bozena Culo,Maddie  Leiphardt ,Erin Reineking,Michelle Gajdka,LMU,Santa Clara,1725,20180420
3321,4,Mariana Dal Pozzo,Taija Thomas,Rio Frohoff,Gabriella Becerra,FIU,Tulane,1726,20180420
3326,4,Amie  Held,Kate Novack,Nicole Navarro,Kaila Dorish,Georgia State,FAU,1727,20180420
3331,4,Brooke Burling,Jonny Baham,Mercedes Pacheco,Carly Beddingfield,Arizona,New Mexico,1728,20180420
3336,4,Berkeley Oblad,Brianna Doehrmann,Megan Block,Dani Burke,Utah,Benedictine,1729,20180420
3341,4,Kayla Long,Abbey Wilson,Megan Block,Dani Burke,New Mexico,Benedictine,1730,20180420
3346,4,Skylar Caputo,Alexis Filippone,Emily Baptista,Maycie LaBass,Pepperdine,Pacific,1731,20180420
3351,4,Lindsey Calvin,Kelsey Knudsen,Bozena Culo,Maddie  Leiphardt ,Saint Mary's,LMU,1732,20180420
3356,4,Lauren Naatz,Kassidy Naone,Erin Reineking,Michelle Gajdka,Santa Clara,Portland,1733,20180420
3361,4,Emily Baptista,Maycie LaBass,Lauren Naatz,Kassidy Naone,Pacific,Portland,1734,20180420
3366,4,Bozena Culo,Maddie  Leiphardt ,Sabrina Blackwell,Nora Buvarp Lavik ,LMU,USF,1735,20180420
3371,4,Emily Baptista,Maycie LaBass,Sabrina Blackwell,Nora Buvarp Lavik ,Pacific,USF,1736,20180420
3374,4,Danielle McCarson,Maddie Fella,Morgan Harlan,Grace Seymour,Morehead State,Carson-Newman,1737,20180420
3379,4,Raeann Greisen,Macy Gordon,Laura  Parts,Jamie Hirai,Cal Poly SLO,San Jose State University,1738,20180420
3384,4,Dora Beilin,Kassandra Wright,Mackenzie Mitchell,Karli Burk,Cal Poly SLO,Vanguard,1739,20180420
3389,4,Ashley Slay,Katelyn Theiss,Danielle McCarson,Maddie Fella,Austin Peay State ,Morehead State,1742,20180420
3394,4,Katelyn Theiss,Ashley Slay,Kayla Frear,Grace Jarnagin,Austin Peay State ,Jacksonville State,1743,20180420
3397,4,Danielle Stachura,Kai Wesemann,Kayla Frear,Grace Jarnagin,Jacksonville State,Lincoln Memorial,1744,20180420
3401,4,Brooke Burling,Jonny Baham,Berkeley Oblad,Brianna Doehrmann,Arizona,Utah,1746,20180420
3406,4,Anna Crabtree,Kara Bajema,Skye Southwick,Kenna Hanses,Washington,Boise State,1752,20180420
3411,4,Leah Perri,Macie Tendrich,Allison Beckman,Lauren Freed,South Carolina,College of Charleston,1765,20180421
3416,4,Brooke Kuhlman,Molly McBain,Emmy Allen,Megan Davenport,Florida State,LSU,1766,20180421
3421,4,Leah Perri,Macie Tendrich,Allison Beckman,Lauren Freed,South Carolina,College of Charleston,1767,20180421
3426,4,Kali Fluke,Brennan Miller,Kayla Walker,Maya Daukas,Houston Baptist,Texas A&M; Corpus Christi,1768,20180420
3431,4,Kali Fluke,Brennan Miller,Blessings Dunn,Brianna Vega,Houston Baptist,New Orleans,1769,20180420
3436,4,Skylar Caputo,Alexis Filippone,Lindsey Calvin,Kelsey Knudsen,Pepperdine,Saint Mary's,1770,20180421
3441,4,Rio Frohoff,Gabriella Becerra,Kaylee McClure,Tressa Buckland,UAB,Tulane,1771,20180421
3446,4,Nicole Navarro,Kaila Dorish,Raquel Rooney,Jaime Thomas,FAU,UNC Wilmington,1772,20180421
3451,4,Brooke Kuhlman,Molly McBain,Amie  Held,Kate Novack,Florida State,Georgia State,1773,20180421
3456,4,Leah Perri,Macie Tendrich,Mariana Dal Pozzo,Taija Thomas,South Carolina,FIU,1774,20180421
3461,4,Bozena Culo,Maddie  Leiphardt ,Emily Baptista,Maycie LaBass,LMU,Pacific,1775,20180421
3466,4,Rio Frohoff,Gabriella Becerra,Allison Beckman,Lauren Freed,College of Charleston,Tulane,1776,20180421
3471,4,Emmy Allen,Megan Davenport,Nicole Navarro,Kaila Dorish,LSU,FAU,1777,20180421
3476,4,Laura Gauta,Berkeley Oblad,Carly Beddingfield,Mercedes Pacheco,Utah,New Mexico,1778,20180421
3481,4,Lauren Durham,Julie Varga,Shaylee Befus,Bethany Salapek,Stetson,Jacksonville,1779,20180421
3486,4,Madilyn McCarty,Nicole DeBolt,Snowy Burnam,Kayla Whetstone,UNF,FGCU,1780,20180421
3491,4,Shaylee Befus,Bethany Salapek,Kylie Keeling,Elli Merchant,Mercer,Jacksonville,1781,20180421
3494,4,Ashley Slay,Katelyn Theiss,Danielle Stachura,Kai Wesemann,Austin Peay State ,Lincoln Memorial,1782,20180421
