,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
3518,2,Courtney Schwan,Destiny Julye,Brindl Langley,Kiley Lewis,Washington,Boise State,1789,20180421
3523,2,Kristey Markle,Nickeisha Williams,Kelli Dowell,Dani Erdelatz,Cal State Northridge,Vanguard,1790,20180421
3528,2,Kristey Markle,Nickeisha Williams,Aleksandra Djordjevic,Briannah Mariner,Cal State Bakersfield,Cal State Northridge,1791,20180421
3533,2,Aleksandra Djordjevic,Briannah Mariner,Dani Erdelatz,Kelli Dowell,Cal State Bakersfield,Vanguard,1792,20180421
3538,2,Lina Bernier,Erika Zembyla,Avei Logoleo,Erin Bognar,FIU,UAB,1793,20180421
3543,2,Tiffany Creamer,Brooke Weiner,JM Lewandowski,Brynn Montgomery,Georgia State,UNC Wilmington,1794,20180421
3548,2,Brooke Moore,Nina Korfhage,Montgomery Sauter,Aryana Fazelnia,Austin Peay State ,Carson-Newman,1795,20180421
3553,2,Charis Ludtke,Hannah Kirk,Montgomery Sauter,Aryana Fazelnia,Jacksonville State,Carson-Newman,1796,20180421
3558,2,Katie Horton,Hailey Luke,Lina Bernier,Erika Zembyla,Florida State,FIU,1798,20180422
3562,2,Sunniva Helland-Hansen,Carly Perales,Taryn Griffey,Chaney Howard,Stetson,UNF,1799,20180422
3566,2,Mandi Orellana,Haleigh Nelson,Ali Denney,Shannon Williams,South Carolina,LSU,1800,20180422
3571,2,Megan Nash,Hayley Tippett,Tori Hinojosa,Kayla Armer,Central Arkansas,Houston Baptist,1801,20180421
3576,2,Kayla Armer,Tori Hinojosa,Jessica Martinez,Aly Brinkley,Houston Baptist,Central Arkansas,1802,20180422
3580,2,Jessica Martinez,Aly Brinkley,Kendall Bosse,Jacey Smith,Central Arkansas,Abilene Christian,1803,20180422
3584,2,Cara Sander,Veronica Corcoran,Aly Brinkley,Jessica Martinez,New Orleans,Central Arkansas,1804,20180421
3588,2,Jessica Martinez,Aly Brinkley,Kendall Bosse,Jacey Smith,Central Arkansas,Abilene Christian,1805,20180422
3593,2,Cara Sander,Victoria Corcoran,Jessica Martinez,Aly Brinkley,New Orleans,Central Arkansas,1806,20180420
3598,2,Rachel Young,Madison Green,Jessica Martinez,Aly Brinkley,Texas A&M; Corpus Christi,Central Arkansas,1807,20180420
3602,2,Karissa Rhoades,Katherine Puisis,Lauren Petersen,Mallory Mattingly,FGCU,Jacksonville,1808,20180422
3609,2,Kayla Armer,Tori Hinojosa,Madison Green,Rachel Young,Houston Baptist,Texas A&M; Corpus Christi,1810,20180422
3612,2,Katie Horton,Hailey Luke,Haleigh Nelson,Mandi Orellana,Florida State,LSU,1811,20180422
3618,2,Sunniva Helland-Hansen,Carly Perales,Taryn Griffey,Chaney Howard,Stetson,UNF,1813,20180422
3623,2,Kayla Armer,Tori Hinojosa,Cara Sander,Veronica Corcoran,Houston Baptist,New Orleans,1814,20180422
3628,2,Halle Hunt,JM Lewandowski,Madison Green,Rachel Young,Texas A&M; Corpus Christi,UNC Wilmington,1815,20180303
3633,2,Veronica Corcoran,Rachel Kuhn,Jacey Smith,Kendall Bosse,New Orleans,Abilene Christian,1818,20180420
3638,2,Bailey Choy,Tawnee Luafalemana,Taylor Agost,Josie Cole,Utah,Oregon,1819,20180426
3643,2,Terese Cannon,Sammy Slater,Natalie Braun,Frances Giedraitis,USC,ASU,1820,20180426
3648,2,Iya Lindahl,Alexia Inman,Courtney Schwan,Destiny Julye,Cal,Washington,1821,20180426
3653,2,Amelia Smith,Morgan Hentz,Kacey Nady,Olivia Hallaran,Stanford,Arizona,1822,20180426
3658,2,Lily Justine,Sarah Sponcil ,Bailey Choy,Tawnee Luafalemana,UCLA,Utah,1823,20180426
3663,2,Frances Giedraitis,Natalie Braun,Taylor Agost,Josie Cole,ASU,Oregon,1824,20180426
3668,2,Kacey Nady,Olivia Hallaran,Bailey Choy,Tawnee Luafalemana,Arizona,Utah,1825,20180427
3673,2,Courtney Schwan,Destiny Julye,Frances Giedraitis,Natalie Braun,Washington,ASU,1826,20180427
3677,2,Courtney Schwan,Destiny Julye,Frances Giedraitis,Natalie Braun,Washington,ASU,1827,20180427
3682,2,Terese Cannon,Sammy Slater,Alexia Inman,Iya Lindahl,USC,Cal,1828,20180427
3687,2,Lily Justine,Sarah Sponcil ,Amelia Smith,Morgan Hentz,UCLA,Stanford,1829,20180427
3692,2,Desiree Sukhov,Sarah Garrow,Kristey Markle,Nickeisha Williams,Cal State Bakersfield,Cal State Northridge,1830,20180427
3697,2,Megan Kruidhof,Rachel Nieto,Kennedy Kurtz,Sarah Davis,Long Beach State,"Cal State University, Sacramento",1831,20180427
3702,2,Morgan Martin,Lea Monkhouse,Sarah Garrow,Desiree Sukhov,Hawaii,Cal State Bakersfield,1832,20180427
3707,2,Megan Kruidhof,Rachel Nieto,Emily Sonny,Sam Manley,Cal Poly SLO,Long Beach State,1833,20180427
3712,2,Iya Lindahl,Alexia Inman,Kacey Nady,Olivia Hallaran,Cal,Arizona,1834,20180427
3717,2,Courtney Schwan,Destiny Julye,Morgan Hentz,Amelia Smith,Washington,Stanford,1835,20180427
3722,2,Desiree Sukhov,Sarah Garrow,Kennedy Kurtz,Sarah Davis,Cal State Bakersfield,"Cal State University, Sacramento",1836,20180427
3727,2,Sam Manley,Emily Sonny,Kristey Markle,Nickeisha Williams,Cal Poly SLO,Cal State Northridge,1837,20180427
3732,2,Lily Justine,Sarah Sponcil ,Terese Cannon,Sammy Slater,UCLA,USC,1838,20180428
3737,2,Alexia Inman,Iya Lindahl,Courtney Schwan,Destiny Julye,Cal,Washington,1839,20180428
3742,2,Terese Cannon,Sammy Slater,Alexia Inman,Iya Lindahl,USC,Cal,1840,20180428
3747,2,Lea Monkhouse,Morgan Martin,Rachel Nieto,Megan Kruidhof,Hawaii,Long Beach State,1841,20180428
3752,2,Emily Sonny,Sam Manley,Sarah Garrow,Desiree Sukhov,Cal Poly SLO,Cal State Bakersfield,1842,20180428
3757,2,Megan Kruidhof,Rachel Nieto,Sam Manley,Emily Sonny,Long Beach State,Cal Poly SLO,1843,20180428
3762,2,Morgan Martin,Lea Monkhouse,Megan Kruidhof,Rachel Nieto,Hawaii,Long Beach State,1844,20180428
3767,2,Lily Justine,Sarah Sponcil ,Terese Cannon,Sammy Slater,UCLA,USC,1845,20180428
3779,2,Hailey Luke,Katie Horton,Terese Cannon,Sammy Slater,Florida State,USC,1860,20180504
3782,2,Madalyn Roh,Brook Bauer,Haleigh Nelson,Mandi Orellana,Pepperdine,LSU,1861,20180504
3789,2,Sammy Slater,Terese Cannon,Erika Zembyla,Lina Bernier,USC,FIU,1863,20180504
3798,2,Haleigh Nelson,Mandi Orellana,Ali Denney,Shannon Williams,South Carolina,LSU,1865,20180504
3802,2,Lea Monkhouse,Morgan Martin,Brook Bauer,Madalyn Roh,Pepperdine,Hawaii,1866,20180504
3807,2,Sammy Slater,Terese Cannon,Brook Bauer,Madalyn Roh,Pepperdine,USC,1867,20180505
3812,2,Sarah Sponcil ,Lily Justine,Haleigh Nelson,Mandi Orellana,UCLA,LSU,1868,20180505
3815,2,Katie Horton,Hailey Luke,Lea Monkhouse,Morgan Martin,Florida State,Hawaii,1869,20180505
