Division,Comp_id,Location,Date,College,First Name,Last Name,Position,Win/Loss,Score
DI,360,"Tucson, Az",2017-03-03,Hawaii,Amy,Ozee,4,1,"21-18, 21-16"
DI,360,"Tucson, Az",2017-03-03,Arizona,Natalie,Anselmo,5,0,"21-11, 12-21, 15-8"
DI,360,"Tucson, Az",2017-03-03,Arizona,Tyler,Spriggs,5,0,"21-11, 12-21, 15-8"
DI,360,"Tucson, Az",2017-03-03,Hawaii,Ari,Homayun,5,1,"21-11, 12-21, 15-8"
DI,360,"Tucson, Az",2017-03-03,Hawaii,Carly,Kan,5,1,"21-11, 12-21, 15-8"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Bianca,Arellano,1,0,"19-21, 22-20, 15-8"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Whitney,Follette,1,0,"19-21, 22-20, 15-8"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Morgan,Martin,1,1,"19-21, 22-20, 15-8"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Mikayla,Tucker,1,1,"19-21, 22-20, 15-8"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Katie,Cross,2,0,"21-11, 21-11"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Frances,Giedraitis,2,0,"21-11, 21-11"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Ka'iwi,Schucht,2,1,"21-11, 21-11"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Nikki,Taylor,2,1,"21-11, 21-11"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Madison,Berridge,3,0,"21-8, 21-15"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Oluoma,Okaro,3,0,"21-8, 21-15"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Emily,Maglio,3,1,"21-8, 21-15"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Laurel,Weaver,3,1,"21-8, 21-15"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Katelyn,Carballo,4,1,"21-17, 16-21, 15-10"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Cassidy,Pickrell,4,1,"21-17, 16-21, 15-10"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Amy,Ozee,4,0,"21-17, 16-21, 15-10"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Hi'ilawe ,Huddleston,4,0,"21-17, 16-21, 15-10"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Kwyn,Johnson,5,0,"21-10, 21-12"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,ASU,Mia,Rivera,5,0,"21-10, 21-12"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Ari,Homayun,5,1,"21-10, 21-12"
DI,380,"Arizona Invitational at Tuscon, Az",2017-03-03,Hawaii,Carly,Kan,5,1,"21-10, 21-12"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Abby,Ney,1,0,"21-12, 21-19"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Taylor,Woods,1,0,"21-12, 21-19"
DI,528,"Phoenix, Az",2017-03-03,TCU,Amy,Neal,1,1,"21-12, 21-19"
DI,528,"Phoenix, Az",2017-03-03,TCU,Jaelyn,Greene,1,1,"21-12, 21-19"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Megan,Gianinetti,2,0,"21-12, 21-11"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Erin,Perez,2,0,"21-12, 21-11"
DI,528,"Phoenix, Az",2017-03-03,TCU,Haven,Hill,2,1,"21-12, 21-11"
DI,528,"Phoenix, Az",2017-03-03,TCU,Molly,Scheel,2,1,"21-12, 21-11"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Zie,Edwards,3,0,"21-18, 21-11"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Hattie,Gianinetti,3,0,"21-18, 21-11"
DI,528,"Phoenix, Az",2017-03-03,TCU,Jillian,Bergeson,3,1,"21-18, 21-11"
DI,528,"Phoenix, Az",2017-03-03,TCU,Avery,Arellano,3,1,"21-18, 21-11"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Hana,Peterman,4,0,"21-9, 21-14"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Katie,Scherr,4,0,"21-9, 21-14"
DI,528,"Phoenix, Az",2017-03-03,TCU,Ariah,Palter,4,1,"21-9, 21-14"
DI,528,"Phoenix, Az",2017-03-03,TCU,Sarita ,Mikals,4,1,"21-9, 21-14"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Samantha,Ritter,5,0,"21-15, 21-10"
DII,528,"Phoenix, Az",2017-03-03,Colorado Mesa,Racheal,Moralez,5,0,"21-15, 21-10"
DI,528,"Phoenix, Az",2017-03-03,TCU,Olivia,Canales,5,1,"21-15, 21-10"
DI,528,"Phoenix, Az",2017-03-03,TCU,Shane,Peters,5,1,"21-15, 21-10"
DI,529,"Phoenix, Az",2017-03-03,LMU,Savannah ,Slattery,1,0,"23-21, 21-19"
DI,529,"Phoenix, Az",2017-03-03,LMU,Tatiana ,Schlange ,1,0,"23-21, 21-19"
DI,529,"Phoenix, Az",2017-03-03,TCU,Jaelyn,Greene,1,1,"23-21, 21-19"
DI,529,"Phoenix, Az",2017-03-03,TCU,Amy,Neal,1,1,"23-21, 21-19"
DI,529,"Phoenix, Az",2017-03-03,LMU,Kekai,Whitford,2,0,"21-19, 21-9"
DI,529,"Phoenix, Az",2017-03-03,LMU,Brittnay,Estes,2,0,"21-19, 21-9"
DI,529,"Phoenix, Az",2017-03-03,TCU,Molly,Scheel,2,1,"21-19, 21-9"
DI,529,"Phoenix, Az",2017-03-03,TCU,Haven,Hill,2,1,"21-19, 21-9"
DI,529,"Phoenix, Az",2017-03-03,LMU,Veronica,Nederend,3,0,"21-17, 21-15"
DI,529,"Phoenix, Az",2017-03-03,LMU,Emma,Doud,3,0,"21-17, 21-15"
DI,529,"Phoenix, Az",2017-03-03,TCU,Avery,Arellano,3,1,"21-17, 21-15"
DI,529,"Phoenix, Az",2017-03-03,TCU,Jillian,Bergeson,3,1,"21-17, 21-15"
DI,529,"Phoenix, Az",2017-03-03,LMU,Jessie,Prichard,4,1,"21-19, 22-20"
DI,529,"Phoenix, Az",2017-03-03,LMU,Sara,Kovac,4,1,"21-19, 22-20"
DI,529,"Phoenix, Az",2017-03-03,TCU,Sarita ,Mikals,4,0,"21-19, 22-20"
DI,529,"Phoenix, Az",2017-03-03,TCU,Ariah,Palter,4,0,"21-19, 22-20"
DI,529,"Phoenix, Az",2017-03-03,LMU,Erin,Williams,5,0,"21-13, 19-21, 15-13"
DI,529,"Phoenix, Az",2017-03-03,LMU,Kristen,Castellanos,5,0,"21-13, 19-21, 15-13"
DI,529,"Phoenix, Az",2017-03-03,TCU,Shane,Peters,5,1,"21-13, 19-21, 15-13"
DI,529,"Phoenix, Az",2017-03-03,TCU,Olivia,Canales,5,1,"21-13, 19-21, 15-13"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Tjasa,Kotnik,1,1,"21-11, 21-14"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Molly,Turner,1,1,"21-11, 21-14"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Cassie,House,1,0,"21-11, 21-14"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Ashley,Kelsey,1,0,"21-11, 21-14"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Rebecca,Conrad,2,0,"21-17, 20-22, 15-10"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Jordyn,Sanchez,2,0,"21-17, 20-22, 15-10"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Lise,Rugland,2,1,"21-17, 20-22, 15-10"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Devanne,Sours,2,1,"21-17, 20-22, 15-10"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Hannah,Towne,3,1,"21-15, 21-19"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Jessica,Clark,3,1,"21-15, 21-19"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Marisa,Doran,3,0,"21-15, 21-19"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Eastyn,Baleto,3,0,"21-15, 21-19"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Emily,Reinking,4,1,"21-16, 21-14"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Kelli,Iverson,4,1,"21-16, 21-14"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Lauren,Twitty,4,0,"21-16, 21-14"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Julia,Warren,4,0,"21-16, 21-14"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Tyanna ,Roy,5,1,"21-8, 21-14"
DI,538,"Phoenix, Az",2017-03-03,Grand Canyon,Jessica,Stansfield,5,1,"21-8, 21-14"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Carly,Beddingfield,5,0,"21-8, 21-14"
DI,538,"Phoenix, Az",2017-03-03,New Mexico,Jackie,Baro,5,0,"21-8, 21-14"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Abby,Ney,1,0,"21-12, 21-14"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Taylor,Woods,1,0,"21-12, 21-14"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Molly,Turner,1,1,"21-12, 21-14"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Tjasa,Kotnik,1,1,"21-12, 21-14"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Erin,Perez,2,0,"22-20, 21-17"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Megan,Gianinetti,2,0,"22-20, 21-17"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Jordyn,Sanchez,2,1,"22-20, 21-17"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Rebecca,Conrad,2,1,"22-20, 21-17"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Hattie,Gianinetti,3,0,"21-14, 21-18"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,MacKenzie,Edwards,3,0,"21-14, 21-18"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Jessica,Clark,3,1,"21-14, 21-18"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Hannah,Towne,3,1,"21-14, 21-18"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Katie,Scherr,4,0,"21-8, 21-10"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Hana,Peterman,4,0,"21-8, 21-10"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Kelli,Iverson,4,1,"21-8, 21-10"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Emily,Reinking,4,1,"21-8, 21-10"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Racheal,Moralez,5,0,"21-7, 21-13"
DII,539,"Phoenix, Az",2017-03-03,Colorado Mesa,Kricket,Adelman,5,0,"21-7, 21-13"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Jessica,Stansfield,5,1,"21-7, 21-13"
DI,539,"Phoenix, Az",2017-03-03,Grand Canyon,Tyanna ,Roy,5,1,"21-7, 21-13"
DI,555,"Phoenix, Az",2017-03-03,LMU,Savannah ,Slattery,1,1,"25-23, 21-19"
DI,555,"Phoenix, Az",2017-03-03,LMU,Tatiana ,Schlange ,1,1,"25-23, 21-19"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Cassie,House,1,0,"25-23, 21-19"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Ashley,Kelsey,1,0,"25-23, 21-19"
DI,555,"Phoenix, Az",2017-03-03,LMU,Kekai,Whitford,2,1,"21-10, 19-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,LMU,Brittnay,Estes,2,1,"21-10, 19-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Lise,Rugland,2,0,"21-10, 19-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Devanne,Sours,2,0,"21-10, 19-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,LMU,Veronica,Nederend,3,1,"21-18, 15-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,LMU,Emma,Doud,3,1,"21-18, 15-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Marisa,Doran,3,0,"21-18, 15-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Eastyn,Baleto,3,0,"21-18, 15-21, 15-12"
DI,555,"Phoenix, Az",2017-03-03,LMU,Jessie,Prichard,4,1,"21-10, 21-16"
DI,555,"Phoenix, Az",2017-03-03,LMU,Sara,Kovac,4,1,"21-10, 21-16"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Carly,Beddingfield,4,0,"21-10, 21-16"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Jackie,Baro,4,0,"21-10, 21-16"
DI,555,"Phoenix, Az",2017-03-03,LMU,Erin,Williams,5,1,"15-21, 21-12, 15-4"
DI,555,"Phoenix, Az",2017-03-03,LMU,Kristen,Castellanos,5,1,"15-21, 21-12, 15-4"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Lauren,Twitty,5,0,"15-21, 21-12, 15-4"
DI,555,"Phoenix, Az",2017-03-03,New Mexico,Julia,Warren,5,0,"15-21, 21-12, 15-4"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Erin,Perez,1,0,"21-7, 21-11"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Megan,Gianinetti,1,0,"21-7, 21-11"
DI,557,"Phoenix, Az",2017-03-03,LMU,Savannah ,Slattery,1,1,"21-7, 21-11"
DI,557,"Phoenix, Az",2017-03-03,LMU,Sarah,Sponcil ,1,1,"21-7, 21-11"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Hattie,Gianinetti,2,0,"21-13, 21-17"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,MacKenzie,Edwards,2,0,"21-13, 21-17"
DI,557,"Phoenix, Az",2017-03-03,LMU,Emma,Doud,2,1,"21-13, 21-17"
DI,557,"Phoenix, Az",2017-03-03,LMU,Veronica,Nederend,2,1,"21-13, 21-17"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Katie,Scherr,3,0,"21-9, 21-19"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Hana,Peterman,3,0,"21-9, 21-19"
DI,557,"Phoenix, Az",2017-03-03,LMU,Sara,Kovac,3,1,"21-9, 21-19"
DI,557,"Phoenix, Az",2017-03-03,LMU,Jessie,Prichard,3,1,"21-9, 21-19"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Samantha,Ritter,4,0,"23-21, 17-21, 15-6"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Racheal,Moralez,4,0,"23-21, 17-21, 15-6"
DI,557,"Phoenix, Az",2017-03-03,LMU,Kristen,Castellanos,4,1,"23-21, 17-21, 15-6"
DI,557,"Phoenix, Az",2017-03-03,LMU,Tatiana ,Schlange ,4,1,"23-21, 17-21, 15-6"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Hailey,Crane,5,1,"21-12, 21-10"
DII,557,"Phoenix, Az",2017-03-03,Colorado Mesa,Kricket,Adelman,5,1,"21-12, 21-10"
DI,557,"Phoenix, Az",2017-03-03,LMU,Kameryn,Hill,5,0,"21-12, 21-10"
DI,557,"Phoenix, Az",2017-03-03,LMU,Emma,Johnson,5,0,"21-12, 21-10"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Katie,Will,1,0,"21-18, 21-17"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Charis,Ludtke,1,0,"21-18, 21-17"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Avei,Logoleo,1,1,"21-18, 21-17"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Erika,Zembyla,1,1,"21-18, 21-17"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Jae-Lyn,Visscher,2,0,"21-12, 21-13"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Hannah,Kirk,2,0,"21-12, 21-13"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Morgan,Smith,2,1,"21-12, 21-13"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Avery,Hoven,2,1,"21-12, 21-13"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Sadie,Anderson,3,0,"21-14, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Maddie,Cloutier,3,0,"21-14, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Katarina,Jovicic ,3,1,"21-14, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Tressa,Buckland,3,1,"21-14, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Hailey,Hughes,4,0,"21-9, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Shayla,Schmidt,4,0,"21-9, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Gabbi,Moreno,4,1,"21-9, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Rachel,Evans,4,1,"21-9, 21-14"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Ashley,Clingan,5,0,"21-9, 21-10"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Mackenzie,Rombach,5,0,"21-9, 21-10"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Emily,Martinez,5,1,"21-9, 21-10"
DI,662,"Blazer Beach Duals, Birmingham, Al",2017-03-03,UAB,Haley,Jared,5,1,"21-9, 21-10"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Katie,Will,1,0,"21-12, 21-9"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Charis,Ludtke,1,0,"21-12, 21-9"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Emily,Krogman,1,1,"21-12, 21-9"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Toni,Penrod,1,1,"21-12, 21-9"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Jae-Lyn,Visscher,2,0,"21-12, 21-14"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Hannah,Kirk,2,0,"21-12, 21-14"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Emma,Peel,2,1,"21-12, 21-14"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Sophie,Peel,2,1,"21-12, 21-14"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Sadie,Anderson,3,0,"21-13, 22-20"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Maddie,Cloutier,3,0,"21-13, 22-20"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Danielle,Faust,3,1,"21-13, 22-20"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Claire,Waliczek,3,1,"21-13, 22-20"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Mackenzie,Rombach,4,0,"21-13, 21-15"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Hailey,Hughes,4,0,"21-13, 21-15"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Madison,Kerr,4,1,"21-13, 21-15"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Amber,Gibson,4,1,"21-13, 21-15"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Rachel,Perucki,5,0,"21-9, 21-12"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Jacksonville State,Shayla,Schmidt,5,0,"21-9, 21-12"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Demi-Shay,Watchorn,5,1,"21-9, 21-12"
DI,671,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Jessica,Johnson,5,1,"21-9, 21-12"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Toni,Penrod,1,1,"21-14, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Emily,Krogman,1,1,"21-14, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Cara,Sander,1,0,"21-14, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Victoria,Corcoran,1,0,"21-14, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Sophie,Peel,2,1,"21-10, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Emma,Peel,2,1,"21-10, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Rachel,Kuhn,2,0,"21-10, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Blessing,Dunn,2,0,"21-10, 21-13"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Claire,Waliczek,3,1,"21-15, 21-10"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Danielle,Faust,3,1,"21-15, 21-10"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Veronica,Corcoran,3,0,"21-15, 21-10"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Lauren,Levy,3,0,"21-15, 21-10"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Amber,Gibson,4,1,"21-11, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Madison,Kerr,4,1,"21-11, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Karli,Baker,4,0,"21-11, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Samantha,Uline,4,0,"21-11, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Gretja,Otten,5,1,"21-8, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,Mercer,Morgan,Macgilvary,5,1,"21-8, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Brianna,Vega,5,0,"21-8, 21-9"
DI,672,"Blazer Beach Duals, Birmingham, Al",2017-03-03,New Orleans,Rhyan,Rand,5,0,"21-8, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Emily,Krogman,1,1,"21-14, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Toni,Penrod,1,1,"21-14, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Cara,Sander,1,0,"21-14, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Victoria,Corcoran,1,0,"21-14, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Emma,Peel,2,1,"21-10, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Sophie,Peel,2,1,"21-10, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Rachel,Kuhn,2,0,"21-10, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Blessing,Dunn,2,0,"21-10, 21-13"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Danielle,Faust,3,1,"21-15, 21-10"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Claire,Waliczek,3,1,"21-15, 21-10"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Veronica,Corcoran,3,0,"21-15, 21-10"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Lauren,Levy,3,0,"21-15, 21-10"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Madison,Kerr,4,1,"21-11, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Amber,Gibson,4,1,"21-11, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Karli,Baker,4,0,"21-11, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Samantha,Uline,4,0,"21-11, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Morgan,Macgilvary,5,1,"21-8, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,Mercer,Gretja,Otten,5,1,"21-8, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Brianna,Vega,5,0,"21-8, 21-9"
DI,673," Blazer Beach Duals, Birmingham, Al ",2017-03-03,New Orleans,Rhyan,Rand,5,0,"21-8, 21-9"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Jen,Brendel,1,1,"21-12, 21-12"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Hannah,Carey,1,1,"21-12, 21-12"
DIII,681,"Kingsville, Tx",2017-03-03,Principia,Sophia,Hathaway,1,0,"21-12, 21-12"
DIII,681,"Kingsville, Tx",2017-03-03,Principia,Cha Cha,Fisher,1,0,"21-12, 21-12"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Kamden,Maas,2,1,"21-10, 21-12"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Caterina,Cigarini,2,1,"21-10, 21-12"
DIII,681,"Kingsville, Tx",2017-03-03,Principia,Nikki,Matters,2,0,"21-10, 21-12"
DIII,681,"Kingsville, Tx",2017-03-03,Principia,Emily,Tippetts,2,0,"21-10, 21-12"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Marija,Tosic,3,1,"21-15, 21-5"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Sarah,Bolton,3,1,"21-15, 21-5"
DIII,681,"Kingsville, Tx",2017-03-03,Principia,Noelle,Shoemake,3,0,"21-15, 21-5"
DIII,681,"Kingsville, Tx",2017-03-03,Principia,Makena,Patterson,3,0,"21-15, 21-5"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Kelly,Hughes,4,1,"21-15, 12-21, 15-8"
NAIA,681,"Kingsville, Tx",2017-03-03,Missouri Baptist University,Kelly,Wilson,4,1,"21-15, 12-21, 15-8"
