,division_x,compID,location,date,college,first_name,last_name,position,result,score,division_y,mu,sigma
0,DI,1015,"Boca Raton, Fl",2018-03-09,Houston Baptist,Mikayla,Vivens,4,0,"21-17, 21-7",DI,22.428002286610056,7.637145491970096
1,DI,1015,"Boca Raton, Fl",2018-03-09,Houston Baptist,Danielle,Wheeler,4,0,"21-17, 21-7",DI,22.070991584343833,5.392931383445475
2,DI,1015,"Boca Raton, Fl",2018-03-09,FAU,Kaila,Dorish,4,1,"21-17, 21-7",DI,25.472051327402614,5.505502421649736
3,DI,1015,"Boca Raton, Fl",2018-03-09,FAU,Amanda,Silva,4,1,"21-17, 21-7",DI,31.89399309333092,5.935822237671294
0,DI,1015,"Boca Raton, Fl",2018-03-09,Houston Baptist,Meagan,Carter,5,0,"21-13, 21-7",DI,21.229270553967215,5.446763292358413
1,DI,1015,"Boca Raton, Fl",2018-03-09,Houston Baptist,Jordyn,Miller,5,0,"21-13, 21-7",DI,23.80870439243713,7.88022793632514
2,DI,1015,"Boca Raton, Fl",2018-03-09,FAU,Erica,Brok,5,1,"21-13, 21-7",DI,32.4860586620599,5.5956339229468615
3,DI,1015,"Boca Raton, Fl",2018-03-09,FAU,Mackenzie,Morris,5,1,"21-13, 21-7",DI,32.4860586620599,5.5956339229468615
0,DI,1019,"Stanford, Ca",2018-03-09,ASU,Kwyn,Johnson,1,0,"22-20, 21-14",DI,23.806498292661363,5.843618965720156
1,DI,1019,"Stanford, Ca",2018-03-09,ASU,Mia,Rivera,1,0,"22-20, 21-14",DI,23.806498292661352,5.843618965720156
2,DI,1019,"Stanford, Ca",2018-03-09,Cal,Alexia,Inman,1,1,"22-20, 21-14",DI,35.21789304994566,6.519940848935492
3,DI,1019,"Stanford, Ca",2018-03-09,Cal,Mima,Mirkovic,1,1,"22-20, 21-14",DI,35.21789304994566,6.519940848935492
0,DI,1019,"Stanford, Ca",2018-03-09,ASU,Natalie,Braun,2,0,"21-13, 20-22, 15-9",DI,19.726326904692705,6.830926561235813
1,DI,1019,"Stanford, Ca",2018-03-09,ASU,Frances,Giedraitis,2,0,"21-13, 20-22, 15-9",DI,19.726326904692705,6.830926561235813
2,DI,1019,"Stanford, Ca",2018-03-09,Cal,Jessica,Gaffney,2,1,"21-13, 20-22, 15-9",DI,28.22637087457456,6.1795662916616285
3,DI,1019,"Stanford, Ca",2018-03-09,Cal,Iya,Lindahl,2,1,"21-13, 20-22, 15-9",DI,28.226370874574563,6.1795662916616285
0,DI,1019,"Stanford, Ca",2018-03-09,Cal,Bryce,Bark,3,0,"19-21, 24-22, 15-12",DI,28.251593491418927,6.044979280255925
1,DI,1019,"Stanford, Ca",2018-03-09,Cal,Madison,Dueck,3,0,"19-21, 24-22, 15-12",DI,28.251593491418927,6.044979280255925
2,DI,1019,"Stanford, Ca",2018-03-09,ASU,Katelyn,Carballo,3,1,"19-21, 24-22, 15-12",DI,31.882729234748947,5.699131099176073
3,DI,1019,"Stanford, Ca",2018-03-09,ASU,Ellyson,Lundberg,3,1,"19-21, 24-22, 15-12",DI,31.882729234748947,5.699131099176073
0,DI,1019,"Stanford, Ca",2018-03-09,ASU,Katie,Cross,4,0,"21-16, 21-15",DI,25.245837867124756,5.532219954966224
1,DI,1019,"Stanford, Ca",2018-03-09,ASU,Cierra,Flood,4,0,"21-16, 21-15",DI,25.245837867124756,5.532219954966224
2,DI,1019,"Stanford, Ca",2018-03-09,Cal,Mia,Merino,4,1,"21-16, 21-15",DI,31.389476618180755,6.105454220528296
3,DI,1019,"Stanford, Ca",2018-03-09,Cal,Caroline,Schafer,4,1,"21-16, 21-15",DI,32.385611135857076,6.106708516053576
0,DI,1019,"Stanford, Ca",2018-03-09,ASU,Kate,Baldwin,5,0,"21-11, 19-21, 15-9",DI,25.316603157431455,5.7639667291105425
1,DI,1019,"Stanford, Ca",2018-03-09,ASU,Samantha,Plaster,5,0,"21-11, 19-21, 15-9",DI,25.316603157431448,5.7639667291105425
2,DI,1019,"Stanford, Ca",2018-03-09,Cal,Grace,Campbell,5,1,"21-11, 19-21, 15-9",DI,31.116102845374865,6.108298063477445
3,DI,1019,"Stanford, Ca",2018-03-09,Cal,Maddie,Micheletti,5,1,"21-11, 19-21, 15-9",DI,32.112165736336024,6.109554625893976
0,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Sabryn,Roberts,1,0,"21-15, 21-18",DI,24.621564254454924,8.00019995998245
1,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Janell,Walley,1,0,"21-15, 21-18",DI,24.621564254454924,8.00019995998245
2,DI,1020,"Stanford, Ca",2018-03-09,Cal,Alexia,Inman,1,1,"21-15, 21-18",DI,36.41686933511896,6.361981061058205
3,DI,1020,"Stanford, Ca",2018-03-09,Cal,Mima,Mirkovic,1,1,"21-15, 21-18",DI,36.41686933511896,6.361981061058205
0,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Jaymee-Lee,Bulda,2,0,"21-9, 21-7",DI,22.806802065486952,7.742613660989359
1,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Brindl,Langley,2,0,"21-9, 21-7",DI,22.806802065486952,7.742613660989359
2,DI,1020,"Stanford, Ca",2018-03-09,Cal,Jessica,Gaffney,2,1,"21-9, 21-7",DI,29.89747609704461,5.943052505081467
3,DI,1020,"Stanford, Ca",2018-03-09,Cal,Iya,Lindahl,2,1,"21-9, 21-7",DI,29.89747609704461,5.943052505081467
0,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Kenna,Hanses,3,0,"21-13, 21-12",DI,22.703577069705403,7.736805755329888
1,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Kylee,Johnson,3,0,"21-13, 21-12",DI,22.703577069705403,7.736805755329888
2,DI,1020,"Stanford, Ca",2018-03-09,Cal,Bryce,Bark,3,1,"21-13, 21-12",DI,29.76533338204354,5.821682820799905
3,DI,1020,"Stanford, Ca",2018-03-09,Cal,Madison,Dueck,3,1,"21-13, 21-12",DI,29.76533338204354,5.821682820799905
0,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Jensen,Allen,4,0,"21-13, 21-11",DI,23.50448114461331,7.868973818199433
1,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Kiley,Lewis,4,0,"21-13, 21-11",DI,23.50448114461331,7.868973818199433
2,DI,1020,"Stanford, Ca",2018-03-09,Cal,Mia,Merino,4,1,"21-13, 21-11",DI,32.345997318769726,5.9256472936335065
3,DI,1020,"Stanford, Ca",2018-03-09,Cal,Caroline,Schafer,4,1,"21-13, 21-11",DI,33.34248373174225,5.926789173343034
0,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Skye,Southwick,5,0,"21-12, 21-15",DI,23.394597252748493,7.858905239545949
1,DI,1020,"Stanford, Ca",2018-03-09,Boise State,Maya,Watkins,5,0,"21-12, 21-15",DI,23.394597252748493,7.858905239545949
2,DI,1020,"Stanford, Ca",2018-03-09,Cal,Grace,Campbell,5,1,"21-12, 21-15",DI,32.05559885151383,5.92437870012935
3,DI,1020,"Stanford, Ca",2018-03-09,Cal,Maddie,Micheletti,5,1,"21-12, 21-15",DI,33.052027675568326,5.925520105783482
0,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Sabryn,Roberts,1,0,"19-21, 21-15, 15-12",DI,24.307999912684185,7.701356079860338
1,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Janell,Walley,1,0,"19-21, 21-15, 15-12",DI,24.307999912684185,7.701356079860338
2,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Kaylie,Mchugh,1,1,"19-21, 21-15, 15-12",DI,36.00432871236212,6.632575890805665
3,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Madeline,Mertz,1,1,"19-21, 21-15, 15-12",DI,36.00432871236212,6.632575890805665
0,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Jaymee-Lee,Bulda,2,0,"21-23, 21-17, 15-12",DI,21.057488808764333,7.289629490312457
1,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Brindl,Langley,2,0,"21-23, 21-17, 15-12",DI,21.057488808764333,7.289629490312457
2,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Ashley,Delgado,2,1,"21-23, 21-17, 15-12",DI,28.441810886337283,6.750526648179897
3,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Tarin,Mergener,2,1,"21-23, 21-17, 15-12",DI,28.441810886337283,6.750526648179897
0,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Kenna,Hanses,3,0,"21-16, 21-17",DI,20.870428883171247,7.270306471778683
1,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Kylee,Johnson,3,0,"21-16, 21-17",DI,20.870428883171247,7.270306471778683
2,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Rio,Frohoff,3,1,"21-16, 21-17",DI,28.197746825725325,6.345752889702975
3,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Lan,Nguyen,3,1,"21-16, 21-17",DI,28.197746825725325,6.345752889702975
0,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Skye,Southwick,4,0,"21-13, 21-12",DI,20.67766985285545,7.292757129093848
1,DI,1021,"Stanford, Ca",2018-03-09,Boise State,Maya,Watkins,4,0,"21-13, 21-12",DI,20.677669852855452,7.292757129093848
2,DI,1021,"Stanford, Ca",2018-03-09,Tulane,Gabriella,Becerra,4,1,"21-13, 21-12",DI,26.446679337062665,6.161333054673373
