,date,compID,location,first_name,last_name,name,position,primary position,college,division,result,mu,sigma
2217,2018-03-03,930,"Malibu, CA",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,0,38.97224256197862,4.7489553217346305
2218,2018-03-07,1000,"Long Beach, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,41.05523100925086,4.629108585344902
2219,2018-03-10,1038,"Manhattan Beach, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,43.69227784365629,4.453882579120774
2220,2018-03-10,1056,"Manhattan Beach, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,45.146480684055994,4.434076340552005
2221,2018-03-11,1074,"Manhattan Beach, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,47.790223866191354,4.263664495577107
2222,2018-03-11,1078,"Manhattan Beach, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,0,48.109440971944764,4.116289433562183
2223,2018-03-14,1094,"Zuma Beach, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,49.889810218039734,4.031593474565509
2224,2018-03-17,1157,"Columbia, SC",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,51.84372759651022,3.928936360646534
2225,2018-03-17,1158,"Columbia, SC",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,1,53.245412607329435,3.929061110783646
2226,2018-03-18,1189,"Columbia, S.C.",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,0,52.8617701023664,3.7598568624224042
2227,2018-03-18,1191,"Columbia, S.C.",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,0,52.39453294716758,3.605596057098329
2228,2018-03-27,1329,"Los Angeles, Ca",Madalyn,Roh,Madalyn Roh,1,1,Pepperdine,DI,0,53.510294727284396,3.543189171689689
2229,2018-03-31,1416,"Zuma Beach, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,54.85253677067138,3.5070298681286505
2230,2018-03-31,1421,"Zuma Beach, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,56.374983441759056,3.4472101743270978
2231,2018-03-31,1428,"Zuma Beach, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,58.85320913208286,3.3189805319049803
2232,2018-04-10,1589,"Los Angeles, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,60.05340840565424,3.3199134379568838
2233,2018-04-14,1622,"Zuma Beach, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,61.294414203461855,3.3073137195888433
2234,2018-04-14,1625,"Zuma Beach, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,62.51334269425753,3.302743573598631
2235,2018-04-20,1731,"Santa Monica, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,63.713457734151895,3.303726281646245
2236,2018-04-21,1770,"Santa Monica, Ca",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,65.22968528026591,3.2447881604540143
2237,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,66.95593727759154,3.1662513710115574
2238,2018-05-04,1866,"Gulf Shores, Al",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,70.23695107741774,3.0436775025608256
2239,2018-05-05,1867,"Gulf Shores, Al",Madalyn,Roh,Madalyn Roh,2,1,Pepperdine,DI,1,72.67097559655043,2.9384270500699077
2240,2018-02-23,818,"Phoenix, Az",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,22.585840751766526,7.699461381250603
2241,2018-02-24,825,"Phoenix, AZ",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,26.39751816096265,7.212396806831142
2242,2018-02-24,829,"Phoenix, AZ",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,30.43692333985804,6.748505268951725
2243,2018-02-28,876,"Los Angeles, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,0,28.842259171681867,6.306489716679732
2244,2018-02-28,877,"Los Angeles, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,0,28.64147527656869,6.008005811966499
2245,2018-02-28,879,"Los Angeles, CA",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,33.89954256174339,5.594734256666445
2246,2018-03-03,924,"Malibu, CA",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,32.58005716682025,5.300670548274662
2247,2018-03-03,929,"Malibu, CA",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,37.104122593223735,4.956096159809617
2248,2018-03-03,930,"Malibu, CA",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,36.97224256197862,4.7489553217346305
2249,2018-03-07,1000,"Long Beach, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,39.05523100925087,4.629108585344902
2250,2018-03-10,1038,"Manhattan Beach, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,41.692277843656285,4.453882579120774
2251,2018-03-10,1056,"Manhattan Beach, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,43.14648068405599,4.434076340552005
2252,2018-03-11,1074,"Manhattan Beach, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,45.79022386619135,4.263664495577107
2253,2018-03-11,1078,"Manhattan Beach, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,46.109440971944764,4.116289433562183
2254,2018-03-14,1094,"Zuma Beach, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,47.88981021803975,4.031593474565509
2255,2018-03-17,1157,"Columbia, SC",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,49.843727596510234,3.928936360646534
2256,2018-03-17,1158,"Columbia, SC",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,1,51.24541260732945,3.929061110783646
2257,2018-03-18,1189,"Columbia, S.C.",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,50.861770102366414,3.7598568624224042
2258,2018-03-18,1191,"Columbia, S.C.",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,50.39453294716759,3.605596057098329
2259,2018-03-27,1329,"Los Angeles, Ca",Brook,Bauer,Brook Bauer,1,1,Pepperdine,DI,0,51.51029472728441,3.543189171689689
2260,2018-03-31,1416,"Zuma Beach, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,52.852536770671385,3.5070298681286505
2261,2018-03-31,1421,"Zuma Beach, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,54.374983441759035,3.4472101743270978
2262,2018-03-31,1428,"Zuma Beach, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,56.85320913208282,3.3189805319049803
2263,2018-04-10,1589,"Los Angeles, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,58.05340840565419,3.3199134379568838
2264,2018-04-14,1622,"Zuma Beach, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,59.294414203461805,3.3073137195888433
2265,2018-04-14,1625,"Zuma Beach, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,60.513342694257474,3.302743573598631
2266,2018-04-20,1731,"Santa Monica, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,61.713457734151824,3.303726281646245
2267,2018-04-21,1770,"Santa Monica, Ca",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,63.229685280265834,3.2447881604540143
2268,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,64.95593727759146,3.1662513710115574
2269,2018-05-04,1866,"Gulf Shores, Al",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,68.23695107741766,3.0436775025608256
2270,2018-05-05,1867,"Gulf Shores, Al",Brook,Bauer,Brook Bauer,2,1,Pepperdine,DI,1,70.67097559655035,2.9384270500699077
2271,2018-02-23,818,"Phoenix, Az",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,0,24.028037182351966,7.84256519612279
2272,2018-02-24,825,"Phoenix, AZ",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,24.364320935279423,7.534229907547091
2273,2018-02-24,829,"Phoenix, AZ",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,29.895249747516146,6.955796372613383
2274,2018-02-28,876,"Los Angeles, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,28.925350097748254,6.5111894068017895
2275,2018-02-28,877,"Los Angeles, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,29.060190764670335,6.209976114556461
2276,2018-02-28,879,"Los Angeles, CA",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,32.17179707216323,5.869492070512412
2277,2018-03-03,924,"Malibu, CA",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,36.424625038778196,5.485238292243713
2278,2018-03-03,929,"Malibu, CA",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,40.164965706910905,5.155426471507753
2279,2018-03-03,930,"Malibu, CA",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,42.49490507636113,4.940835293961829
2280,2018-03-07,1000,"Long Beach, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,43.85045430678848,4.89322487110747
2281,2018-03-10,1038,"Manhattan Beach, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,45.19647541256457,4.844303832861151
2282,2018-03-10,1056,"Manhattan Beach, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,46.56987489779088,4.789009567271039
2283,2018-03-11,1074,"Manhattan Beach, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,47.87756872801485,4.749306336843113
2284,2018-03-11,1078,"Manhattan Beach, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,49.105492519411754,4.7372386764327175
2285,2018-03-14,1094,"Zuma Beach, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,50.75538580701664,4.623682841768869
2286,2018-03-17,1157,"Columbia, SC",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,52.42179417975564,4.514915648643167
2287,2018-03-17,1158,"Columbia, SC",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,53.621853067032816,4.515643151402045
2288,2018-03-18,1189,"Columbia, S.C.",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,54.824882738799744,4.51460115213286
2289,2018-03-18,1191,"Columbia, S.C.",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,56.09509369695577,4.487253676754268
2290,2018-03-27,1329,"Los Angeles, Ca",Deahna,Kraft,Deahna Kraft,2,2,Pepperdine,DI,1,57.74976652050631,4.372987328043851
2291,2018-03-31,1416,"Zuma Beach, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,59.2150422745654,4.348529771857747
2292,2018-03-31,1421,"Zuma Beach, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,60.719617154954385,4.3133982298983655
2293,2018-03-31,1428,"Zuma Beach, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,61.094169258212396,4.14664517889388
2294,2018-04-10,1589,"Los Angeles, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,62.232912800807675,4.0753874725885435
2295,2018-04-14,1622,"Zuma Beach, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,64.33241013465398,3.947065967965803
2296,2018-04-14,1625,"Zuma Beach, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,66.5333371992125,3.813794729134403
2297,2018-04-20,1731,"Santa Monica, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,67.93774172324514,3.8125310412168956
2298,2018-04-21,1770,"Santa Monica, Ca",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,70.06061290883572,3.6941892302908075
2299,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,1,71.97781388481084,3.5982135366404284
2300,2018-05-04,1866,"Gulf Shores, Al",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,73.27333183453764,3.568054551872443
2301,2018-05-05,1867,"Gulf Shores, Al",Deahna,Kraft,Deahna Kraft,1,2,Pepperdine,DI,0,74.65993383427076,3.563090017075438
2302,2018-02-23,818,"Phoenix, Az",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,0,26.028037182351966,7.84256519612279
2303,2018-02-24,825,"Phoenix, AZ",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,26.364320935279423,7.534229907547091
2304,2018-02-24,829,"Phoenix, AZ",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,31.895249747516146,6.955796372613383
2305,2018-02-28,876,"Los Angeles, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,30.925350097748257,6.5111894068017895
2306,2018-02-28,877,"Los Angeles, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,31.060190764670345,6.209976114556461
2307,2018-02-28,879,"Los Angeles, CA",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,34.17179707216324,5.869492070512412
2308,2018-03-03,924,"Malibu, CA",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,38.4246250387782,5.485238292243713
2309,2018-03-03,929,"Malibu, CA",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,42.164965706910905,5.155426471507753
2310,2018-03-03,930,"Malibu, CA",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,44.49490507636112,4.940835293961829
2311,2018-03-07,1000,"Long Beach, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,45.85045430678847,4.89322487110747
2312,2018-03-10,1038,"Manhattan Beach, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,47.19647541256456,4.844303832861151
2313,2018-03-10,1056,"Manhattan Beach, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,48.56987489779089,4.789009567271039
2314,2018-03-11,1074,"Manhattan Beach, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,49.877568728014886,4.749306336843113
2315,2018-03-11,1078,"Manhattan Beach, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,51.10549251941181,4.7372386764327175
2316,2018-03-14,1094,"Zuma Beach, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,52.75538580701669,4.623682841768869
2317,2018-03-17,1157,"Columbia, SC",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,54.4217941797557,4.514915648643167
2318,2018-03-17,1158,"Columbia, SC",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,55.62185306703288,4.515643151402045
2319,2018-03-18,1189,"Columbia, S.C.",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,56.82488273879982,4.51460115213286
2320,2018-03-18,1191,"Columbia, S.C.",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,58.09509369695585,4.487253676754268
2321,2018-03-27,1329,"Los Angeles, Ca",Corinne,Quiggle,Corinne Quiggle,2,2,Pepperdine,DI,1,59.749766520506405,4.372987328043851
2322,2018-03-31,1416,"Zuma Beach, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,61.2150422745655,4.348529771857747
2323,2018-03-31,1421,"Zuma Beach, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,62.7196171549545,4.3133982298983655
2324,2018-03-31,1428,"Zuma Beach, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,63.09416925821252,4.14664517889388
2325,2018-04-10,1589,"Los Angeles, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,64.23291280080778,4.0753874725885435
2326,2018-04-14,1622,"Zuma Beach, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,66.33241013465408,3.947065967965803
2327,2018-04-14,1625,"Zuma Beach, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,68.5333371992126,3.813794729134403
2328,2018-04-20,1731,"Santa Monica, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,69.93774172324524,3.8125310412168956
2329,2018-04-21,1770,"Santa Monica, Ca",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,72.06061290883582,3.6941892302908075
2330,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,1,73.97781388481096,3.5982135366404284
2331,2018-05-04,1866,"Gulf Shores, Al",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,75.27333183453777,3.568054551872443
2332,2018-05-05,1867,"Gulf Shores, Al",Corinne,Quiggle,Corinne Quiggle,1,2,Pepperdine,DI,0,76.65993383427087,3.563090017075438
2333,2018-02-23,818,"Phoenix, Az",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,30.36075385721409,7.65457911238939
2334,2018-02-24,825,"Phoenix, AZ",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,33.224827276565144,7.2134720092501885
2335,2018-02-24,829,"Phoenix, AZ",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,35.33296391557358,6.891431136447126
2336,2018-02-28,876,"Los Angeles, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,38.11566999028412,6.495480238379179
2337,2018-02-28,877,"Los Angeles, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,40.023703628398025,6.2217812106464745
2338,2018-02-28,879,"Los Angeles, CA",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,37.91966318581775,5.820353119141777
2339,2018-03-03,924,"Malibu, CA",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,39.175169352108554,5.68199033621417
2340,2018-03-03,929,"Malibu, CA",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,35.8581415070692,5.270289183590512
2341,2018-03-03,930,"Malibu, CA",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,37.37128175601561,5.102945692392094
2342,2018-03-07,1000,"Long Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,36.29156007958183,4.879158711381899
2343,2018-03-10,1038,"Manhattan Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,39.0221228219887,4.659747965025673
2344,2018-03-10,1056,"Manhattan Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,39.96030053292678,4.614778824281123
2345,2018-03-11,1074,"Manhattan Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,39.065414754814796,4.393621254895392
2346,2018-03-11,1078,"Manhattan Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,39.915745094319625,4.375908485969079
2347,2018-03-14,1094,"Zuma Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,41.94502566487765,4.199955447951357
2348,2018-03-17,1157,"Columbia, SC",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,43.75267819406508,4.052565444471718
2349,2018-03-17,1158,"Columbia, SC",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,44.555120989029554,4.052180431455925
2350,2018-03-18,1189,"Columbia, S.C.",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,43.54654955702819,3.867438645079246
2351,2018-03-18,1191,"Columbia, S.C.",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,45.03978459970731,3.7604968994710823
2352,2018-03-27,1329,"Los Angeles, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,45.003426156675005,3.64030219695162
2353,2018-03-31,1416,"Zuma Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,46.076673868816464,3.5798305173374767
2354,2018-03-31,1421,"Zuma Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,47.03417671700922,3.541039043583766
2355,2018-03-31,1428,"Zuma Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,48.83022712318586,3.4184013089571397
2356,2018-04-10,1589,"Los Angeles, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,49.543813795296735,3.39317807532466
2357,2018-04-14,1622,"Zuma Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,50.61192600021191,3.338106046665893
2358,2018-04-14,1625,"Zuma Beach, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,52.7753287208313,3.2250726424893825
2359,2018-04-20,1731,"Santa Monica, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,53.73904281066973,3.1893054874821547
2360,2018-04-21,1770,"Santa Monica, Ca",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,54.76046568622077,3.1441997877535486
2361,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,55.740859924643956,3.105241099875881
2362,2018-05-04,1866,"Gulf Shores, Al",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,0,56.37101810418673,3.0685008396763105
2363,2018-05-05,1867,"Gulf Shores, Al",Gigi,Hernandez,Gigi Hernandez,3,3,Pepperdine,DI,1,57.435514771650695,3.0195490209734284
2364,2018-02-23,818,"Phoenix, Az",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,30.36075385721409,7.65457911238939
2365,2018-02-24,825,"Phoenix, AZ",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,33.224827276565144,7.2134720092501885
2366,2018-02-24,829,"Phoenix, AZ",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,35.33296391557358,6.891431136447126
2367,2018-02-28,876,"Los Angeles, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,38.11566999028412,6.495480238379179
2368,2018-02-28,877,"Los Angeles, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,40.023703628398025,6.2217812106464745
2369,2018-02-28,879,"Los Angeles, CA",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,37.91966318581775,5.820353119141777
2370,2018-03-03,924,"Malibu, CA",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,39.175169352108554,5.68199033621417
2371,2018-03-03,929,"Malibu, CA",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,35.8581415070692,5.270289183590512
2372,2018-03-03,930,"Malibu, CA",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,37.37128175601561,5.102945692392094
2373,2018-03-07,1000,"Long Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,36.29156007958183,4.879158711381899
2374,2018-03-10,1038,"Manhattan Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,39.0221228219887,4.659747965025673
2375,2018-03-10,1056,"Manhattan Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,39.96030053292678,4.614778824281123
2376,2018-03-11,1074,"Manhattan Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,39.065414754814796,4.393621254895392
2377,2018-03-11,1078,"Manhattan Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,39.915745094319625,4.375908485969079
2378,2018-03-14,1094,"Zuma Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,41.94502566487765,4.199955447951357
2379,2018-03-17,1157,"Columbia, SC",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,43.75267819406508,4.052565444471718
2380,2018-03-17,1158,"Columbia, SC",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,44.555120989029554,4.052180431455925
2381,2018-03-18,1189,"Columbia, S.C.",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,43.54654955702819,3.867438645079246
2382,2018-03-18,1191,"Columbia, S.C.",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,45.03978459970731,3.7604968994710823
2383,2018-03-27,1329,"Los Angeles, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,45.003426156675005,3.64030219695162
2384,2018-03-31,1416,"Zuma Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,46.076673868816464,3.5798305173374767
2385,2018-03-31,1421,"Zuma Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,47.03417671700922,3.541039043583766
2386,2018-03-31,1428,"Zuma Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,48.83022712318586,3.4184013089571397
2387,2018-04-10,1589,"Los Angeles, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,49.543813795296735,3.39317807532466
2388,2018-04-14,1622,"Zuma Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,50.61192600021191,3.338106046665893
2389,2018-04-14,1625,"Zuma Beach, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,52.7753287208313,3.2250726424893825
2390,2018-04-20,1731,"Santa Monica, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,53.73904281066973,3.1893054874821547
2391,2018-04-21,1770,"Santa Monica, Ca",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,54.76046568622077,3.1441997877535486
2392,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,55.740859924643956,3.105241099875881
2393,2018-05-04,1866,"Gulf Shores, Al",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,0,56.371018104186724,3.0685008396763105
2394,2018-05-05,1867,"Gulf Shores, Al",Heidi,Dyer,Heidi Dyer,3,3,Pepperdine,DI,1,57.43551477165068,3.0195490209734284
2395,2018-02-23,818,"Phoenix, Az",Alexis,Filippone,Alexis Filippone,4,4,Pepperdine,DI,1,28.329585227021663,7.782641738403796
2396,2018-02-24,825,"Phoenix, AZ",Alexis,Filippone,Alexis Filippone,4,4,Pepperdine,DI,1,32.7347955932206,7.1937939712228784
2397,2018-02-24,829,"Phoenix, AZ",Alexis,Filippone,Alexis Filippone,4,4,Pepperdine,DI,1,34.17223688792693,6.950967071621771
