,date,compID,Name(Rating),position,result,Partner,Opponent 1,Opponent 2,primary position,location,college,division,playerid,name,mu
30,2018-04-08,1579,Nicole McNamara - UCLA (64.68),1,1,Megan McNamara - UCLA (64.68),Andie Shelton - Pacific (32.13),Skylar Wine - Pacific (38.0),1,"Stanford, Ca",UCLA,DI,2,Nicole McNamara,64.68179347082055
31,2018-04-08,1580,Nicole McNamara - UCLA (65.79),1,1,Megan McNamara - UCLA (65.79),Amelia Smith - Stanford (49.22),Morgan Hentz - Stanford (49.22),1,"Stanford, Ca",UCLA,DI,2,Nicole McNamara,65.78905200287355
32,2018-04-19,1712,Nicole McNamara - UCLA (67.08),1,1,Megan McNamara - UCLA (67.08),Nele Barber - Long Beach State (58.11),Sasha Karelov - Long Beach State (59.9),1,"Long Beach, Ca",UCLA,DI,2,Nicole McNamara,67.08405472985658
33,2018-04-26,1823,Nicole McNamara - UCLA (68.55),1,1,Megan McNamara - UCLA (68.55),Adore Anae - Utah (62.57),Dani Barton - Utah (62.57),1,"Stanford, Ca",UCLA,DI,2,Nicole McNamara,68.5531743381198
34,2018-04-27,1829,Nicole McNamara - UCLA (69.73),1,1,Megan McNamara - UCLA (69.73),Sunny Villapando - Stanford (65.34),Courtney Bowen - Stanford (53.19),1,"Stanford, Ca",UCLA,DI,2,Nicole McNamara,69.72870101576356
35,2018-04-28,1838,Nicole McNamara - UCLA (70.3),1,0,Megan McNamara - UCLA (70.3),Abril Bustamante - USC (76.04),Tina Graudina - USC (72.74),1,"Stanford, Ca",UCLA,DI,2,Nicole McNamara,70.30088466986179
36,2018-04-28,1846,Nicole McNamara - UCLA (72.87),1,1,Megan McNamara - UCLA (72.87),Abril Bustamante - USC (76.56),Tina Graudina - USC (72.84),1,"Stanford, Ca  PAC-12 Championship",UCLA,DI,2,Nicole McNamara,72.87477624758921
37,2018-05-04,1859,Nicole McNamara - UCLA (74.02),1,1,Megan McNamara - UCLA (74.02),Margherita Bianchin - FIU (62.86),Federica Frasca - FIU (62.86),1,"Gulf Shores, Al",UCLA,DI,2,Nicole McNamara,74.02358078786246
38,2018-05-04,1864,Nicole McNamara - UCLA (75.37),1,1,Megan McNamara - UCLA (75.37),Victoria Paranagua - Florida State (72.31),Vanessa Freire - Florida State (65.95),1,"Gulf Shores, Al",UCLA,DI,2,Nicole McNamara,75.37432834968779
39,2018-05-05,1868,Nicole McNamara - UCLA (76.7),1,1,Megan McNamara - UCLA (76.7),Claire Coppola - LSU (70.1),Kristen Nuss - LSU (70.1),1,"Gulf Shores, Al",UCLA,DI,2,Nicole McNamara,76.6954372875156
40,2018-05-06,1871,Nicole McNamara - UCLA (78.11),1,1,Megan McNamara - UCLA (78.11),Emily Maglio - Hawaii (72.79),Ka'iwi Schucht - Hawaii (72.79),1,"Gulf Shores, Al (NCAA Semis)",UCLA,DI,2,Nicole McNamara,78.1101940789663
0,2018-03-03,924,Tina Graudina - USC (31.73),1,1,Abril Bustamante - USC (31.73),Brook Bauer - Pepperdine (31.29),Madalyn Roh - Pepperdine (31.29),1,"Malibu, CA",USC,DI,1056,Tina Graudina,31.73458244712596
1,2018-03-10,1041,Tina Graudina - USC (37.13),1,1,Abril Bustamante - USC (37.13),Margherita Bianchin - FIU (37.41),Federica Frasca - FIU (37.41),1,"Manhattan Beach, Ca",USC,DI,1056,Tina Graudina,37.13053984819467
2,2018-03-10,1047,Tina Graudina - USC (41.08),1,1,Abril Bustamante - USC (41.08),Claire Coppola - LSU (39.6),Kristen Nuss - LSU (39.6),1,"Manhattan Beach, Ca",USC,DI,1056,Tina Graudina,41.07888183700783
3,2018-03-11,1076,Tina Graudina - USC (42.57),1,1,Abril Bustamante - USC (42.57),Jillian Bergeson - TCU (33.18),Jaelyn Greene - TCU (33.18),1,"Manhattan Beach, Ca",USC,DI,1056,Tina Graudina,42.57143856078709
4,2018-03-11,1080,Tina Graudina - USC (44.61),1,1,Abril Bustamante - USC (44.61),Victoria Paranagua - Florida State (38.83),Macy Jerger - Florida State (38.83),1,"Manhattan Beach, Ca",USC,DI,1056,Tina Graudina,44.61014055883024
5,2018-03-17,1146,Tina Graudina - USC (45.95),1,1,Abril Bustamante - USC (45.95),Molly Turner - Grand Canyon (33.44),Kelli Iverson - Grand Canyon (36.31),1,"Honolulu, Hi",USC,DI,1056,Tina Graudina,45.95257055132923
6,2018-03-17,1150,Tina Graudina - USC (47.31),1,1,Abril Bustamante - USC (47.31),Laurel Weaver - Hawaii (37.29),Carly Kan - Hawaii (37.29),1,"Honolulu, Hi",USC,DI,1056,Tina Graudina,47.30897061013967
7,2018-03-17,1166,Tina Graudina - USC (48.5),1,1,Abril Bustamante - USC (48.5),Annika Albrecht - Nebraska (37.68),Kenzie Maloney - Nebraska (31.64),1,"Honolulu, Hi",USC,DI,1056,Tina Graudina,48.496207999081406
8,2018-03-18,1194,Tina Graudina - USC (45.13),1,0,Abril Bustamante - USC (45.13),Emily Maglio - Hawaii (46.07),Ka'iwi Schucht - Hawaii (46.07),1,"Honolulu, Hi",USC,DI,1056,Tina Graudina,45.13441967082687
9,2018-03-18,1195,Tina Graudina - USC (46.37),1,1,Abril Bustamante - USC (46.37),Lauren Stivrins - Nebraska (36.16),Kelly Hunter - Nebraska (35.07),1,"Honolulu, Hi",USC,DI,1056,Tina Graudina,46.369183336904975
10,2018-03-24,1264,Tina Graudina - USC (48.74),1,1,Abril Bustamante - USC (48.74),Alexia Inman - Cal (46.5),Mima Mirkovic - Cal (46.5),1,"Ocean Park, Ca",USC,DI,1056,Tina Graudina,48.73829074311135
11,2018-03-24,1272,Tina Graudina - USC (49.84),1,1,Abril Bustamante - USC (49.84),Mia Rivera - ASU (31.55),Kwyn Johnson - ASU (29.73),1,"Ocean Park, Ca",USC,DI,1056,Tina Graudina,49.84225976862808
12,2018-03-25,1311,Tina Graudina - USC (51.32),1,1,Abril Bustamante - USC (51.32),Olivia Macdonald - Arizona (44.53),Natalie Anselmo - Arizona (44.53),1,"Ocean Park, Ca",USC,DI,1056,Tina Graudina,51.31514294110512
13,2018-03-25,1317,Tina Graudina - USC (53.12),1,1,Abril Bustamante - USC (53.12),Kathryn Plummer - Stanford (47.08),Sunny Villapando - Stanford (50.7),1,"Ocean Park, Ca",USC,DI,1056,Tina Graudina,53.12007532741485
14,2018-03-31,1419,Tina Graudina - USC (54.3),1,1,Abril Bustamante - USC (54.3),Morgan Hughes - Saint Mary's (42.86),Payton Rund - Saint Mary's (42.86),1,"Zuma Beach, Ca",USC,DI,1056,Tina Graudina,54.296546539524826
15,2018-03-31,1428,Tina Graudina - USC (56.49),1,1,Abril Bustamante - USC (56.49),Corinne Quiggle - Pepperdine (54.46),Deahna Kraft - Pepperdine (54.46),1,"Zuma Beach, Ca",USC,DI,1056,Tina Graudina,56.48903082939321
16,2018-03-31,1431,Tina Graudina - USC (57.6),1,1,Abril Bustamante - USC (57.6),Savannah Slattery - LMU (42.17),McKayla Ferris - LMU (42.84),1,"Zuma Beach, Ca",USC,DI,1056,Tina Graudina,57.601635018701515
17,2018-04-04,1466,Tina Graudina - USC (60.48),1,1,Abril Bustamante - USC (60.48),Megan McNamara - UCLA (61.31),Nicole McNamara - UCLA (61.31),1,"Los Angeles, Ca",USC,DI,1056,Tina Graudina,60.48491490073263
18,2018-04-10,1589,Tina Graudina - USC (61.88),1,1,Abril Bustamante - USC (61.88),Corinne Quiggle - Pepperdine (55.27),Deahna Kraft - Pepperdine (55.27),1,"Los Angeles, Ca",USC,DI,1056,Tina Graudina,61.875631702886785
19,2018-04-14,1630,Tina Graudina - USC (63.03),1,1,Abril Bustamante - USC (63.03),Kimmy Gardiner - Washington (51.28),Jordan Anderson - Washington (51.28),1,"Seattle, Wa",USC,DI,1056,Tina Graudina,63.02841124985598
20,2018-04-14,1631,Tina Graudina - USC (64.14),1,1,Abril Bustamante - USC (64.14),Amelia Smith - Stanford (50.06),Morgan Hentz - Stanford (50.06),1,"Seattle, Wa",USC,DI,1056,Tina Graudina,64.14407456804545
21,2018-04-15,1667,Tina Graudina - USC (65.29),1,1,Abril Bustamante - USC (65.29),Alexia Inman - Cal (53.97),Mima Mirkovic - Cal (53.97),1,"Seattle, Wa",USC,DI,1056,Tina Graudina,65.29276015080397
22,2018-04-15,1674,Tina Graudina - USC (66.39),1,1,Abril Bustamante - USC (66.39),Lindsey Vander Weide - Oregon (30.34),August Raskie - Oregon (27.16),1,"Seattle, Wa",USC,DI,1056,Tina Graudina,66.3927602497613
23,2018-04-17,1707,Tina Graudina - USC (67.55),1,1,Abril Bustamante - USC (67.55),Nele Barber - Long Beach State (55.54),Sasha Karelov - Long Beach State (57.33),1,"Los Angeles, Ca",USC,DI,1056,Tina Graudina,67.54559757132498
24,2018-04-17,1710,Tina Graudina - USC (68.66),1,1,Abril Bustamante - USC (68.66),Molly Turner - Grand Canyon (53.93),Hannah Towne - Grand Canyon (54.86),1,"Los Angeles, Ca",USC,DI,1056,Tina Graudina,68.65621398205765
25,2018-04-26,1820,Tina Graudina - USC (69.76),1,1,Abril Bustamante - USC (69.76),Mia Rivera - ASU (44.67),Kwyn Johnson - ASU (42.85),1,"Stanford, Ca",USC,DI,1056,Tina Graudina,69.75622225417008
26,2018-04-27,1828,Tina Graudina - USC (70.87),1,1,Abril Bustamante - USC (70.87),Jessica Gaffney - Cal (53.56),Mima Mirkovic - Cal (59.48),1,"Stanford, Ca",USC,DI,1056,Tina Graudina,70.8659104316152
27,2018-04-28,1838,Tina Graudina - USC (72.74),1,1,Abril Bustamante - USC (72.74),Megan McNamara - UCLA (70.3),Nicole McNamara - UCLA (70.3),1,"Stanford, Ca",USC,DI,1056,Tina Graudina,72.7445498141091
28,2018-04-28,1840,Tina Graudina - USC (73.85),1,1,Abril Bustamante - USC (73.85),Jessica Gaffney - Cal (56.81),Mima Mirkovic - Cal (62.73),1,"Stanford, Ca",USC,DI,1056,Tina Graudina,73.85395088822543
29,2018-04-28,1846,Tina Graudina - USC (72.84),1,0,Abril Bustamante - USC (72.84),Megan McNamara - UCLA (72.87),Nicole McNamara - UCLA (72.87),1,"Stanford, Ca  PAC-12 Championship",USC,DI,1056,Tina Graudina,72.83581868153067
30,2018-05-04,1860,Tina Graudina - USC (74.17),1,1,Abril Bustamante - USC (74.17),Victoria Paranagua - Florida State (71.43),Vanessa Freire - Florida State (65.06),1,"Gulf Shores, Al",USC,DI,1056,Tina Graudina,74.16515931753835
31,2018-05-04,1863,Tina Graudina - USC (75.29),1,1,Abril Bustamante - USC (75.29),Margherita Bianchin - FIU (63.94),Federica Frasca - FIU (63.94),1,"Gulf Shores, Al",USC,DI,1056,Tina Graudina,75.2944766401842
32,2018-05-05,1867,Tina Graudina - USC (76.43),1,1,Abril Bustamante - USC (76.43),Corinne Quiggle - Pepperdine (65.63),Deahna Kraft - Pepperdine (65.63),1,"Gulf Shores, Al",USC,DI,1056,Tina Graudina,76.43358134613302
0,2018-02-23,801,Victoria Paranagua - Florida State (29.21),1,1,Macy Jerger - Florida State (29.21),Gabrielle Dischler - FAU (22.99),Jessalyn Kinlaw - FAU (22.99),1,"Deland, FL",Florida State,DI,16,Victoria Paranagua,29.208322630298365
1,2018-02-23,803,Victoria Paranagua - Florida State (33.17),1,1,Macy Jerger - Florida State (33.17),Shannon Williams - South Carolina (27.44),Ali Denney - South Carolina (27.44),1,"Deland, FL",Florida State,DI,16,Victoria Paranagua,33.17295580901942
2,2018-02-24,824,Victoria Paranagua - Florida State (29.13),1,0,Macy Jerger - Florida State (29.13),Tiffany Creamer - Georgia State (28.11),Teegan Van Gunst - Georgia State (32.87),1,"Deland, FL",Florida State,DI,16,Victoria Paranagua,29.126794956892923
3,2018-02-24,831,Victoria Paranagua - Florida State (33.63),1,1,Macy Jerger - Florida State (33.63),Darby Dunn - Stetson (30.75),Sammee Thomas - Stetson (30.75),1,"Deland, FL",Florida State,DI,16,Victoria Paranagua,33.628722178414264
4,2018-03-03,919,Victoria Paranagua - Florida State (35.37),1,1,Macy Jerger - Florida State (35.37),Krissy Mummey - College of Charleston (24.67),Katja Ehlers - College of Charleston (24.67),1,"Tallahassee, FL",Florida State,DI,16,Victoria Paranagua,35.372936517551246
5,2018-03-03,931,Victoria Paranagua - Florida State (37.49),1,1,Macy Jerger - Florida State (37.49),Darby Dunn - Stetson (29.69),Sammee Thomas - Stetson (29.69),1,"Tallahassee, FL",Florida State,DI,16,Victoria Paranagua,37.48846488849189
6,2018-03-10,1038,Victoria Paranagua - Florida State (36.42),1,0,Macy Jerger - Florida State (36.42),Brook Bauer - Pepperdine (39.98),Madalyn Roh - Pepperdine (39.98),1,"Manhattan Beach, Ca",Florida State,DI,16,Victoria Paranagua,36.424778320173296
7,2018-03-10,1048,Victoria Paranagua - Florida State (38.9),1,1,Macy Jerger - Florida State (38.9),Laurel Weaver - Hawaii (33.69),Carly Kan - Hawaii (33.69),1,"Manhattan Beach, Ca",Florida State,DI,16,Victoria Paranagua,38.895917070149146
8,2018-03-11,1075,Victoria Paranagua - Florida State (38.36),1,0,Macy Jerger - Florida State (38.36),Megan McNamara - UCLA (42.05),Nicole McNamara - UCLA (42.05),1,"Manhattan Beach, Ca",Florida State,DI,16,Victoria Paranagua,38.36369818941907
9,2018-03-11,1080,Victoria Paranagua - Florida State (38.83),1,0,Macy Jerger - Florida State (38.83),Abril Bustamante - USC (48.29),Tina Graudina - USC (44.61),1,"Manhattan Beach, Ca",Florida State,DI,16,Victoria Paranagua,38.83106273257704
10,2018-03-14,1094,Victoria Paranagua - Florida State (39.03),2,0,Macy Jerger - Florida State (39.03),Corinne Quiggle - Pepperdine (45.81),Deahna Kraft - Pepperdine (45.81),1,"Zuma Beach, Ca",Florida State,DI,16,Victoria Paranagua,39.028722918929795
11,2018-03-15,1105,Victoria Paranagua - Florida State (40.73),4,1,Alaina Chacon - Florida State (40.73),Zoi Konstantopoulou - Long Beach State (31.59),Nicci Reinking - Long Beach State (31.59),1,"Long Beach, Ca",Florida State,DI,16,Victoria Paranagua,40.733399438815844
12,2018-03-15,1106,Victoria Paranagua - Florida State (41.63),3,1,Ali Eager - Florida State (41.63),Maddie Leiphardt - LMU (26.86),Veronica Nederend - LMU (26.86),1,"Long Beach, Ca",Florida State,DI,16,Victoria Paranagua,41.62790064117645
13,2018-03-17,1170,Victoria Paranagua - Florida State (42.09),4,1,Alaina Chacon - Florida State (42.09),Meagan Carter - Houston Baptist (23.44),Jordyn Miller - Houston Baptist (24.21),1,"Tavares, Fl",Florida State,DI,16,Victoria Paranagua,42.09419440266241
14,2018-03-17,1171,Victoria Paranagua - Florida State (42.63),3,1,Alaina Chacon - Florida State (42.63),Lauren Petersen - Jacksonville (17.19),Mallory Mattingly - Jacksonville (20.47),1,"Tavares, Fl",Florida State,DI,16,Victoria Paranagua,42.62824654446294
15,2018-03-30,1352,Victoria Paranagua - Florida State (42.67),3,0,Alaina Chacon - Florida State (42.67),Savvy Simo - UCLA (43.17),Zana Muno - UCLA (45.68),1,"Miami, Fl",Florida State,DI,16,Victoria Paranagua,42.6719973407944
16,2018-03-30,1371,Victoria Paranagua - Florida State (44.11),2,1,Macy Jerger - Florida State (44.11),Molly Scheel - TCU (38.88),Jensyn Bledsoe - TCU (33.51),1,"Miami, Fl",Florida State,DI,16,Victoria Paranagua,44.105248039229416
17,2018-03-31,1401,Victoria Paranagua - Florida State (48.24),1,1,Vanessa Freire - Florida State (48.24),Kaylie Mchugh - Tulane (48.32),Madeline Mertz - Tulane (48.32),1,"Miami, Fl",Florida State,DI,16,Victoria Paranagua,48.237676653454066
18,2018-03-31,1405,Victoria Paranagua - Florida State (52.24),1,1,Vanessa Freire - Florida State (52.24),Margherita Bianchin - FIU (52.81),Federica Frasca - FIU (52.81),1,"Miami, Fl",Florida State,DI,16,Victoria Paranagua,52.242054526398206
19,2018-03-31,1441,Victoria Paranagua - Florida State (52.26),1,0,Vanessa Freire - Florida State (52.26),Molly Turner - Grand Canyon (50.8),Hannah Towne - Grand Canyon (51.69),1,"Miami, Fl",Florida State,DI,16,Victoria Paranagua,52.25513446338174
20,2018-04-06,1473,Victoria Paranagua - Florida State (53.84),1,1,Vanessa Freire - Florida State (53.84),Carly Scarborough - FAU (44.67),Amanda Silva - FAU (46.17),1,"Tallahassee, Fl",Florida State,DI,16,Victoria Paranagua,53.843147716492865
21,2018-04-06,1482,Victoria Paranagua - Florida State (55.78),1,1,Vanessa Freire - Florida State (55.78),Haven Hill - TCU (50.02),Cassie House - TCU (50.02),1,"Tallahassee, Fl",Florida State,DI,16,Victoria Paranagua,55.78177442083068
22,2018-04-06,1483,Victoria Paranagua - Florida State (57.34),1,1,Vanessa Freire - Florida State (57.34),Nicole Lott - UNC Wilmington (49.06),Maddy Kline - UNC Wilmington (49.06),1,"Tallahassee, Fl",Florida State,DI,16,Victoria Paranagua,57.33796249118841
23,2018-04-14,1654,Victoria Paranagua - Florida State (59.21),1,1,Vanessa Freire - Florida State (59.21),Teegan Van Gunst - Georgia State (53.99),Annika Van Gunst - Georgia State (53.06),1,"Baton Rouge, La",Florida State,DI,16,Victoria Paranagua,59.20545950828784
24,2018-04-14,1655,Victoria Paranagua - Florida State (60.59),1,1,Vanessa Freire - Florida State (60.59),Jessica Wooten - Houston Baptist (50.9),Aeriel Horton - Houston Baptist (50.9),1,"Baton Rouge, La",Florida State,DI,16,Victoria Paranagua,60.58796381828979
25,2018-04-14,1656,Victoria Paranagua - Florida State (61.69),1,1,Vanessa Freire - Florida State (61.69),Rachel Kuhn - New Orleans (39.88),Veronica Corcoran - New Orleans (36.01),1,"Baton Rouge, La",Florida State,DI,16,Victoria Paranagua,61.688771914403354
26,2018-04-15,1668,Victoria Paranagua - Florida State (64.1),1,1,Vanessa Freire - Florida State (64.1),Claire Coppola - LSU (61.92),Kristen Nuss - LSU (61.92),1,"Baton Rouge, La",Florida State,DI,16,Victoria Paranagua,64.09647583757307
27,2018-04-15,1672,Victoria Paranagua - Florida State (65.2),1,1,Vanessa Freire - Florida State (65.2),Katie Will - Jacksonville State (34.28),Sadie Anderson - Jacksonville State (31.46),1,"Baton Rouge, La",Florida State,DI,16,Victoria Paranagua,65.19647802234053
28,2018-04-20,1715,Victoria Paranagua - Florida State (66.32),1,1,Vanessa Freire - Florida State (66.32),Nicole Lott - UNC Wilmington (50.42),Maddy Kline - UNC Wilmington (50.42),1,"Emerson, Ga",Florida State,DI,16,Victoria Paranagua,66.32409693308969
29,2018-04-20,1719,Victoria Paranagua - Florida State (67.43),1,1,Vanessa Freire - Florida State (67.43),Carly Scarborough - FAU (48.82),Amanda Silva - FAU (50.31),1,"Emerson, Ga",Florida State,DI,16,Victoria Paranagua,67.43353883446768
30,2018-04-21,1766,Victoria Paranagua - Florida State (67.7),1,0,Vanessa Freire - Florida State (67.7),Claire Coppola - LSU (65.74),Kristen Nuss - LSU (65.74),1,"Emerson, Ga",Florida State,DI,16,Victoria Paranagua,67.70368748006376
31,2018-04-21,1773,Victoria Paranagua - Florida State (69.08),1,1,Vanessa Freire - Florida State (69.08),Teegan Van Gunst - Georgia State (60.59),Annika Van Gunst - Georgia State (59.66),1,"Emerson, Ga",Florida State,DI,16,Victoria Paranagua,69.07663627280246
32,2018-04-22,1798,Victoria Paranagua - Florida State (70.47),1,1,Vanessa Freire - Florida State (70.47),Margherita Bianchin - FIU (61.82),Federica Frasca - FIU (61.82),1,"Emerson, Ga   (Semis)",Florida State,DI,16,Victoria Paranagua,70.47027037496586
33,2018-05-04,1860,Victoria Paranagua - Florida State (71.43),1,0,Vanessa Freire - Florida State (71.43),Abril Bustamante - USC (77.84),Tina Graudina - USC (74.17),1,"Gulf Shores, Al",Florida State,DI,16,Victoria Paranagua,71.42537282018309
34,2018-05-04,1864,Victoria Paranagua - Florida State (72.31),1,0,Vanessa Freire - Florida State (72.31),Megan McNamara - UCLA (75.37),Nicole McNamara - UCLA (75.37),1,"Gulf Shores, Al",Florida State,DI,16,Victoria Paranagua,72.30775527859966
35,2018-05-05,1869,Victoria Paranagua - Florida State (74.41),1,1,Vanessa Freire - Florida State (74.41),Emily Maglio - Hawaii (72.11),Ka'iwi Schucht - Hawaii (72.11),1,"Gulf Shores, Al",Florida State,DI,16,Victoria Paranagua,74.40815669892218
0,2018-02-24,837,Ka'iwi Schucht - Hawaii (28.52),2,1,Emily Maglio - Hawaii (28.52),Amelia Smith - Stanford (21.41),Morgan Hentz - Stanford (21.41),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,28.516324695168862
1,2018-02-24,844,Ka'iwi Schucht - Hawaii (32.42),2,1,Emily Maglio - Hawaii (32.42),Sarah Sponcil - UCLA (26.92),Lily Justine - UCLA (26.92),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,32.418096003726085
2,2018-02-25,868,Ka'iwi Schucht - Hawaii (35.27),2,1,Emily Maglio - Hawaii (35.27),Sarah Sponcil - UCLA (28.41),Lily Justine - UCLA (28.41),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,35.26882771601928
3,2018-02-25,869,Ka'iwi Schucht - Hawaii (36.45),2,1,Emily Maglio - Hawaii (36.45),Amelia Smith - Stanford (21.45),Morgan Hentz - Stanford (21.45),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,36.44517327756413
4,2018-03-08,1003,Ka'iwi Schucht - Hawaii (34.33),2,0,Emily Maglio - Hawaii (34.33),Sarah Sponcil - UCLA (37.78),Lily Justine - UCLA (37.78),1,"Los Angeles, Ca",Hawaii,DI,754,Ka'iwi Schucht,34.328204101532215
5,2018-03-08,1004,Ka'iwi Schucht - Hawaii (32.6),2,0,Emily Maglio - Hawaii (32.6),Jessie Prichard - LMU (35.95),Sara Kovac - LMU (35.95),1,"Los Angeles, Ca",Hawaii,DI,754,Ka'iwi Schucht,32.59569898115727
6,2018-03-10,1040,Ka'iwi Schucht - Hawaii (34.21),2,1,Emily Maglio - Hawaii (34.21),Haven Hill - TCU (25.3),Cassie House - TCU (25.3),1,"Manhattan Beach, Ca",Hawaii,DI,754,Ka'iwi Schucht,34.205484503577416
7,2018-03-10,1048,Ka'iwi Schucht - Hawaii (36.76),2,1,Emily Maglio - Hawaii (36.76),Vanessa Freire - Florida State (29.64),Sara Putt - Florida State (34.6),1,"Manhattan Beach, Ca",Hawaii,DI,754,Ka'iwi Schucht,36.76204250818198
8,2018-03-11,1073,Ka'iwi Schucht - Hawaii (37.87),2,1,Emily Maglio - Hawaii (37.87),Anabela Sataric - FIU (25.51),Madison Besterfield - FIU (23.61),1,"Manhattan Beach, Ca",Hawaii,DI,754,Ka'iwi Schucht,37.865560597057964
9,2018-03-11,1077,Ka'iwi Schucht - Hawaii (41.05),1,1,Emily Maglio - Hawaii (41.05),Claire Coppola - LSU (38.42),Kristen Nuss - LSU (38.42),1,"Manhattan Beach, Ca",Hawaii,DI,754,Ka'iwi Schucht,41.05229654468905
10,2018-03-17,1150,Ka'iwi Schucht - Hawaii (39.7),2,0,Emily Maglio - Hawaii (39.7),Terese Cannon - USC (40.14),Sammy Slater - USC (42.19),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,39.70275964780466
11,2018-03-17,1153,Ka'iwi Schucht - Hawaii (40.85),2,1,Emily Maglio - Hawaii (40.85),Annika Albrecht - Nebraska (32.46),Kenzie Maloney - Nebraska (26.75),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,40.84793934386795
12,2018-03-17,1172,Ka'iwi Schucht - Hawaii (41.92),2,1,Emily Maglio - Hawaii (41.92),Hannah Towne - Grand Canyon (33.33),Jessica Stansfield - Grand Canyon (26.55),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,41.916688597907076
13,2018-03-18,1194,Ka'iwi Schucht - Hawaii (46.07),1,1,Emily Maglio - Hawaii (46.07),Abril Bustamante - USC (50.22),Tina Graudina - USC (45.13),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,46.07031325695781
14,2018-03-18,1198,Ka'iwi Schucht - Hawaii (47.36),1,1,Emily Maglio - Hawaii (47.36),Molly Turner - Grand Canyon (36.27),Hannah Towne - Grand Canyon (37.31),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,47.36182165504925
15,2018-03-18,1200,Ka'iwi Schucht - Hawaii (48.67),1,1,Emily Maglio - Hawaii (48.67),Lauren Stivrins - Nebraska (38.72),Kelly Hunter - Nebraska (37.63),1,"Honolulu, Hi",Hawaii,DI,754,Ka'iwi Schucht,48.66576553792709
