,Position,Name,Winning Team,Losing Team,Compid,Event Date,Rating Before Match,Rating After Match
14129,5,Brittany Pellitteri,UNC Wilmington,FAU,1772,2018-04-21,38.91526201892945,38.51861351132074
14130,5,Julia Lewkowicz,UNC Wilmington,FAU,1772,2018-04-21,38.91526201892945,38.51861351132074
14131,5,Courtney Mullinax,UNC Wilmington,FAU,1772,2018-04-21,38.91526201892945,39.31191052653816
14132,5,Sarah Kelly,UNC Wilmington,FAU,1772,2018-04-21,38.91526201892945,39.31191052653816
14133,1,Carly Scarborough,UNC Wilmington,FAU,1772,2018-04-21,37.92590432643777,37.52925581882905
14134,1,Amanda Silva,UNC Wilmington,FAU,1772,2018-04-21,37.92590432643777,37.52925581882905
14135,1,Nicole Lott,UNC Wilmington,FAU,1772,2018-04-21,37.92590432643777,38.32255283404648
14136,1,Maddy Kline,UNC Wilmington,FAU,1772,2018-04-21,37.92590432643777,38.32255283404648
14137,2,Gabrielle Dischler,FAU,UNC Wilmington,1772,2018-04-21,44.09017402123687,44.486822528845586
14138,2,Jessalyn Kinlaw,FAU,UNC Wilmington,1772,2018-04-21,44.09017402123687,44.486822528845586
14139,2,JM Lewandowski,FAU,UNC Wilmington,1772,2018-04-21,44.09017402123687,43.69352551362815
14140,2,Brynn Montgomery,FAU,UNC Wilmington,1772,2018-04-21,44.09017402123687,43.69352551362815
14141,2,Katie Horton,Florida State,Georgia State,1773,2018-04-21,45.80043468714742,46.197083194756146
14142,2,Hailey Luke,Florida State,Georgia State,1773,2018-04-21,45.80043468714742,46.197083194756146
14143,2,Tiffany Creamer,Florida State,Georgia State,1773,2018-04-21,45.80043468714742,45.40378617953871
14144,2,Brooke Weiner,Florida State,Georgia State,1773,2018-04-21,45.80043468714742,45.40378617953871
14145,3,Macy Jerger,Florida State,Georgia State,1773,2018-04-21,41.712199903774376,42.10884841138309
14146,3,Sara Putt,Florida State,Georgia State,1773,2018-04-21,41.712199903774376,42.10884841138309
14147,3,Olivia Stasevich,Florida State,Georgia State,1773,2018-04-21,41.712199903774376,41.31555139616566
14148,3,Georgia Johnson,Florida State,Georgia State,1773,2018-04-21,41.712199903774376,41.31555139616566
14149,4,Brooke Kuhlman,Florida State,Georgia State,1773,2018-04-21,46.08947321329139,46.49765574831024
14150,4,Molly McBain,Florida State,Georgia State,1773,2018-04-21,46.08947321329139,46.49765574831024
14151,4,Amie  Held,Florida State,Georgia State,1773,2018-04-21,46.08947321329139,45.681290678272546
14152,4,Kate Novack,Florida State,Georgia State,1773,2018-04-21,46.08947321329139,45.681290678272546
14153,5,Francesca Goncalves,Florida State,Georgia State,1773,2018-04-21,38.86211572164171,39.258764229250424
14154,5,Eva Torruella,Florida State,Georgia State,1773,2018-04-21,38.86211572164171,39.258764229250424
14155,5,Allie Elson,Florida State,Georgia State,1773,2018-04-21,38.86211572164171,38.465467214033
14156,5,Ashley McGinn,Florida State,Georgia State,1773,2018-04-21,38.86211572164171,38.465467214033
14157,5,Maddie Dilfer,Pepperdine,Saint Mary's,1770,2018-04-21,35.97818153264955,36.488867202540675
14158,5,Nikki Lyons,Pepperdine,Saint Mary's,1770,2018-04-21,35.97818153264955,36.488867202540675
14159,5,Madi Wilkerson,Pepperdine,Saint Mary's,1770,2018-04-21,35.97818153264955,35.467495862758426
14160,5,Sienna Young,Pepperdine,Saint Mary's,1770,2018-04-21,35.97818153264955,35.467495862758426
14161,1,Victoria Paranagua,Florida State,Georgia State,1773,2018-04-21,40.47691429093343,40.873562798542146
14162,1,Vanessa Freire,Florida State,Georgia State,1773,2018-04-21,40.47691429093343,40.873562798542146
14163,1,Annika Van Gunst,Florida State,Georgia State,1773,2018-04-21,40.47691429093343,40.08026578332472
14164,1,Teegan Van Gunst,Florida State,Georgia State,1773,2018-04-21,40.47691429093343,40.08026578332472
14165,3,Gigi Hernandez,Pepperdine,Saint Mary's,1770,2018-04-21,41.39787816095342,41.92717290940198
14166,3,Heidi Dyer,Pepperdine,Saint Mary's,1770,2018-04-21,41.39787816095342,41.92717290940198
14167,3,Sarah Chase,Pepperdine,Saint Mary's,1770,2018-04-21,41.39787816095342,40.86858341250485
14168,3,Mary Hernandez,Pepperdine,Saint Mary's,1770,2018-04-21,41.39787816095342,40.86858341250485
14169,1,Deahna Kraft,Pepperdine,Saint Mary's,1770,2018-04-21,41.0409610255296,41.55164669542072
14170,1,Corinne Quiggle,Pepperdine,Saint Mary's,1770,2018-04-21,41.0409610255296,41.55164669542072
14171,1,Payton Rund,Pepperdine,Saint Mary's,1770,2018-04-21,41.0409610255296,40.53027535563847
14172,1,Morgan Hughes,Pepperdine,Saint Mary's,1770,2018-04-21,41.0409610255296,40.53027535563847
14173,5,Caroline Skaff,College of Charleston,South Carolina,1765,2018-04-21,38.35100143957563,37.75779594672494
14174,5,Jess Vastine,College of Charleston,South Carolina,1765,2018-04-21,38.35100143957563,37.75779594672494
14175,5,Logan Manusky,College of Charleston,South Carolina,1765,2018-04-21,38.35100143957563,38.944206932426326
14176,5,Taylor Foley,College of Charleston,South Carolina,1765,2018-04-21,38.35100143957563,38.944206932426326
14177,4,Leah Perri,South Carolina,College of Charleston,1765,2018-04-21,45.32271939614991,45.78416938324986
14178,4,Macie Tendrich,South Carolina,College of Charleston,1765,2018-04-21,45.32271939614991,45.78416938324986
14179,4,Allison Beckman,South Carolina,College of Charleston,1765,2018-04-21,45.32271939614991,44.86126940904993
14180,4,Lauren Freed,South Carolina,College of Charleston,1765,2018-04-21,45.32271939614991,44.86126940904993
14181,3,Carly Schneider,College of Charleston,South Carolina,1765,2018-04-21,42.92169428812179,42.42845712192376
14182,3,Julia Mannisto,College of Charleston,South Carolina,1765,2018-04-21,42.92169428812179,42.42845712192376
14183,3,Riana  Brennan,College of Charleston,South Carolina,1765,2018-04-21,42.92169428812179,43.41493145431982
14184,3,Kennedy Madison,College of Charleston,South Carolina,1765,2018-04-21,42.92169428812179,43.41493145431982
14185,2,Shannon Williams,South Carolina,College of Charleston,1765,2018-04-21,39.32113261497082,39.79798653060363
14186,2,Ali Denney,South Carolina,College of Charleston,1765,2018-04-21,39.32113261497082,39.79798653060363
14187,2,Mckala Rhodes,South Carolina,College of Charleston,1765,2018-04-21,39.32113261497082,38.84427869933801
14188,2,Devon Rachel,South Carolina,College of Charleston,1765,2018-04-21,39.32113261497082,38.84427869933801
14189,1,Cadie Bates,South Carolina,College of Charleston,1765,2018-04-21,39.43284927787918,39.909703193511994
14190,1,Katie Smith,South Carolina,College of Charleston,1765,2018-04-21,39.43284927787918,39.909703193511994
14191,1,Katja Ehlers,South Carolina,College of Charleston,1765,2018-04-21,39.43284927787918,38.95599536224637
14192,1,Krissy Mummey,South Carolina,College of Charleston,1765,2018-04-21,39.43284927787918,38.95599536224637
14193,1,Victoria Paranagua,LSU,Florida State,1766,2018-04-21,40.873562798542146,40.48783785448042
14194,1,Vanessa Freire,LSU,Florida State,1766,2018-04-21,40.873562798542146,40.48783785448042
14195,1,Claire Coppola,LSU,Florida State,1766,2018-04-21,40.873562798542146,41.259287742603874
14196,1,Kristen Nuss,LSU,Florida State,1766,2018-04-21,40.873562798542146,41.259287742603874
14197,2,Katie Horton,Florida State,LSU,1766,2018-04-21,46.197083194756146,46.58280813881787
14198,2,Hailey Luke,Florida State,LSU,1766,2018-04-21,46.197083194756146,46.58280813881787
14199,2,Haleigh Nelson,Florida State,LSU,1766,2018-04-21,46.197083194756146,45.81135825069442
14200,2,Mandi Orellana,Florida State,LSU,1766,2018-04-21,46.197083194756146,45.81135825069442
14201,3,Macy Jerger,Florida State,LSU,1766,2018-04-21,42.10884841138309,42.49457335544482
14202,3,Sara Putt,Florida State,LSU,1766,2018-04-21,42.10884841138309,42.49457335544482
14203,3,Olivia Powers,Florida State,LSU,1766,2018-04-21,42.10884841138309,41.72312346732137
14204,3,Hunter Domanski,Florida State,LSU,1766,2018-04-21,42.10884841138309,41.72312346732137
14205,4,Brooke Kuhlman,Florida State,LSU,1766,2018-04-21,46.49765574831024,46.894304255918954
14206,4,Molly McBain,Florida State,LSU,1766,2018-04-21,46.49765574831024,46.894304255918954
14207,4,Emmy Allen,Florida State,LSU,1766,2018-04-21,46.49765574831024,46.10100724070153
14208,4,Megan Davenport,Florida State,LSU,1766,2018-04-21,46.49765574831024,46.10100724070153
14209,5,Francesca Goncalves,Florida State,LSU,1766,2018-04-21,39.258764229250424,39.64448917331215
14210,5,Eva Torruella,Florida State,LSU,1766,2018-04-21,39.258764229250424,39.64448917331215
14211,5,Riley Young,Florida State,LSU,1766,2018-04-21,39.258764229250424,38.873039285188696
14212,5,Maddie Ligon,Florida State,LSU,1766,2018-04-21,39.258764229250424,38.873039285188696
14213,1,Cadie Bates,South Carolina,College of Charleston,1767,2018-04-21,39.909703193511994,40.371153180611955
14214,1,Katie Smith,South Carolina,College of Charleston,1767,2018-04-21,39.909703193511994,40.371153180611955
14215,1,Katja Ehlers,South Carolina,College of Charleston,1767,2018-04-21,39.909703193511994,39.44825320641202
14216,1,Krissy Mummey,South Carolina,College of Charleston,1767,2018-04-21,39.909703193511994,39.44825320641202
14217,2,Shannon Williams,South Carolina,College of Charleston,1767,2018-04-21,39.79798653060363,40.25943651770359
14218,2,Ali Denney,South Carolina,College of Charleston,1767,2018-04-21,39.79798653060363,40.25943651770359
14219,2,Mckala Rhodes,South Carolina,College of Charleston,1767,2018-04-21,39.79798653060363,39.33653654350366
14220,2,Devon Rachel,South Carolina,College of Charleston,1767,2018-04-21,39.79798653060363,39.33653654350366
14221,3,Carly Schneider,College of Charleston,South Carolina,1767,2018-04-21,42.42845712192376,41.951603206290955
14222,3,Julia Mannisto,College of Charleston,South Carolina,1767,2018-04-21,42.42845712192376,41.951603206290955
14223,3,Riana  Brennan,College of Charleston,South Carolina,1767,2018-04-21,42.42845712192376,42.90531103755657
14224,3,Kennedy Madison,College of Charleston,South Carolina,1767,2018-04-21,42.42845712192376,42.90531103755657
14225,4,Leah Perri,South Carolina,College of Charleston,1767,2018-04-21,45.78416938324986,46.231117181186285
14226,4,Macie Tendrich,South Carolina,College of Charleston,1767,2018-04-21,45.78416938324986,46.231117181186285
14227,4,Allison Beckman,South Carolina,College of Charleston,1767,2018-04-21,45.78416938324986,45.337221585313436
14228,4,Lauren Freed,South Carolina,College of Charleston,1767,2018-04-21,45.78416938324986,45.337221585313436
14229,5,Caroline Skaff,College of Charleston,South Carolina,1767,2018-04-21,37.75779594672494,37.187365818301565
14230,5,Jess Vastine,College of Charleston,South Carolina,1767,2018-04-21,37.75779594672494,37.187365818301565
14231,5,Logan Manusky,College of Charleston,South Carolina,1767,2018-04-21,37.75779594672494,38.32822607514832
14232,5,Taylor Foley,College of Charleston,South Carolina,1767,2018-04-21,37.75779594672494,38.32822607514832
14233,2,Madalyn Roh,Pepperdine,Saint Mary's,1770,2018-04-21,39.22218132167659,39.73286699156772
14234,2,Brook Bauer,Pepperdine,Saint Mary's,1770,2018-04-21,39.22218132167659,39.73286699156772
14235,2,Lindsey Knudsen,Pepperdine,Saint Mary's,1770,2018-04-21,39.22218132167659,38.71149565178546
14236,2,Emily Bible,Pepperdine,Saint Mary's,1770,2018-04-21,39.22218132167659,38.71149565178546
14237,1,Cadie Bates,FIU,South Carolina,1774,2018-04-21,40.371153180611955,39.92420538267553
14238,1,Katie Smith,FIU,South Carolina,1774,2018-04-21,40.371153180611955,39.92420538267554
14239,1,Federica Frasca,FIU,South Carolina,1774,2018-04-21,40.371153180611955,40.81810097854838
14240,1,Margherita Bianchin,FIU,South Carolina,1774,2018-04-21,40.371153180611955,40.81810097854838
14241,4,Rio Frohoff,UAB,Tulane,1771,2018-04-21,33.26704548825436,32.77380832205633
14242,4,Gabriella Becerra,UAB,Tulane,1771,2018-04-21,33.26704548825436,32.77380832205633
14243,4,Kaylee McClure,UAB,Tulane,1771,2018-04-21,33.26704548825436,33.76028265445239
14244,4,Tressa Buckland,UAB,Tulane,1771,2018-04-21,33.26704548825436,33.76028265445239
14245,3,Carly Schneider,South Carolina,FIU,1774,2018-04-21,41.951603206290955,42.413053193390915
14246,3,Julia Mannisto,South Carolina,FIU,1774,2018-04-21,41.951603206290955,42.413053193390915
14247,3,Katie Friesen,South Carolina,FIU,1774,2018-04-21,41.951603206290955,41.49015321919099
14248,3,Dorina Klinger,South Carolina,FIU,1774,2018-04-21,41.951603206290955,41.49015321919099
14249,3,Kenzie Koerber,New Mexico,Utah,1778,2018-04-21,42.10362737929765,41.69544484427881
14250,3,Melissa Powell,New Mexico,Utah,1778,2018-04-21,42.10362737929765,41.69544484427881
14251,3,Chloe Crappell,New Mexico,Utah,1778,2018-04-21,42.10362737929765,42.511809914316494
14252,3,Yasmin Tan,New Mexico,Utah,1778,2018-04-21,42.10362737929765,42.511809914316494
14253,2,Bailey Choy,New Mexico,Utah,1778,2018-04-21,43.48725714066751,43.066882491374955
14254,2,Tawnee Luafalemana,New Mexico,Utah,1778,2018-04-21,43.48725714066751,43.066882491374955
14255,2,Eastyn Baleto,New Mexico,Utah,1778,2018-04-21,43.48725714066751,43.90763178996006
14256,2,Lauren Twitty,New Mexico,Utah,1778,2018-04-21,43.48725714066751,43.90763178996006
14257,1,Adore Anae,Utah,New Mexico,1778,2018-04-21,39.89660609918778,40.329883294938966
14258,1,Dani Barton,Utah,New Mexico,1778,2018-04-21,39.89660609918778,40.329883294938966
14259,1,Maddie Irwin,Utah,New Mexico,1778,2018-04-21,39.89660609918778,39.4633289034366
14260,1,Erin Martin,Utah,New Mexico,1778,2018-04-21,39.89660609918778,39.4633289034366
14261,5,Quinci Birker,Stetson,Jacksonville,1779,2018-04-21,36.835664416086296,37.268941611837484
14262,5,Rebecca Ingram,Stetson,Jacksonville,1779,2018-04-21,36.835664416086296,37.268941611837484
14263,5,Savannah Siegrist,Stetson,Jacksonville,1779,2018-04-21,36.835664416086296,36.40238722033511
14264,5,Shelby Babowicz,Stetson,Jacksonville,1779,2018-04-21,36.835664416086296,36.40238722033511
14265,4,Lauren Durham,Stetson,Jacksonville,1779,2018-04-21,49.5402826797387,50.00173266683866
14266,4,Julie Varga,Stetson,Jacksonville,1779,2018-04-21,49.5402826797387,50.00173266683866
14267,4,Shaylee Befus,Stetson,Jacksonville,1779,2018-04-21,49.5402826797387,49.078832692638734
14268,4,Bethany Salapek,Stetson,Jacksonville,1779,2018-04-21,49.5402826797387,49.078832692638734
14269,3,Rachel Noble,Stetson,Jacksonville,1779,2018-04-21,48.426280781872755,48.84665543116531
14270,3,Samantha Harris,Stetson,Jacksonville,1779,2018-04-21,48.426280781872755,48.84665543116531
14271,3,Mackenzie Swan,Stetson,Jacksonville,1779,2018-04-21,48.426280781872755,48.00590613258019
14272,3,Cristina Finan,Stetson,Jacksonville,1779,2018-04-21,48.426280781872755,48.00590613258019
14273,1,Darby Dunn,Stetson,Jacksonville,1779,2018-04-21,43.2039583793063,43.61214091432514
14274,1,Sammee Thomas,Stetson,Jacksonville,1779,2018-04-21,43.2039583793063,43.61214091432514
14275,1,Morgan Dees,Stetson,Jacksonville,1779,2018-04-21,43.2039583793063,42.795775844287455
14276,1,Katie Krawczyk,Stetson,Jacksonville,1779,2018-04-21,43.2039583793063,42.795775844287455
14277,2,Sunniva Helland-Hansen,Stetson,Jacksonville,1779,2018-04-21,24.413938706624535,25.539237223252773
14278,2,Carly Perales,Stetson,Jacksonville,1779,2018-04-21,24.413938706624535,25.539237223252773
14279,2,Mallory Mattingly,Stetson,Jacksonville,1779,2018-04-21,24.413938706624535,23.288640189996293
14280,2,Kendall Murr,Stetson,Jacksonville,1779,2018-04-21,24.413938706624535,23.288640189996293
14281,1,Carina Hoff,UNF,FGCU,1780,2018-04-21,41.917029338511355,42.33740398780391
14282,1,Courtney Miller,UNF,FGCU,1780,2018-04-21,41.917029338511355,42.33740398780391
14283,1,Amanda Carroll,UNF,FGCU,1780,2018-04-21,41.917029338511355,41.4966546892188
14284,1,Mackenzie Allen,UNF,FGCU,1780,2018-04-21,41.917029338511355,41.4966546892188
14285,2,Taryn Griffey,UNF,FGCU,1780,2018-04-21,20.66884361388279,21.865212616222646
14286,2,Chaney Howard,UNF,FGCU,1780,2018-04-21,20.66884361388279,21.865212616222646
14287,2,Karissa Rhoades,UNF,FGCU,1780,2018-04-21,20.66884361388279,19.47247461154293
14288,2,Katherine Puisis,UNF,FGCU,1780,2018-04-21,20.66884361388279,19.47247461154293
14289,2,Shannon Williams,South Carolina,FIU,1774,2018-04-21,40.25943651770359,40.70638431564001
14290,2,Ali Denney,South Carolina,FIU,1774,2018-04-21,40.25943651770359,40.70638431564001
14291,2,Lina Bernier,South Carolina,FIU,1774,2018-04-21,40.25943651770359,39.81248871976717
14292,2,Erika Zembyla,South Carolina,FIU,1774,2018-04-21,40.25943651770359,39.81248871976717
14293,5,Mallory Waggoner,UNF,FGCU,1780,2018-04-21,35.465816643949935,35.91276444188636
14294,5,Casey Justice,UNF,FGCU,1780,2018-04-21,35.465816643949935,35.91276444188636
14295,5,Kaitlan Krivdo,UNF,FGCU,1780,2018-04-21,35.465816643949935,35.018868846013504
14296,5,Courtney VanLiew,UNF,FGCU,1780,2018-04-21,35.465816643949935,35.018868846013504
14297,4,Madilyn McCarty,UNF,FGCU,1780,2018-04-21,48.54283956857313,49.489853858032525
14298,4,Nicole DeBolt,UNF,FGCU,1780,2018-04-21,48.54283956857313,49.489853858032525
14299,4,Snowy Burnam,UNF,FGCU,1780,2018-04-21,48.54283956857313,47.595825279113704
14300,4,Kayla Whetstone,UNF,FGCU,1780,2018-04-21,48.54283956857313,47.595825279113704
14301,1,Morgan Dees,Jacksonville,Mercer,1781,2018-04-21,42.795775844287455,43.19242435189617
14302,1,Katie Krawczyk,Jacksonville,Mercer,1781,2018-04-21,42.795775844287455,43.19242435189617
14303,1,Sophie Peel,Jacksonville,Mercer,1781,2018-04-21,42.795775844287455,42.399127336678745
14304,1,Kacy Ogden,Jacksonville,Mercer,1781,2018-04-21,42.795775844287455,42.399127336678745
14305,2,Lauren Petersen,Mercer,Jacksonville,1781,2018-04-21,22.021200701944817,20.89590218531658
14306,2,Mallory Mattingly,Mercer,Jacksonville,1781,2018-04-21,22.021200701944817,20.89590218531658
14307,2,Amber Gibson,Mercer,Jacksonville,1781,2018-04-21,22.021200701944817,23.146499218573055
14308,2,Gracie Garanich,Mercer,Jacksonville,1781,2018-04-21,22.021200701944817,23.146499218573055
14309,4,Laura Gauta,Utah,New Mexico,1778,2018-04-21,45.58783005035629,45.99601258537513
14310,4,Berkeley Oblad,Utah,New Mexico,1778,2018-04-21,45.58783005035629,45.99601258537513
14311,4,Carly Beddingfield,Utah,New Mexico,1778,2018-04-21,45.58783005035629,45.17964751533744
14312,4,Mercedes Pacheco,Utah,New Mexico,1778,2018-04-21,45.58783005035629,45.17964751533744
14313,5,Brianna Doehrmann,Utah,New Mexico,1778,2018-04-21,37.910360914186974,38.31854344920582
14314,5,Lauren Sproule,Utah,New Mexico,1778,2018-04-21,37.910360914186974,38.31854344920582
14315,5,Kayla Long,Utah,New Mexico,1778,2018-04-21,37.910360914186974,37.50217837916813
14316,5,Abbey Wilson,Utah,New Mexico,1778,2018-04-21,37.910360914186974,37.50217837916813
14317,3,Brittany Pase,FGCU,UNF,1780,2018-04-21,47.09910799024871,46.665830794497516
14318,3,Callie Workman,FGCU,UNF,1780,2018-04-21,47.09910799024871,46.66583079449752
14319,3,Giovanna Borgiotti,FGCU,UNF,1780,2018-04-21,47.09910799024871,47.5323851859999
14320,3,Ashley Glickert,FGCU,UNF,1780,2018-04-21,47.09910799024871,47.5323851859999
14321,5,Riley Young,LSU,FAU,1777,2018-04-21,38.873039285188696,39.24840773749752
14322,5,Maddie Ligon,LSU,FAU,1777,2018-04-21,38.873039285188696,39.24840773749752
14323,5,Brittany Pellitteri,LSU,FAU,1777,2018-04-21,38.873039285188696,38.497670832879884
14324,5,Julia Lewkowicz,LSU,FAU,1777,2018-04-21,38.873039285188696,38.497670832879884
14325,4,Emmy Allen,LSU,FAU,1777,2018-04-21,46.10100724070153,46.486732184763255
14326,4,Megan Davenport,LSU,FAU,1777,2018-04-21,46.10100724070153,46.486732184763255
14327,4,Nicole Navarro,LSU,FAU,1777,2018-04-21,46.10100724070153,45.7152822966398
14328,4,Kaila Dorish,LSU,FAU,1777,2018-04-21,46.10100724070153,45.7152822966398
14329,4,Leah Perri,South Carolina,FIU,1774,2018-04-21,46.231117181186285,46.66439437693748
14330,4,Macie Tendrich,South Carolina,FIU,1774,2018-04-21,46.231117181186285,46.66439437693748
14331,4,Mariana Dal Pozzo,South Carolina,FIU,1774,2018-04-21,46.231117181186285,45.7978399854351
14332,4,Taija Thomas,South Carolina,FIU,1774,2018-04-21,46.231117181186285,45.7978399854351
14333,5,Caroline Skaff,FIU,South Carolina,1774,2018-04-21,37.187365818301565,36.63819552096617
14334,5,Jess Vastine,FIU,South Carolina,1774,2018-04-21,37.187365818301565,36.63819552096617
14335,5,Natalia Giron,FIU,South Carolina,1774,2018-04-21,37.187365818301565,37.736536115636966
14336,5,Estefanie  Bethancourt,FIU,South Carolina,1774,2018-04-21,37.187365818301565,37.736536115636966
14337,3,Veronica Nederend,Pacific,LMU,1775,2018-04-21,40.252971899479896,39.8196947037287
14338,3,Emma Doud,Pacific,LMU,1775,2018-04-21,40.252971899479896,39.8196947037287
14339,3,Katrin Gotterba,Pacific,LMU,1775,2018-04-21,40.252971899479896,40.686249095231084
14340,3,Alex Holt,Pacific,LMU,1775,2018-04-21,40.252971899479896,40.686249095231084
14341,2,Sara Kovac,LMU,Pacific,1775,2018-04-21,36.812110750159206,37.23248539945176
14342,2,Jessie Prichard,LMU,Pacific,1775,2018-04-21,36.812110750159206,37.23248539945177
14343,2,Roni Long,LMU,Pacific,1775,2018-04-21,36.812110750159206,36.39173610086665
14344,2,Hanne De Schrijver,LMU,Pacific,1775,2018-04-21,36.812110750159206,36.39173610086665
14345,4,Bozena Culo,LMU,Pacific,1775,2018-04-21,42.817457477172894,43.22564001219173
14346,4,Maddie  Leiphardt,LMU,Pacific,1775,2018-04-21,42.817457477172894,43.22564001219173
14347,4,Emily Baptista,LMU,Pacific,1775,2018-04-21,42.817457477172894,42.40927494215405
14348,4,Maycie LaBass,LMU,Pacific,1775,2018-04-21,42.817457477172894,42.40927494215405
14349,1,Kaylie Mchugh,Tulane,College of Charleston,1776,2018-04-21,36.10723237209057,36.56868235919054
14350,1,Madeline Mertz,Tulane,College of Charleston,1776,2018-04-21,36.10723237209057,36.56868235919054
14351,1,Katja Ehlers,Tulane,College of Charleston,1776,2018-04-21,36.10723237209057,35.6457823849906
14352,1,Krissy Mummey,Tulane,College of Charleston,1776,2018-04-21,36.10723237209057,35.6457823849906
14353,1,McKayla Ferris,LMU,Pacific,1775,2018-04-21,41.949992441855024,42.37036709114758
14354,1,Savannah  Slattery,LMU,Pacific,1775,2018-04-21,41.949992441855024,42.37036709114758
14355,1,Andie Shelton,LMU,Pacific,1775,2018-04-21,41.949992441855024,41.52961779256247
14356,1,Skylar Wine,LMU,Pacific,1775,2018-04-21,41.949992441855024,41.52961779256247
14357,3,Lauren Orlich,Tulane,College of Charleston,1776,2018-04-21,38.30141003520563,38.81209570509675
14358,3,Anna Chin,Tulane,College of Charleston,1776,2018-04-21,38.30141003520563,38.81209570509675
14359,3,Riana  Brennan,Tulane,College of Charleston,1776,2018-04-21,38.30141003520563,37.7907243653145
14360,3,Kennedy Madison,Tulane,College of Charleston,1776,2018-04-21,38.30141003520563,37.7907243653145
14361,4,Rio Frohoff,College of Charleston,Tulane,1776,2018-04-21,32.77380832205633,32.296954406423524
14362,4,Gabriella Becerra,College of Charleston,Tulane,1776,2018-04-21,32.77380832205633,32.296954406423524
14363,4,Allison Beckman,College of Charleston,Tulane,1776,2018-04-21,32.77380832205633,33.25066223768914
14364,4,Lauren Freed,College of Charleston,Tulane,1776,2018-04-21,32.77380832205633,33.25066223768914
14365,5,Ashley Delgado,Tulane,College of Charleston,1776,2018-04-21,44.5419089093373,44.98885670727373
14366,5,Addison Hermstad,Tulane,College of Charleston,1776,2018-04-21,44.5419089093373,44.98885670727373
14367,5,Logan Manusky,Tulane,College of Charleston,1776,2018-04-21,44.5419089093373,44.09496111140088
14368,5,Taylor Foley,Tulane,College of Charleston,1776,2018-04-21,44.5419089093373,44.09496111140088
14369,1,Claire Coppola,LSU,FAU,1777,2018-04-21,41.259287742603874,41.634656194912694
14370,1,Kristen Nuss,LSU,FAU,1777,2018-04-21,41.259287742603874,41.634656194912694
14371,1,Carly Scarborough,LSU,FAU,1777,2018-04-21,41.259287742603874,40.883919290295054
14372,1,Amanda Silva,LSU,FAU,1777,2018-04-21,41.259287742603874,40.883919290295054
14373,2,Haleigh Nelson,FAU,LSU,1777,2018-04-21,45.81135825069442,45.4359897983856
14374,2,Mandi Orellana,FAU,LSU,1777,2018-04-21,45.81135825069442,45.4359897983856
14375,2,Gabrielle Dischler,FAU,LSU,1777,2018-04-21,45.81135825069442,46.18672670300324
14376,2,Jessalyn Kinlaw,FAU,LSU,1777,2018-04-21,45.81135825069442,46.18672670300323
14377,2,Tarin Mergener,Tulane,College of Charleston,1776,2018-04-21,40.31645694710425,40.77790693420421
14378,2,Lan Nguyen,Tulane,College of Charleston,1776,2018-04-21,40.31645694710425,40.77790693420421
14379,2,Mckala Rhodes,Tulane,College of Charleston,1776,2018-04-21,40.31645694710425,39.855006960004275
14380,2,Devon Rachel,Tulane,College of Charleston,1776,2018-04-21,40.31645694710425,39.855006960004275
14381,3,Olivia Powers,LSU,FAU,1777,2018-04-21,41.72312346732137,42.0984919196302
14382,3,Hunter Domanski,LSU,FAU,1777,2018-04-21,41.72312346732137,42.0984919196302
14383,3,Erica Brok,LSU,FAU,1777,2018-04-21,41.72312346732137,41.34775501501256
14384,3,Mackenzie Morris,LSU,FAU,1777,2018-04-21,41.72312346732137,41.34775501501256
14385,5,Kaitlan Krivdo,Jacksonville,FGCU,1808,2018-04-22,35.018868846013504,34.585591650262316
14386,5,Courtney VanLiew,Jacksonville,FGCU,1808,2018-04-22,35.018868846013504,34.585591650262316
14387,5,Savannah Siegrist,Jacksonville,FGCU,1808,2018-04-22,35.018868846013504,35.45214604176469
14388,5,Shelby Babowicz,Jacksonville,FGCU,1808,2018-04-22,35.018868846013504,35.45214604176469
14389,2,Katie Horton,Florida State,LSU,1811,2018-04-22,46.58280813881787,46.958176591126694
14390,2,Hailey Luke,Florida State,LSU,1811,2018-04-22,46.58280813881787,46.958176591126694
14391,2,Haleigh Nelson,Florida State,LSU,1811,2018-04-22,46.58280813881787,46.207439686509055
14392,2,Mandi Orellana,Florida State,LSU,1811,2018-04-22,46.58280813881787,46.207439686509055
14393,5,Danielle Wheeler,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,47.93168443921247,48.44237010910359
14394,5,Mikayla Vivens,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,47.93168443921247,48.44237010910359
14395,5,Jenna Krenek,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,47.93168443921247,47.420998769321336
14396,5,Naomi Overstreet,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,47.93168443921247,47.420998769321336
14397,4,Kali Fluke,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,26.485796200712908,27.94005835662888
14398,4,Brennan Miller,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,26.485796200712908,27.94005835662888
14399,4,Kayla Walker,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,26.485796200712908,25.03153404479694
14400,4,Maya Daukas,Houston Baptist,Texas A&M; Corpus Christi,1810,2018-04-22,26.485796200712908,25.03153404479694
