,date,compID,location,playerid,position,primary position,college,division,result,mu,sigma
7905,2018-04-27,1835,"Stanford, Ca",178,2,2,Washington,DI,1,55.810975843042655,3.4311237207134124
7906,2018-04-28,1839,"Stanford, Ca",178,2,2,Washington,DI,0,55.619719082333795,3.3058101905048596
7907,2018-03-02,888,"Tucson, Az",177,3,3,Washington,DI,1,29.682440782571856,7.674404547704418
7908,2018-03-02,891,"Tucson, AZ",177,3,3,Washington,DI,0,26.78457325884653,7.094884222730314
7909,2018-03-03,927,"Tucson, AZ",177,3,3,Washington,DI,1,30.309018383894006,6.621026547374259
7910,2018-03-22,1225,"Long Beach, Ca",177,3,3,Washington,DI,0,29.738124340356276,6.334765750661177
7911,2018-03-24,1266,"Ocean Park, Ca",177,3,3,Washington,DI,1,35.32657143500995,5.765950399194414
7912,2018-03-24,1273,"Ocean Park, Ca",177,3,3,Washington,DI,0,34.384891953413906,5.464245126687381
7913,2018-03-25,1312,"Ocean Park, Ca",177,3,3,Washington,DI,0,34.21438650497499,5.278472104516269
7914,2018-03-25,1320,"Ocean Park, Ca",177,3,3,Washington,DI,0,32.544251814848664,4.964184702450978
7915,2018-03-29,1348,"Seattle, Wa",177,3,3,Washington,DI,1,33.65299240172665,4.8443294945525555
7916,2018-03-30,1391,"Seattle, Wa",177,3,3,Washington,DI,1,34.39538673475777,4.776494348486262
7917,2018-03-30,1392,"Seattle, Wa",177,3,3,Washington,DI,1,35.31653757381628,4.675115250921601
7918,2018-04-07,1506,"Honolulu, Hi",177,3,3,Washington,DI,1,38.00816389419438,4.394258599581654
7919,2018-04-07,1512,"Honolulu, Hi",177,3,3,Washington,DI,1,38.65342844310335,4.359631653552153
7920,2018-04-07,1517,"Honolulu, Hi",177,3,3,Washington,DI,1,43.014349575963074,4.073806975491052
7921,2018-04-08,1574,"Honolulu, Hi",177,3,3,Washington,DI,1,44.0205712244177,3.9626333655717976
7922,2018-04-08,1585,"Honolulu, Hi",177,3,3,Washington,DI,0,43.8703750581866,3.8387961339818686
7923,2018-04-14,1630,"Seattle, Wa",177,3,3,Washington,DI,0,44.179165224477444,3.7849604180882164
7924,2018-04-14,1664,"Seattle, Wa",177,3,3,Washington,DI,1,45.05092018520599,3.7062937697131835
7925,2018-04-15,1673,"Seattle, Wa",177,3,3,Washington,DI,1,45.553779755893686,3.7060073500066966
7926,2018-04-15,1686,"Seattle, Wa",177,3,3,Washington,DI,1,46.40100965929405,3.628935531223646
7927,2018-04-20,1752,"Boise, Id",177,3,3,Washington,DI,1,46.930389290557834,3.6195812256903674
7928,2018-04-21,1789,"Boise, Id",177,3,3,Washington,DI,1,47.45833448529721,3.6106566300168605
7929,2018-04-26,1821,"Stanford, Ca",177,3,3,Washington,DI,0,45.85012891145209,3.440473716212505
7930,2018-04-27,1827,"Stanford, Ca",177,3,3,Washington,DI,1,46.85739297284194,3.3559715108916524
7931,2018-04-27,1835,"Stanford, Ca",177,3,3,Washington,DI,1,47.76922577452942,3.28034037231287
7932,2018-04-28,1839,"Stanford, Ca",177,3,3,Washington,DI,1,48.56940766796309,3.2201857246117966
7933,2018-03-02,888,"Tucson, Az",183,3,3,Washington,DI,1,29.682440782571856,7.674404547704418
7934,2018-03-02,891,"Tucson, AZ",183,3,3,Washington,DI,0,26.78457325884653,7.094884222730314
7935,2018-03-03,927,"Tucson, AZ",183,3,3,Washington,DI,1,30.309018383894,6.621026547374259
7936,2018-03-22,1225,"Long Beach, Ca",183,3,3,Washington,DI,0,29.738124340356272,6.334765750661177
7937,2018-03-24,1266,"Ocean Park, Ca",183,3,3,Washington,DI,1,35.32657143500995,5.765950399194414
7938,2018-03-24,1273,"Ocean Park, Ca",183,3,3,Washington,DI,0,34.384891953413906,5.464245126687381
7939,2018-03-25,1312,"Ocean Park, Ca",183,3,3,Washington,DI,0,34.21438650497499,5.278472104516269
7940,2018-03-25,1320,"Ocean Park, Ca",183,3,3,Washington,DI,0,32.544251814848664,4.964184702450978
7941,2018-03-29,1348,"Seattle, Wa",183,3,3,Washington,DI,1,33.65299240172665,4.8443294945525555
7942,2018-03-30,1391,"Seattle, Wa",183,3,3,Washington,DI,1,34.39538673475777,4.776494348486262
7943,2018-03-30,1392,"Seattle, Wa",183,3,3,Washington,DI,1,35.31653757381628,4.675115250921601
7944,2018-04-07,1506,"Honolulu, Hi",183,3,3,Washington,DI,1,38.00816389419438,4.394258599581654
7945,2018-04-07,1512,"Honolulu, Hi",183,3,3,Washington,DI,1,38.65342844310335,4.359631653552153
7946,2018-04-07,1517,"Honolulu, Hi",183,3,3,Washington,DI,1,43.01434957596306,4.073806975491052
7947,2018-04-08,1574,"Honolulu, Hi",183,3,3,Washington,DI,1,44.02057122441769,3.9626333655717976
7948,2018-04-08,1585,"Honolulu, Hi",183,3,3,Washington,DI,0,43.87037505818658,3.8387961339818686
7949,2018-04-14,1630,"Seattle, Wa",183,3,3,Washington,DI,0,44.17916522447742,3.7849604180882164
7950,2018-04-14,1664,"Seattle, Wa",183,3,3,Washington,DI,1,45.050920185205975,3.7062937697131835
7951,2018-04-15,1673,"Seattle, Wa",183,3,3,Washington,DI,1,45.55377975589368,3.7060073500066966
7952,2018-04-15,1686,"Seattle, Wa",183,3,3,Washington,DI,1,46.40100965929404,3.628935531223646
7953,2018-04-20,1752,"Boise, Id",183,3,3,Washington,DI,1,46.93038929055783,3.6195812256903674
7954,2018-04-21,1789,"Boise, Id",183,3,3,Washington,DI,1,47.45833448529721,3.6106566300168605
7955,2018-04-26,1821,"Stanford, Ca",183,3,3,Washington,DI,0,45.85012891145209,3.440473716212505
7956,2018-04-27,1827,"Stanford, Ca",183,3,3,Washington,DI,1,46.85739297284194,3.3559715108916524
7957,2018-04-27,1835,"Stanford, Ca",183,3,3,Washington,DI,1,47.76922577452942,3.28034037231287
7958,2018-04-28,1839,"Stanford, Ca",183,3,3,Washington,DI,1,48.56940766796309,3.2201857246117966
7959,2018-03-02,888,"Tucson, Az",1976,4,4,Washington,DI,0,23.02346441554183,7.829819830101649
7960,2018-03-02,891,"Tucson, AZ",1976,4,4,Washington,DI,0,21.985062115825524,7.474322350580098
7961,2018-03-03,927,"Tucson, AZ",1976,4,4,Washington,DI,1,25.006431491712444,6.998705453686521
7962,2018-03-22,1225,"Long Beach, Ca",1976,4,4,Washington,DI,0,24.12922691231654,6.679761931145789
7963,2018-03-24,1266,"Ocean Park, Ca",1976,4,4,Washington,DI,0,22.887610991348488,6.298393860328771
7964,2018-03-24,1273,"Ocean Park, Ca",1976,5,4,Washington,DI,0,22.755396852349918,6.217484759177535
7965,2018-03-25,1312,"Ocean Park, Ca",1976,4,4,Washington,DI,0,22.849599808152895,6.123546120163238
7966,2018-03-25,1320,"Ocean Park, Ca",1976,4,4,Washington,DI,0,22.533103579163193,5.9211793187805855
7967,2018-03-29,1348,"Seattle, Wa",1976,4,4,Washington,DI,1,24.46053649259868,5.653684638847791
7968,2018-03-30,1391,"Seattle, Wa",1976,4,4,Washington,DI,1,26.31629597372545,5.388030406529991
7969,2018-03-30,1392,"Seattle, Wa",1976,4,4,Washington,DI,1,27.40960887113731,5.2093667147574445
7970,2018-04-07,1506,"Honolulu, Hi",1976,4,4,Washington,DI,1,30.082254330711297,4.86296460897801
7971,2018-04-07,1512,"Honolulu, Hi",1976,4,4,Washington,DI,1,31.128430967381377,4.7470840005691395
7972,2018-04-07,1517,"Honolulu, Hi",1976,4,4,Washington,DI,0,31.18571928291536,4.664747695000956
7973,2018-04-08,1574,"Honolulu, Hi",1976,4,4,Washington,DI,1,32.628645357053415,4.452494472003836
7974,2018-04-08,1585,"Honolulu, Hi",1976,4,4,Washington,DI,0,32.67615954125003,4.373748813941125
7975,2018-04-14,1630,"Seattle, Wa",1976,5,4,Washington,DI,0,31.51653617897378,4.207378884953243
7976,2018-04-14,1664,"Seattle, Wa",1976,5,4,Washington,DI,0,31.43097264469235,4.166086854196614
7977,2018-04-15,1673,"Seattle, Wa",1976,5,4,Washington,DI,1,31.971861100311475,4.081890704443215
7978,2018-04-15,1686,"Seattle, Wa",1976,5,4,Washington,DI,0,31.366748377648623,3.9750359990606046
7979,2018-04-20,1752,"Boise, Id",1976,5,4,Washington,DI,0,29.998268460129538,3.842241817727395
7980,2018-04-21,1789,"Boise, Id",1976,5,4,Washington,DI,1,31.21594315374643,3.720321292343881
7981,2018-04-26,1821,"Stanford, Ca",1976,5,4,Washington,DI,0,31.227154217579354,3.706946647452365
7982,2018-04-27,1827,"Stanford, Ca",1976,5,4,Washington,DI,0,30.891001639876976,3.6273378049792884
7983,2018-04-27,1835,"Stanford, Ca",1976,5,4,Washington,DI,1,32.61487677988032,3.491090402327842
7984,2018-04-28,1839,"Stanford, Ca",1976,5,4,Washington,DI,0,32.5881776833191,3.4684936872842593
7985,2018-03-02,888,"Tucson, Az",184,4,4,Washington,DI,0,23.02346441554183,7.829819830101649
7986,2018-03-02,891,"Tucson, AZ",184,4,4,Washington,DI,0,21.985062115825524,7.474322350580098
7987,2018-03-03,927,"Tucson, AZ",184,4,4,Washington,DI,1,25.006431491712444,6.998705453686521
7988,2018-03-22,1225,"Long Beach, Ca",184,4,4,Washington,DI,0,24.12922691231654,6.679761931145789
7989,2018-03-24,1266,"Ocean Park, Ca",184,4,4,Washington,DI,0,22.887610991348488,6.298393860328771
7990,2018-03-24,1273,"Ocean Park, Ca",184,5,4,Washington,DI,0,22.755396852349918,6.217484759177535
7991,2018-03-25,1312,"Ocean Park, Ca",184,4,4,Washington,DI,0,22.849599808152895,6.123546120163238
7992,2018-03-25,1320,"Ocean Park, Ca",184,4,4,Washington,DI,0,22.533103579163193,5.9211793187805855
7993,2018-03-29,1348,"Seattle, Wa",184,4,4,Washington,DI,1,24.46053649259868,5.653684638847791
7994,2018-03-30,1391,"Seattle, Wa",184,4,4,Washington,DI,1,26.31629597372545,5.388030406529991
7995,2018-03-30,1392,"Seattle, Wa",184,4,4,Washington,DI,1,27.40960887113731,5.2093667147574445
7996,2018-04-07,1506,"Honolulu, Hi",184,4,4,Washington,DI,1,30.082254330711297,4.86296460897801
7997,2018-04-07,1512,"Honolulu, Hi",184,4,4,Washington,DI,1,31.128430967381377,4.7470840005691395
7998,2018-04-07,1517,"Honolulu, Hi",184,4,4,Washington,DI,0,31.18571928291536,4.664747695000956
7999,2018-04-08,1574,"Honolulu, Hi",184,4,4,Washington,DI,1,32.628645357053415,4.452494472003836
8000,2018-04-08,1585,"Honolulu, Hi",184,4,4,Washington,DI,0,32.67615954125003,4.373748813941125
8001,2018-04-14,1630,"Seattle, Wa",184,4,4,Washington,DI,0,32.78658529711093,4.312270448033913
8002,2018-04-14,1664,"Seattle, Wa",184,4,4,Washington,DI,0,33.02429427629145,4.2876487855897585
8003,2018-04-15,1673,"Seattle, Wa",184,4,4,Washington,DI,1,33.842899721399405,4.190272442784373
8004,2018-04-15,1686,"Seattle, Wa",184,4,4,Washington,DI,0,33.12287495342691,4.022703091487362
8005,2018-04-20,1752,"Boise, Id",184,4,4,Washington,DI,1,33.638641010712746,3.9717173600674545
8006,2018-04-21,1789,"Boise, Id",184,4,4,Washington,DI,1,34.11502261008124,3.9277796531399116
8007,2018-04-26,1821,"Stanford, Ca",184,4,4,Washington,DI,1,37.82632164300517,3.7101292738275675
8008,2018-04-27,1827,"Stanford, Ca",184,4,4,Washington,DI,1,38.967579398347155,3.5831631094821934
8009,2018-04-27,1835,"Stanford, Ca",184,4,4,Washington,DI,1,40.29847956214034,3.451125201864927
8010,2018-04-28,1839,"Stanford, Ca",184,4,4,Washington,DI,0,39.94721998441967,3.3519908754609857
8011,2018-03-02,888,"Tucson, Az",1304,5,5,Washington,DI,0,22.666716182111053,7.818068272359341
8012,2018-03-02,891,"Tucson, AZ",1304,5,5,Washington,DI,1,28.357298832897282,7.137273210529325
8013,2018-03-03,927,"Tucson, AZ",1304,5,5,Washington,DI,1,29.257233995059472,6.900108089604158
8014,2018-03-22,1225,"Long Beach, Ca",1304,5,5,Washington,DI,0,28.552891380451662,6.676212881637879
8015,2018-03-24,1266,"Ocean Park, Ca",1304,5,5,Washington,DI,0,24.781437319913262,6.1208499457636325
8016,2018-03-24,1273,"Ocean Park, Ca",1304,4,5,Washington,DI,0,24.82898644630748,6.021674273015992
8017,2018-03-25,1312,"Ocean Park, Ca",1304,5,5,Washington,DI,0,24.45174933177114,5.865809933326121
8018,2018-03-25,1320,"Ocean Park, Ca",1304,5,5,Washington,DI,0,23.45489813441279,5.607239536431797
8019,2018-03-29,1348,"Seattle, Wa",1304,5,5,Washington,DI,1,24.60738690678031,5.407505214613905
8020,2018-03-30,1392,"Seattle, Wa",1304,5,5,Washington,DI,1,25.09155048428342,5.303193898439327
8021,2018-04-07,1506,"Honolulu, Hi",1304,5,5,Washington,DI,0,23.703997520307503,5.109639684082449
8022,2018-04-07,1512,"Honolulu, Hi",1304,5,5,Washington,DI,1,24.90934185931578,4.949089686373185
8023,2018-04-07,1517,"Honolulu, Hi",1304,5,5,Washington,DI,0,24.61358223325305,4.848035453381443
8024,2018-04-08,1574,"Honolulu, Hi",1304,5,5,Washington,DI,0,24.019844113086066,4.728232709925555
8025,2018-04-08,1585,"Honolulu, Hi",1304,5,5,Washington,DI,0,23.7154440814567,4.639139542437931
8026,2018-04-14,1630,"Seattle, Wa",1304,4,5,Washington,DI,0,23.802174452454796,4.565515678774844
8027,2018-04-14,1664,"Seattle, Wa",1304,4,5,Washington,DI,0,24.03235512557577,4.5360924496445225
8028,2018-04-15,1673,"Seattle, Wa",1304,4,5,Washington,DI,1,24.912778625059634,4.420439988851074
8029,2018-04-15,1686,"Seattle, Wa",1304,4,5,Washington,DI,0,24.07766384474198,4.223068310496402
8030,2018-04-20,1752,"Boise, Id",1304,4,5,Washington,DI,1,24.615449757243077,4.163865353389212
8031,2018-04-21,1789,"Boise, Id",1304,4,5,Washington,DI,1,25.109302847910154,4.113037588968596
8032,2018-04-26,1821,"Stanford, Ca",1304,4,5,Washington,DI,1,29.149837734526226,3.8622413228881722
8033,2018-04-27,1827,"Stanford, Ca",1304,4,5,Washington,DI,1,30.361455748657033,3.718645323959636
8034,2018-04-27,1835,"Stanford, Ca",1304,4,5,Washington,DI,1,31.771745095741462,3.570694544331895
8035,2018-04-28,1839,"Stanford, Ca",1304,4,5,Washington,DI,0,31.374602807802244,3.460642651317798
8036,2018-03-02,888,"Tucson, Az",1308,5,5,Washington,DI,0,22.666716182111053,7.818068272359341
8037,2018-03-22,1225,"Long Beach, Ca",1308,5,5,Washington,DI,0,21.74834518908187,7.49055649760131
8038,2018-03-30,1391,"Seattle, Wa",1308,5,5,Washington,DI,1,24.207544337770123,7.013136902134633
8039,2018-03-02,889,"Lincoln, NE",1660,1,1,Missouri State,DI,0,23.36628998077773,7.74059556273822
8040,2018-03-12,1081,"Long Beach, Ca",1660,1,1,Missouri State,DI,0,23.24068546768374,7.389628817060014
8041,2018-03-14,1097,"Northridge, Ca",1660,1,1,Missouri State,DI,0,23.948433801783757,7.231439243411899
8042,2018-03-16,1116,"Bakersfield, Ca",1660,1,1,Missouri State,DI,1,26.99494744202287,6.826213135867751
8043,2018-03-17,1180,"Santa Monica, Ca",1660,1,1,Missouri State,DI,0,28.004905215339523,6.77497158951391
8044,2018-03-17,1185,"Santa Monica, Ca",1660,1,1,Missouri State,DI,0,26.35626881297085,6.2942208534104465
8045,2018-04-13,1614,"Columbia, S.C.",1660,1,1,Missouri State,DI,1,35.859596803561416,5.643184934741948
8046,2018-04-13,1615,"Columbia, S.C.",1660,1,1,Missouri State,DI,0,35.73167682028426,5.372496367120893
8047,2018-04-14,1634,"Columbia, S.C.",1660,1,1,Missouri State,DI,0,36.83160155957234,5.373070931941674
8048,2018-04-14,1648,"Columbia, S.C.",1660,1,1,Missouri State,DI,0,37.76492186376876,5.302545072995729
8049,2018-03-02,889,"Lincoln, NE",1654,1,1,Missouri State,DI,0,23.36628998077773,7.74059556273822
8050,2018-03-12,1081,"Long Beach, Ca",1654,1,1,Missouri State,DI,0,23.24068546768374,7.389628817060014
8051,2018-03-14,1097,"Northridge, Ca",1654,1,1,Missouri State,DI,0,23.948433801783757,7.231439243411899
8052,2018-03-16,1116,"Bakersfield, Ca",1654,1,1,Missouri State,DI,1,26.99494744202287,6.826213135867751
8053,2018-03-17,1180,"Santa Monica, Ca",1654,1,1,Missouri State,DI,0,28.004905215339523,6.77497158951391
8054,2018-03-17,1185,"Santa Monica, Ca",1654,1,1,Missouri State,DI,0,26.35626881297085,6.2942208534104465
8055,2018-04-13,1614,"Columbia, S.C.",1654,1,1,Missouri State,DI,1,35.859596803561416,5.643184934741948
8056,2018-04-13,1615,"Columbia, S.C.",1654,1,1,Missouri State,DI,0,35.73167682028426,5.372496367120893
8057,2018-04-14,1634,"Columbia, S.C.",1654,1,1,Missouri State,DI,0,36.83160155957234,5.373070931941674
8058,2018-04-14,1648,"Columbia, S.C.",1654,1,1,Missouri State,DI,0,37.76492186376876,5.302545072995729
8059,2018-03-02,889,"Lincoln, NE",1655,2,2,Missouri State,DI,0,22.976607634496713,7.720557304623315
8060,2018-03-12,1081,"Long Beach, Ca",1655,2,2,Missouri State,DI,0,23.45412009551247,7.548786118606825
8061,2018-03-14,1097,"Northridge, Ca",1655,2,2,Missouri State,DI,0,23.9063860436766,7.369612504611954
8062,2018-03-16,1116,"Bakersfield, Ca",1655,2,2,Missouri State,DI,0,21.167482689391818,6.829670672719983
8063,2018-03-17,1180,"Santa Monica, Ca",1655,2,2,Missouri State,DI,0,22.029754098182178,6.80594411136562
8064,2018-03-17,1185,"Santa Monica, Ca",1655,2,2,Missouri State,DI,0,22.706928260815374,6.702125752324884
8065,2018-04-13,1614,"Columbia, S.C.",1655,2,2,Missouri State,DI,0,23.484429915241925,6.640260853442472
8066,2018-04-13,1615,"Columbia, S.C.",1655,3,2,Missouri State,DI,1,25.81610960345858,6.294537509954083
8067,2018-04-14,1634,"Columbia, S.C.",1655,3,2,Missouri State,DI,0,25.925325419569607,6.143148895408166
8068,2018-04-14,1648,"Columbia, S.C.",1655,3,2,Missouri State,DI,0,26.379461718251868,6.117479161965143
8069,2018-03-02,889,"Lincoln, NE",1650,2,2,Missouri State,DI,0,22.976607634496713,7.720557304623315
8070,2018-03-12,1081,"Long Beach, Ca",1650,2,2,Missouri State,DI,0,23.45412009551247,7.548786118606825
8071,2018-03-14,1097,"Northridge, Ca",1650,2,2,Missouri State,DI,0,23.9063860436766,7.369612504611954
8072,2018-03-16,1116,"Bakersfield, Ca",1650,2,2,Missouri State,DI,0,21.167482689391818,6.829670672719983
8073,2018-03-17,1180,"Santa Monica, Ca",1650,2,2,Missouri State,DI,0,22.029754098182178,6.80594411136562
8074,2018-03-17,1185,"Santa Monica, Ca",1650,2,2,Missouri State,DI,0,22.706928260815378,6.702125752324884
8075,2018-03-02,889,"Lincoln, NE",1648,3,3,Missouri State,DI,0,19.57669630003699,7.514080168257776
8076,2018-03-02,889,"Lincoln, NE",1651,3,4,Missouri State,DI,0,19.57669630003699,7.514080168257776
8077,2018-03-12,1081,"Long Beach, Ca",1651,4,4,Missouri State,DI,0,18.979666219315778,7.2454057832832355
8078,2018-03-14,1097,"Northridge, Ca",1651,4,4,Missouri State,DI,0,18.229006512898263,6.952866866431996
8079,2018-03-16,1116,"Bakersfield, Ca",1651,4,4,Missouri State,DI,1,21.724653793674886,6.546405891254688
8080,2018-03-17,1180,"Santa Monica, Ca",1651,4,4,Missouri State,DI,0,21.184549629478777,6.286169217282819
8081,2018-03-17,1185,"Santa Monica, Ca",1651,4,4,Missouri State,DI,0,20.381765798942897,6.005029932089499
8082,2018-04-13,1614,"Columbia, S.C.",1651,4,4,Missouri State,DI,0,19.72980989839013,5.742060505689003
8083,2018-04-13,1615,"Columbia, S.C.",1651,4,4,Missouri State,DI,0,17.493237367615787,5.395748049979732
8084,2018-04-14,1634,"Columbia, S.C.",1651,4,4,Missouri State,DI,0,17.664272699282773,5.337426590895393
8085,2018-04-14,1648,"Columbia, S.C.",1651,4,4,Missouri State,DI,0,17.86313412969163,5.299391702346597
8086,2018-03-02,889,"Lincoln, NE",1657,4,3,Missouri State,DI,1,26.787614546735053,7.905731911350106
8087,2018-03-12,1081,"Long Beach, Ca",1657,3,3,Missouri State,DI,0,24.89377072802444,7.383022019172776
8088,2018-03-14,1097,"Northridge, Ca",1657,3,3,Missouri State,DI,1,28.48547126674951,6.8285484610161085
8089,2018-03-16,1116,"Bakersfield, Ca",1657,3,3,Missouri State,DI,0,25.573888818074924,6.354916232923416
8090,2018-03-17,1180,"Santa Monica, Ca",1657,3,3,Missouri State,DI,0,23.767474119571744,5.92527286901464
8091,2018-03-17,1185,"Santa Monica, Ca",1657,3,3,Missouri State,DI,0,22.546887257309002,5.584709321391455
8092,2018-04-13,1614,"Columbia, S.C.",1657,3,3,Missouri State,DI,0,22.954398410037342,5.539640750639028
8093,2018-04-13,1615,"Columbia, S.C.",1657,2,3,Missouri State,DI,0,23.394164807342122,5.4028909800747895
8094,2018-04-14,1634,"Columbia, S.C.",1657,2,3,Missouri State,DI,0,24.292832640071232,5.402440392429621
8095,2018-04-14,1648,"Columbia, S.C.",1657,2,3,Missouri State,DI,0,25.19071227088998,5.4014943691471125
8096,2018-03-02,889,"Lincoln, NE",1649,4,3,Missouri State,DI,1,26.787614546735053,7.905731911350106
8097,2018-03-12,1081,"Long Beach, Ca",1649,3,3,Missouri State,DI,0,24.89377072802444,7.383022019172776
8098,2018-03-14,1097,"Northridge, Ca",1649,3,3,Missouri State,DI,1,28.48547126674951,6.8285484610161085
8099,2018-03-16,1116,"Bakersfield, Ca",1649,3,3,Missouri State,DI,0,25.573888818074924,6.354916232923416
8100,2018-03-17,1180,"Santa Monica, Ca",1649,3,3,Missouri State,DI,0,23.767474119571744,5.92527286901464
8101,2018-03-17,1185,"Santa Monica, Ca",1649,3,3,Missouri State,DI,0,22.546887257309002,5.584709321391455
8102,2018-04-13,1614,"Columbia, S.C.",1649,3,3,Missouri State,DI,0,22.954398410037342,5.539640750639028
8103,2018-04-13,1615,"Columbia, S.C.",1649,2,3,Missouri State,DI,0,23.394164807342122,5.4028909800747895
8104,2018-04-14,1634,"Columbia, S.C.",1649,2,3,Missouri State,DI,0,24.292832640071232,5.402440392429621
8105,2018-04-14,1648,"Columbia, S.C.",1649,2,3,Missouri State,DI,0,25.19071227088998,5.4014943691471125
8106,2018-03-02,889,"Lincoln, NE",1659,5,5,Missouri State,DI,0,19.677062409059257,7.555737290190183
8107,2018-03-12,1081,"Long Beach, Ca",1659,5,5,Missouri State,DI,0,19.250436811921656,7.376349896373781
8108,2018-03-14,1097,"Northridge, Ca",1659,5,5,Missouri State,DI,1,26.145732889661872,6.673220900338555
8109,2018-03-16,1116,"Bakersfield, Ca",1659,5,5,Missouri State,DI,0,21.880617511105285,6.187837239330754
8110,2018-03-17,1180,"Santa Monica, Ca",1659,5,5,Missouri State,DI,0,20.523365677008034,5.936167318656036
8111,2018-03-17,1185,"Santa Monica, Ca",1659,5,5,Missouri State,DI,0,19.22121651174712,5.638084194784971
8112,2018-04-13,1614,"Columbia, S.C.",1659,5,5,Missouri State,DI,0,19.251576813582588,5.6265750294448935
8113,2018-04-13,1615,"Columbia, S.C.",1659,5,5,Missouri State,DI,1,21.700708983365793,5.322096019142898
8114,2018-04-14,1634,"Columbia, S.C.",1659,5,5,Missouri State,DI,0,21.460694534525395,5.213317685556656
8115,2018-04-14,1648,"Columbia, S.C.",1659,5,5,Missouri State,DI,0,21.431213660414183,5.1758563864299445
8116,2018-03-02,889,"Lincoln, NE",1661,5,5,Missouri State,DI,0,19.677062409059257,7.555737290190183
8117,2018-03-12,1081,"Long Beach, Ca",1661,5,5,Missouri State,DI,0,19.250436811921656,7.376349896373781
