,Name,Year,Height,Hometown/HS,Team,mu,sigma
1388,Hannah Reid,Fr,5'5,Huntington Beach HS,Orange Coast College,25.0,8.333333333333334
1389,Hannah Del Barto,Fr,5'5,"Vista Ridge, Tx",Orange Coast College,25.0,8.333333333333334
1390,Jadelyn Forgiarini,So,5'9,Edison HS,Orange Coast College,25.0,8.333333333333334
1391,Kacey Mathieson,Fr,5'6,Edison HS,Orange Coast College,25.0,8.333333333333334
1392,Keika Yoshizumi,So,5'7,La Quinta HS,Orange Coast College,25.0,8.333333333333334
1393,Molly Thee,Fr,5'5,Aliso Niguel HS,Orange Coast College,25.0,8.333333333333334
1394,Rylee Adair,Fr,5'2,"St Francis, Hi",Orange Coast College,19.982504457398207,3.1257936082736575
1395,Sierra Lim,So,5'5,"Kaiser, Hi",Orange Coast College,25.0,8.333333333333334
1396,Sophie Ajang,Fr,5'7,Del Norte HS,Orange Coast College,25.0,8.333333333333334
1397,Tileree Johnson,Fr,5'8,"Castle, Hi",Orange Coast College,25.0,8.333333333333334
1398,Brittney Diffine,So,5'7,Poly HS,Riverside City College,25.0,8.333333333333334
1399,Delaney Beck,So,5'8,Poly HS,Riverside City College,25.0,8.333333333333334
1400,Julia Balancier,Fr,5'9,MLK HS,Riverside City College,25.0,8.333333333333334
1401,Kiara Oregon,Fr,5'8,Hillcrest HS,Riverside City College,25.0,8.333333333333334
1402,Lauren Dunmore,Fr,6'0,King HS,Riverside City College,25.0,8.333333333333334
1403,Madison Bogh,Fr,5'11,Citrus HS,Riverside City College,31.711316793148278,5.677620099312075
1404,Marcella Rodriguez,Fr,5'7,Moreno Valley HS,Riverside City College,25.0,8.333333333333334
1405,Natalie Escher,Fr,5'8,Redlands HS,Riverside City College,25.0,8.333333333333334
1406,Patricia Brucks,Fr,5'4,Poly HS,Riverside City College,25.0,8.333333333333334
1407,Roni Lopez,Fr,5'3,Grand Terrace HS,Riverside City College,31.711316793148278,5.677620099312075
1408,Rozarya Barrett,Fr,5'10,Upland HS,Riverside City College,25.0,8.333333333333334
1409,Taylor Gardner,Fr,5'3,Grand Terrace HS,Riverside City College,25.0,8.333333333333334
1410,Telanni Childs,Fr,6'1,Upland HS,Riverside City College,25.0,8.333333333333334
1411,Vanessa Dominiquez,Fr,5'6,Hillcrest HS,Riverside City College,25.0,8.333333333333334
1412,Antonette Rolda,So,5'7,Trabuco Hills HS,Saddleback College,25.0,8.333333333333334
1413,Avie Butsko,So,6'0,El Toro HS,Saddleback College,25.0,8.333333333333334
1414,Forfeit  1,,,,Saddleback College,25.946025053348606,3.1257936082736575
1415,Forfiet 2,,,,Saddleback College,25.0,8.333333333333334
1416,Jillian Hewitt,Fr,5'7,Trabuco Hills HS,Saddleback College,19.027044588949153,7.268023290842246
1417,Kayla Logsdon,So,5'9,Mill Valley HS,Saddleback College,25.0,8.333333333333334
1418,Keara O'Brien-Pol,So,6'0,Exeter HS,Saddleback College,25.0,8.333333333333334
1419,Kiana  Camarlo,,,,Saddleback College,25.0,8.333333333333334
1420,Landry Armstrong,So,5'8,Combs HS,Saddleback College,25.0,8.333333333333334
1421,Michelle Solt,,,,Saddleback College,25.0,8.333333333333334
1422,Nicolette Spriggs,So,5'7,JSerra HS,Saddleback College,25.0,8.333333333333334
1423,Stevie Wenzel,,,,Saddleback College,19.027044588949156,7.268023290842246
1424,Sydnee Cunico,,,,Saddleback College,25.0,8.333333333333334
1425,Britany Tran,Fr,5'2,Fountain Valley HS,Santa Ana College,25.0,8.333333333333334
1426,Carla Carrion,So,5'2,Santa Ana Valley HS,Santa Ana College,25.0,8.333333333333334
1427,Destinee Blue,So,5'9,Segerstrom HS,Santa Ana College,25.0,8.333333333333334
1428,Dianna Nguyen,So,5'6,Magnolia HS,Santa Ana College,25.0,8.333333333333334
1429,Hannah Degrasse,So,5'11,California HS,Santa Ana College,25.0,8.333333333333334
1430,Iliana Mendoza,So,5'10,Segerstrom HS,Santa Ana College,25.0,8.333333333333334
1431,Jasmin Cardona,So,5'4,Godinez HS,Santa Ana College,25.0,8.333333333333334
1432,Karissa Mumford,Fr,5'8,Kennedy HS,Santa Ana College,25.0,8.333333333333334
1433,Kassandra Murillo,So,6'0,Loara HS,Santa Ana College,18.2790088566486,3.1257936082736575
1434,Kayla Long,Fr,5'3,Downey HS,Santa Ana College,36.06369609662824,2.2815094948893346
1435,Lily Reissmueller,So,5'10,El Modena HS,Santa Ana College,25.0,8.333333333333334
1436,Mikelle Taylor,So,5'9,Godinez HS,Santa Ana College,25.0,8.333333333333334
1437,Stephanie Huerta,Fr,5'1,Valencia HS,Santa Ana College,25.0,8.333333333333334
1438,Taylor  Hernandez,Fr,5'7,La Habra HS,Santa Ana College,25.0,8.333333333333334
1439,Virideana Pacheco,Fr,6'1,Godinez HS,Santa Ana College,25.0,8.333333333333334
1440,Viridiana Serrano,So,5'7,Godinez HS,Santa Ana College,25.0,8.333333333333334
1441,Aaliyah Charley,So,5'9,Thermal Coachella Valley HS,College of the Desert,25.0,8.333333333333334
1442,Alysha Garcia,So,5'6,Thermal Desert Mirage HS,College of the Desert,25.0,8.333333333333334
1443,Ashley Schwartz,So,5'9,Yucca Valley HS,College of the Desert,25.0,8.333333333333334
1444,Ashtyn Lyneis,Fr,5'9,Palm Springs HS,College of the Desert,25.0,8.333333333333334
1445,Baylie Dashner,Fr,5'11,La Quinta HS,College of the Desert,25.0,8.333333333333334
1446,Brooke Topliff,Fr,5'6,Rancho Mirage HS,College of the Desert,25.0,8.333333333333334
1447,Crishayla Jackson,So,6'0,Desert Hot Springs HS,College of the Desert,25.0,8.333333333333334
1448,Emily Sundback,Fr,5'7,Rancho Mirage HS,College of the Desert,28.108322399069042,7.77436345109384
1449,Esmeralda Ordaz,So,5'9,Indio HS,College of the Desert,25.0,8.333333333333334
1450,Genesis Garza,Fr,5'7,Thermal Desert Mirage HS,College of the Desert,25.0,8.333333333333334
1451,Hannah Laliberte,Fr,5'10,La Quinta HS,College of the Desert,25.0,8.333333333333334
1452,Joanna Garcia,So,5'6,Thermal Desert Mirage HS,College of the Desert,28.10832239906904,7.77436345109384
1453,Jomarie Viloria,Fr,5'8,Rancho Mirage HS,College of the Desert,25.0,8.333333333333334
1454,London Felder,So,5'6,Rancho Cucamonga Alta Loma HS,College of the Desert,25.0,8.333333333333334
1455,Marisol Ruiz,So,6'0,Thermal Desert Mirage HS,College of the Desert,25.0,8.333333333333334
1456,Naomi Garcia,Fr,5'8,Rancho Mirage HS,College of the Desert,25.0,8.333333333333334
1457,Nicole Svoboda,Fr,6'0,La Quinta HS,College of the Desert,25.0,8.333333333333334
1458,Shay Mesa,So,5'5,Indio Shadow Hils HS,College of the Desert,25.0,8.333333333333334
1459,Alexcis Morris,Fr,6'4,"Menifee, Ca",Grossmont College,25.0,8.333333333333334
1460,Alexis Vanlandingham,Fr,6'0,"Alpine, Ca",Grossmont College,25.0,8.333333333333334
1461,Aofiaolela Faa'agi,Fr,6'0,"Murrieta, Ca",Grossmont College,25.0,8.333333333333334
1462,Ashlee Goycoochea,Fr,5'8,"San Diego, Ca",Grossmont College,25.0,8.333333333333334
1463,Ashley Whipple,Fr,6'2,"El Cajon, Ca",Grossmont College,25.0,8.333333333333334
1464,Briana Ayon,So,6'0,"Chula Vista, Ca",Grossmont College,25.0,8.333333333333334
1465,Carly Gonzalez,Fr,5'11,"Bonita, Ca",Grossmont College,25.0,8.333333333333334
1466,Christina Barrameda,So,5'6,"Ramona, Ca",Grossmont College,25.0,8.333333333333334
1467,Desiree Howard,So,6'0,"Riverside, Ca",Grossmont College,25.0,8.333333333333334
1468,Desiree Elizondo,Fr,5'4,"Temecula, Ca",Grossmont College,25.0,8.333333333333334
1469,Erin Roberts,Fr,5'8,"Chula Vista, Ca",Grossmont College,25.0,8.333333333333334
1470,Felicia Marshall,So,5'9,"Clinton, Ut",Grossmont College,25.0,8.333333333333334
1471,Jamie Sakasegawa,Fr,5'4,"San Diego, Ca",Grossmont College,25.0,8.333333333333334
1472,Julia Holden,Fr,5'7,"Coronado, Ca",Grossmont College,25.0,8.333333333333334
1473,Kayli Barrera,Fr,5'4,"San Diego, Ca",Grossmont College,25.0,8.333333333333334
1474,Khalia Jordan,So,5'8,"Chula Vista, Ca",Grossmont College,25.0,8.333333333333334
1475,Kiersten Kerch,So,6'2,"San Diego, Ca",Grossmont College,25.0,8.333333333333334
1476,Kylee Snyder,Fr,5'7,"San Diego, Ca",Grossmont College,25.0,8.333333333333334
1477,Laurie Orbita,Fr,5'2,"Chula Vista, Ca",Grossmont College,25.0,8.333333333333334
1478,Maiya Lopez,Fr,5'6,"San Diego, Ca",Grossmont College,25.0,8.333333333333334
1479,Makayla Tam,So,5'10,"Woodland, Ca",Grossmont College,25.0,8.333333333333334
1480,Naomi Talisa Leilua,Fr,5'9,"Redondo Beach, Ca",Grossmont College,25.0,8.333333333333334
1481,Nicole Donais,So,6'0,"Ramona, Ca",Grossmont College,25.0,8.333333333333334
1482,Sheay Isbell,Fr,5'9,"Ramona, Ca",Grossmont College,25.0,8.333333333333334
1483,Talia  Young,Fr,5'6,Waimea HS,Grossmont College,25.0,8.333333333333334
1484,Alexcis Morris,Fr,6'4,"Menifee, Ca",Palomar College,25.0,8.333333333333334
1485,Alexis Vanlandingham,Fr,6'0,"Alpine, Ca",Palomar College,25.0,8.333333333333334
1486,Aofiaolela Faa'agi,Fr,6'0,"Murrieta, Ca",Palomar College,25.0,8.333333333333334
1487,Ashlee Goycoochea,Fr,5'8,"San Diego, Ca",Palomar College,25.0,8.333333333333334
1488,Ashley Whipple,Fr,6'2,"El Cajon, Ca",Palomar College,25.0,8.333333333333334
1489,Briana Ayon,So,6'0,"Chula Vista, Ca",Palomar College,25.0,8.333333333333334
1490,Carly Gonzalez,Fr,5'11,"Bonita, Ca",Palomar College,25.0,8.333333333333334
1491,Christina Barrameda,So,5'6,"Ramona, Ca",Palomar College,25.0,8.333333333333334
1492,Desiree Howard,So,6'0,"Riverside, Ca",Palomar College,25.0,8.333333333333334
1493,Desiree Elizondo,Fr,5'4,"Temecula, Ca",Palomar College,25.0,8.333333333333334
1494,Erin Roberts,Fr,5'8,"Chula Vista, Ca",Palomar College,25.0,8.333333333333334
1495,Felicia Marshall,So,5'9,"Clinton, Ut",Palomar College,25.0,8.333333333333334
1496,Jamie Sakasegawa,Fr,5'4,"San Diego, Ca",Palomar College,25.0,8.333333333333334
1497,Julia Holden,Fr,5'7,"Coronado, Ca",Palomar College,25.0,8.333333333333334
1498,Kayli Barrera,Fr,5'4,"San Diego, Ca",Palomar College,25.0,8.333333333333334
1499,Khalia Jordan,So,5'8,"Chula Vista, Ca",Palomar College,25.0,8.333333333333334
1500,Kiersten Kerch,So,6'2,"San Diego, Ca",Palomar College,25.0,8.333333333333334
1501,Kylee Snyder,Fr,5'7,"San Diego, Ca",Palomar College,25.0,8.333333333333334
1502,Laurie Orbita,Fr,5'2,"Chula Vista, Ca",Palomar College,25.0,8.333333333333334
1503,Maiya Lopez,Fr,5'6,"San Diego, Ca",Palomar College,25.0,8.333333333333334
1504,Makayla Tam,So,5'10,"Woodland, Ca",Palomar College,25.0,8.333333333333334
1505,Naomi Talisa Leilua,Fr,5'9,"Redondo Beach, Ca",Palomar College,25.0,8.333333333333334
1506,Nicole Donais,So,6'0,"Ramona, Ca",Palomar College,25.0,8.333333333333334
1507,Sheay Isbell,Fr,5'9,"Ramona, Ca",Palomar College,25.0,8.333333333333334
1508,Talia  Young,Fr,5'6,Waimea HS,Palomar College,25.0,8.333333333333334
1509,Alina Snyder,Fr,5'4,Mission Bay HS,San Diego Mesa College,25.0,8.333333333333334
1510,Devon Lee,Fr,5'3,High Tech High Intl,San Diego Mesa College,25.0,8.333333333333334
1511,Jhenalyn Germono,So,5'7,Otay Ranch HS,San Diego Mesa College,25.0,8.333333333333334
1512,Kylie Cassicippo,So,5'7,Temecula Valley HS,San Diego Mesa College,25.0,8.333333333333334
1513,Lizette Moore-Teague,So,5'8,Grossmont HS,San Diego Mesa College,25.0,8.333333333333334
1514,Melissa Pittelkau,Fr,5'10,Timberline HS,San Diego Mesa College,25.0,8.333333333333334
1515,Milla Anderson,Fr,5'9,Venture Independent,San Diego Mesa College,25.0,8.333333333333334
1516,Raven Casas,Fr,5'10,Hilltop HS,San Diego Mesa College,25.0,8.333333333333334
1517,Robyn Brooks,Fr,5'7,Healdsburg HS,San Diego Mesa College,25.0,8.333333333333334
1518,Sabrina Calcutt,So,5'11,Foothills Christian HS,San Diego Mesa College,25.0,8.333333333333334
1519,Sarah Connell,So,5'7,Clairemont HS,San Diego Mesa College,25.0,8.333333333333334
1520,Tiarah Tucker,So,5'1,Helix HS,San Diego Mesa College,25.0,8.333333333333334
1521,Aiko Waters,So,5'9,Leuzinger HS,El Camino College,25.0,8.333333333333334
1522,Athena Sio,Fr,5'6,Narbonne HS,El Camino College,25.0,8.333333333333334
1523,Chantell Miranda,Fr,5'3,Warren HS,El Camino College,25.0,8.333333333333334
1524,Gherlaine Biasca,Fr,5'1,Carson HS,El Camino College,25.0,8.333333333333334
1525,Glorious Owens,So,5'11,Venice HS,El Camino College,25.0,8.333333333333334
1526,Jaelin Reynaud,Fr,6'0,Washington Prep HS,El Camino College,25.0,8.333333333333334
1527,Jasmine Ligons,Fr,,Centennial HS,El Camino College,25.0,8.333333333333334
1528,Jaylin Motley,So,6'1,Torrance HS,El Camino College,25.0,8.333333333333334
1529,Jenny Lias,Fr,5'8,San Gabriel Academy,El Camino College,25.0,8.333333333333334
1530,Jessica Villasenor,Fr,,Narbonne HS,El Camino College,25.0,8.333333333333334
1531,Jewel Yandall,So,,Narbonne HS,El Camino College,25.0,8.333333333333334
1532,Jossie Tomita,Fr,5'3,Torrance HS,El Camino College,25.0,8.333333333333334
1533,Keily Morimoto,Fr,5'8,North Torrance HS,El Camino College,25.0,8.333333333333334
1534,Kiana Takahashi,So,5'4,Torrance HS,El Camino College,25.0,8.333333333333334
1535,Melanie Gurwell,Fr,,Torrance HS,El Camino College,25.0,8.333333333333334
1536,Melissa Euyoque,So,5'9,El Segundo HS,El Camino College,25.0,8.333333333333334
1537,Mikayla Clark,Fr,,South Torrance HS,El Camino College,25.0,8.333333333333334
1538,Natasha Dutko,Fr,,South Torrance HS,El Camino College,25.0,8.333333333333334
1539,Phina Leilua,Fr,5'10,Mira Costa HS,El Camino College,25.0,8.333333333333334
1540,Renee Brydon,So,5'11,South Torrance HS,El Camino College,25.0,8.333333333333334
1541,Sarah  Dyer,Fr,5'7,Palos Verdes HS,El Camino College,25.0,8.333333333333334
1542,Sophia Loiola,Fr,6'0,Redondo Union HS,El Camino College,25.0,8.333333333333334
1543,Aiko Waters,So,5'9,Leuzinger HS,Long Beach City College,25.0,8.333333333333334
1544,Athena Sio,Fr,5'6,Narbonne HS,Long Beach City College,25.0,8.333333333333334
1545,Chantell Miranda,Fr,5'3,Warren HS,Long Beach City College,25.0,8.333333333333334
1546,Gherlaine Biasca,Fr,5'1,Carson HS,Long Beach City College,25.0,8.333333333333334
1547,Glorious Owens,So,5'11,Venice HS,Long Beach City College,25.0,8.333333333333334
1548,Jaelin Reynaud,Fr,6'0,Washington Prep HS,Long Beach City College,25.0,8.333333333333334
1549,Jasmine Ligons,Fr,,Centennial HS,Long Beach City College,25.0,8.333333333333334
1550,Jaylin Motley,So,6'1,Torrance HS,Long Beach City College,25.0,8.333333333333334
1551,Jenny Lias,Fr,5'8,San Gabriel Academy,Long Beach City College,25.0,8.333333333333334
1552,Jessica Villasenor,Fr,,Narbonne HS,Long Beach City College,25.0,8.333333333333334
1553,Jewel Yandall,So,,Narbonne HS,Long Beach City College,25.0,8.333333333333334
1554,Jossie Tomita,Fr,5'3,Torrance HS,Long Beach City College,25.0,8.333333333333334
1555,Keily Morimoto,Fr,5'8,North Torrance HS,Long Beach City College,25.0,8.333333333333334
1556,Kiana Takahashi,So,5'4,Torrance HS,Long Beach City College,25.0,8.333333333333334
1557,Melanie Gurwell,Fr,,Torrance HS,Long Beach City College,25.0,8.333333333333334
1558,Melissa Euyoque,So,5'9,El Segundo HS,Long Beach City College,25.0,8.333333333333334
1559,Mikayla Clark,Fr,,South Torrance HS,Long Beach City College,25.0,8.333333333333334
1560,Natasha Dutko,Fr,,South Torrance HS,Long Beach City College,25.0,8.333333333333334
1561,Phina Leilua,Fr,5'10,Mira Costa HS,Long Beach City College,25.0,8.333333333333334
1562,Renee Brydon,So,5'11,South Torrance HS,Long Beach City College,25.0,8.333333333333334
1563,Sarah  Dyer,Fr,5'7,Palos Verdes HS,Long Beach City College,25.0,8.333333333333334
1564,Sophia Loiola,Fr,6'0,Redondo Union HS,Long Beach City College,25.0,8.333333333333334
1565,Alysha Tullar,Fr,5'11,Los Osos HS,Mt San Antonio College,31.84965454827332,5.0884728472465515
1566,Alyssa Bloomfield,Fr,5'6,Diamond Bar HS,Mt San Antonio College,25.0,8.333333333333334
1567,Ashly Velazquez,Fr,5'8,Downey HS,Mt San Antonio College,25.0,8.333333333333334
1568,Brianda Valdez,Fr,5'3,Le Salle HS,Mt San Antonio College,25.0,8.333333333333334
1569,Jordon Wilson,Fr,6'1,Summit HS,Mt San Antonio College,25.0,8.333333333333334
1570,Kierra Coatney,Fr,5'9,Apple Valley HS,Mt San Antonio College,25.0,8.333333333333334
1571,Lauren Quinonez,So,5'9,Walnut HS,Mt San Antonio College,31.84965454827332,5.0884728472465515
1572,Lindsey Lane,Fr,5'10,Bishop Amat HS,Mt San Antonio College,25.0,8.333333333333334
1573,Malia Carr,Fr,5'6,Arcadia HS,Mt San Antonio College,25.0,8.333333333333334
1574,Natalya Fajardo,Fr,5'3,Apple Valley HS,Mt San Antonio College,25.0,8.333333333333334
1575,Saipeti Fuiava,Fr,5'7,Legacy HS,Mt San Antonio College,25.0,8.333333333333334
1576,Shaianne Palos,Fr,5'10,Summit HS,Mt San Antonio College,25.0,8.333333333333334
1577,Sierra Lujan,Fr,5'8,Claremont HS,Mt San Antonio College,25.0,8.333333333333334
1578,Andrea  Velasco,Fr,5'8,Sonora HS,Rio Hondo College,25.0,8.333333333333334
1579,Bree Newton,So,5'10,South Hills HS,Rio Hondo College,25.0,8.333333333333334
1580,Denyse Perez,Fr,5'3,El Rancho HS,Rio Hondo College,25.0,8.333333333333334
1581,Felipa Moreno,Fr,5'8,Pioneer HS,Rio Hondo College,25.0,8.333333333333334
1582,Madelyn Gastelum,Fr,5'6,La Habra HS,Rio Hondo College,25.0,8.333333333333334
1583,Madison Mader,Fr,5'6,California,Rio Hondo College,25.0,8.333333333333334
1584,Mia  Ponce,Fr,5'5,Centennial HS,Rio Hondo College,25.0,8.333333333333334
1585,Michell Chavez-Valdivia,Fr,5'8,Sierra Vista HS,Rio Hondo College,25.0,8.333333333333334
1586,Michelle Hawkins,Fr,5'8,Brea Olinda HS,Rio Hondo College,25.0,8.333333333333334
1587,Michelle Rosas,Fr,5'11,Los Altos HS,Rio Hondo College,25.0,8.333333333333334
1588,Monica  Campos,Fr,6'0,Covina HS,Rio Hondo College,25.0,8.333333333333334
1589,Natalie Magallon,So,5'4,Bell Gardens HS,Rio Hondo College,25.0,8.333333333333334
1590,Sara  Harding,So,5'0,Covina HS,Rio Hondo College,25.0,8.333333333333334
1591,Stephanie Garcia,Fr,5'5,El Monte HS,Rio Hondo College,25.0,8.333333333333334
1592,Alexandra Misca,Jr,5'11,"Satu Mare, Romania",Tampa,24.575321301008938,4.198283208444447
1593,Brooklyn Wilson,Fr,5'9,"San Bernardino, Ca",Tampa,25.0,8.333333333333334
1594,Chally Korn,So,5'6,"Glenwood Springs, Co",Tampa,25.0,8.333333333333334
1595,Claire Blumenthal,Jr,5'5,"Tampa, Fl",Tampa,26.831212859030035,5.677620099312075
1596,Danielle Christian,Jr,5'10,"St Croix, U.S. Virgin Islands",Tampa,25.0,8.333333333333334
1597,Gabbi Pacatte,Jr,5'9,"Buffalo, N.Y.",Tampa,40.423816955775386,4.602136767117366
1598,Gen Beaumier,Jr,5'11,"Venice, Fl",Tampa,25.0,8.333333333333334
1599,Katie McKiel,So,5'11,"Colorado Springs, Co",Tampa,26.643302547730322,4.833821803303274
1600,Kenzie Erickson,So,5'6,"Wildwood, Mo",Tampa,25.0,8.333333333333334
1601,Leigh Buttner,GS,5'11,"St Petersburg, Fl",Tampa,40.423816955775386,4.602136767117366
1602,Marisa Beisner,Jr,5'4,"Port Charlotte, Fl",Tampa,26.83274326046341,4.198283208444447
1603,Melissa Elias,Fr,5'11,"Lake Mary, Fl",Tampa,32.216782705465995,4.02201809758425
1604,Melody Morales,Jr,5'8,"Manati, P.R.",Tampa,25.0,8.333333333333334
1605,Nicole Dominguez,So,5'8,"Apopka, Fl",Tampa,26.643302547730322,4.833821803303274
1606,Nylah Demps,Fr,6'0,"Tallahassee, Fl",Tampa,26.83274326046341,4.198283208444447
1607,Sarah Moore,Jr,5'9,"Alexandria, Va",Tampa,24.575321301008938,4.198283208444447
1608,Sorrel  Houghton,Fr,6'0,"Osteen, Fl",Tampa,32.216782705465995,4.02201809758425
1609,Taylor George,Fr,5'7,"Jupiter, Fl",Tampa,34.28696516871918,5.368757712330199
1610,Allie Geary,Sr,6'2,"Deland, Fl",Florida Southern,21.357535887318445,3.3334788684335366
1611,Anna Tovo,Sr,5'11,"Aiken, SC",Florida Southern,36.72163725876005,4.02201809758425
1612,Casey Slezak,Fr,5'1,"Naperville, Il",Florida Southern,23.069141813115518,3.0328362337631063
1613,Courtney Charneco,So,5'10,"Pembroke Pines, Fl",Florida Southern,27.84853922649657,2.865363454668774
1614,Emily Jones,Fr,5'9,"Auburndale, Fl",Florida Southern,23.069141813115518,3.0328362337631063
1615,Gabbi Fresh,,,,Florida Southern,25.0,8.333333333333334
1616,Katelin Umberhandt,Fr,5'9,"Hapeville, Ga",Florida Southern,36.25369763655011,2.7897340710092795
1617,Katie Lowe,Jr,5'8,"Winter Park, Fl",Florida Southern,36.25369763655011,2.7897340710092795
1618,Katie Bergeron,Fr,5'8,"Danvers,Il",Florida Southern,34.35421291713641,4.833821803303274
1619,Kayla Dumon,Fr,5'3,"Lecanto, Fl",Florida Southern,28.330506873906693,6.809496968450191
1620,Kayla Trefren,Fr,5'10,"Hotchkiss, Co",Florida Southern,27.848539226496573,2.865363454668774
1621,Lauren Kenny,Sr,5'11,"Erie, Pa",Florida Southern,21.357535887318445,3.3334788684335366
1622,Makena Wilson,So,5'7,"Chula Vista, Ca",Florida Southern,38.060533719063315,2.7897340710092795
1623,Morgan Cleary,Fr,5'5,"Hernando, Fl",Florida Southern,34.35421291713641,4.833821803303274
1624,Nicole Mattson,,,,Florida Southern,25.0,8.333333333333334
1625,Sydney Marshall,Sr,6'1,"Norcross, Ga",Florida Southern,38.060533719063315,2.7897340710092795
1626,Allie Daul,Fr,,"Grayslake, Ill",Saint Leo,19.027044588949156,7.268023290842246
1627,Anna Garrett,Fr,,"Merritt Island, Fl",Saint Leo,36.40795704019181,2.9462227105393546
1628,Annabella Arcari,Fr,,"Shelby Township, Mi",Saint Leo,19.027044588949153,7.268023290842246
1629,Ashley Quero,Fr,,"Hialeah, Fl",Saint Leo,25.0,8.333333333333334
1630,Avery Bradshaw,So,,"Tampa, Fl",Saint Leo,25.0,8.333333333333334
1631,Britt Sederholm,Sr,,"Ogden, Ut",Saint Leo,33.86553379423221,2.865363454668774
1632,Brooke Turner,Fr,,"Tampa, Fl",Saint Leo,26.3640710694153,2.9462227105393546
1633,Dallas Jasper,So,,"Annapolis, Md",Saint Leo,25.0,8.333333333333334
1634,Fabiola Rosado,Fr,,"Lakeland, Fl",Saint Leo,25.0,8.333333333333334
1635,Jamee Townsend,GS,,"Plant City, Fl",Saint Leo,26.3640710694153,2.9462227105393546
1636,Jenya Kruglova,Sr,,"Moscow, Russia",Saint Leo,36.40795704019181,2.9462227105393546
1637,Maddy Powell,Sr,,"Tampa, Fl",Saint Leo,25.0,8.333333333333334
1638,Nina Vattovaz,Fr,,"Trieste, Italy",Saint Leo,26.88063078919337,2.9462227105393546
1639,Paloma Da Silva,Sr,,"Pocos De Caldas, Brazil",Saint Leo,33.86553379423221,2.865363454668774
1640,Reggie Van Devender,So,,"Phoenix, Az",Saint Leo,26.88063078919337,2.9462227105393546
1641,Victoria Omoregie,Fr,,"Tampa, Fl",Saint Leo,25.0,8.333333333333334
1642,Amanda Chapa,So,5'5,"Pearland, Tx",Abilene Christian,25.0,8.333333333333334
1643,Amy Weiss,Jr,5'9,"Midwest Creek, Ok",Abilene Christian,22.492812550691,2.2815094948893346
1644,Brooke Riley,So,5'7,"Allen, Tx",Abilene Christian,35.94146724822709,1.9640069338548831
1645,Courtney Miller,So,6'0,"San Antonio, Tx",Abilene Christian,40.99369891532718,2.055608074416635
1646,Eighmy Dobbins,So,5'10,"San Antonio, Tx",Abilene Christian,38.518597952706955,3.2257585268563194
1647,Jacey Smith,Jr,5'11,"Wimberley, Tx",Abilene Christian,40.27313131841856,1.8346432398114199
1648,Katelyn Mueller,Fr,6'0,"Sugar Land, Tx",Abilene Christian,38.518597952706955,3.2257585268563194
1649,Kendall Bosse,Jr,5'11,"Ingram, Tx",Abilene Christian,40.27313131841856,1.8346432398114199
1650,Kennedy Shelstead,Jr,6'0,"Lewisville, Tx",Abilene Christian,22.492812550691,2.2815094948893346
1651,Lauren Walker,Jr,5'10,"Round Rock, Tx",Abilene Christian,35.94146724822709,1.9640069338548831
1652,Lexie Rawls,Fr,5'6,"Lubbock, Tx",Abilene Christian,36.222992756093895,5.677620099312075
1653,Lillan Drever,Jr,5'3,"Copperas Cove, Tx",Abilene Christian,25.0,8.333333333333334
1654,Lorin McNeil,Fr,5'11,"Rockwall, Tx",Abilene Christian,25.0,8.333333333333334
1655,Makenzie Kesler,So,6'0,"Coppell, Tx",Abilene Christian,25.751960553137057,5.0884728472465515
1656,Maybeth Sandercox,So,5'11,"Lubbock, Tx",Abilene Christian,18.703178020131357,2.1604329520970493
1657,Mikai Brown,Jr,5'8,"Longview, Tx",Abilene Christian,25.0,8.333333333333334
1658,Paris Cosley,Fr,5'11,"Round Rock, Tx",Abilene Christian,22.11386207576862,6.809496968450191
1659,Peyton Boutwell,So,6'3,"Lake Oswego, Or",Abilene Christian,25.24368938708724,7.268023290842246
1660,Sofia Resendiz,So,5'7,"San Antonio, Tx",Abilene Christian,22.11386207576862,6.809496968450191
1661,Angel Carroll,Fr,5'4,"Roy, Wa",Vanguard,38.46356744998514,5.368757712330199
1662,Bree Bolton,Fr,5'8,"Riverside, Ca",Vanguard,47.14486029801996,1.935993527955682
1663,Charity Dennis,Jr,5'8,"Cypress, Ca",Vanguard,26.11736822954027,4.602136767117366
1664,Dani Erdelatz,So,5'9,"Stockton, Ca",Vanguard,36.50029018035387,1.9640069338548831
1665,Eliana Johnson,Fr,6'0,"Scottsdale, Az",Vanguard,26.11736822954027,4.602136767117366
1666,Gabby Morrison,Fr,5'10,"Paso Robles, Ca",Vanguard,38.116312377169464,1.935993527955682
1667,Hannah Holder,So,6'1,"Irvine, Ca",Vanguard,16.94697554414995,4.833821803303274
1668,Karli Burk,Fr,5'6,"Yucaipa, Ca",Vanguard,44.73932652270162,3.2257585268563194
1669,Karly Cantu,So,5'5,"Spokane, Wa",Vanguard,47.14486029801996,1.935993527955682
1670,Kayla Tinker,Jr,5'9,"San Clemente, Ca",Vanguard,38.116312377169464,1.935993527955682
1671,Kelli Dowell,Jr,5'8,"Redlands, Ca",Vanguard,36.50029018035387,1.9640069338548831
1672,Mackenzie Mitchell,Fr,5'3,"Costa Mesa, Ca",Vanguard,44.73932652270162,3.2257585268563194
1673,Adriana Skipper,Sr,5'5,"Grand Prairie, Tx",Ottawa,31.175351981135844,6.394304831481489
